#{"t_start": 1772194255.6213822, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,1.720149
7.0,80,1.792596
12.0,140,1.918659
6.0,70,1.981713
7.0,84,2.057924
1.0,16,2.072405
2.0,26,2.095817
1.0,16,2.110247
4.0,48,2.157037
7.0,80,2.228835
17.0,188,2.39716
5.0,58,2.449122
6.0,72,2.513646
10.0,116,2.617525
1.0,16,2.631942
1.0,16,2.646368
10.0,116,2.750599
9.0,104,2.84395
7.0,84,2.919023
5.0,60,2.972724
2.0,26,2.996025
12.0,140,3.121341
12.0,142,3.253109
5.0,58,3.305409
9.0,102,3.397056
2.0,26,3.420524
3.0,38,3.454767
11.0,130,145.680602
5.0,60,145.735314
3.0,38,145.769764
6.0,70,145.833085
4.0,48,145.881016
11.0,126,145.995536
5.0,60,146.049691
1.0,16,146.064208
12.0,142,146.191942
12.0,138,146.316553
10.0,116,146.421216
4.0,48,146.464397
15.0,174,146.634777
9.0,104,146.728233
5.0,60,146.782379
15.0,166,146.932748
2.0,26,146.956388
12.0,140,147.082514
9.0,102,147.174734
7.0,82,147.248614
6.0,74,147.315346
8.0,92,147.398793
1.0,16,147.413357
9.0,102,287.041186
3.0,38,287.075956
11.0,126,287.189143
3.0,38,287.223363
6.0,70,287.288771
11.0,130,287.404793
6.0,70,287.467288
1.0,16,287.481644
1.0,16,287.496041
6.0,70,287.558647
1.0,16,287.573032
7.0,80,287.644766
1.0,16,287.659199
6.0,70,287.72179
3.0,38,287.755844
9.0,104,287.848516
15.0,166,288.002988
3.0,38,288.037339
4.0,48,288.080458
4.0,48,288.123498
6.0,70,288.18637
5.0,60,288.240194
13.0,152,288.376847
5.0,58,288.428865
12.0,138,288.55241
4.0,48,288.595557
7.0,84,288.791218
9.0,104,288.884887
