#{"t_start": 1772182950.1011593, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.162411
7.0,80,0.278238
12.0,140,0.472336
6.0,70,0.569496
7.0,84,0.686365
1.0,16,0.708608
2.0,26,0.744683
1.0,16,0.766936
4.0,48,0.833441
7.0,80,0.944312
17.0,188,1.204779
5.0,58,1.285213
6.0,72,1.385064
10.0,116,1.546002
1.0,16,1.568273
1.0,16,1.590535
10.0,116,1.751206
9.0,104,1.895184
7.0,84,2.011584
5.0,60,2.094793
2.0,26,2.130873
12.0,140,2.324692
12.0,142,2.521639
5.0,58,2.602159
9.0,102,2.743854
2.0,26,2.780027
3.0,38,2.832778
11.0,130,6.554724
5.0,60,6.638394
3.0,38,6.691409
6.0,70,6.788896
4.0,48,6.855756
11.0,126,7.069379
5.0,60,7.153499
1.0,16,7.176007
12.0,142,7.374911
12.0,138,7.566635
10.0,116,7.727587
4.0,48,7.794247
15.0,174,8.035644
9.0,104,8.17999
5.0,60,8.263338
15.0,166,8.493749
2.0,26,8.529972
12.0,140,8.724699
9.0,102,8.866655
7.0,82,8.980863
6.0,74,9.083899
8.0,92,9.212061
1.0,16,9.234401
9.0,102,12.342088
3.0,38,12.395097
11.0,128,12.573015
5.0,58,12.653686
3.0,38,12.706564
3.0,38,12.759411
7.0,82,12.873353
15.0,166,13.103963
12.0,136,13.292889
5.0,58,13.373491
3.0,38,13.426471
15.0,166,13.657003
9.0,104,13.801632
6.0,70,13.900406
2.0,26,13.936706
7.0,82,14.050595
6.0,72,14.150675
12.0,140,14.347899
8.0,90,14.473282
7.0,80,14.584582
1.0,16,14.606923
7.0,80,14.718155
9.0,104,14.862736
4.0,48,14.937265
7.0,80,15.04898
5.0,58,15.129574
