r,l
140.0,6213
156.0,6489
45.0,3882
74.0,4080
36.0,3812
10.0,1896
124.0,6158
98.0,4289
183.0,7067
80.0,3345
293.0,6723
164.0,5575
51.0,4244
269.0,5615
281.0,5970
