#{"t_start": 1773132159.8666463, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.663681
-500.0,500,3.536115
-500.0,500,4.39763
-500.0,500,5.25925
-500.0,500,8.283663
-500.0,500,9.181021
-500.0,500,10.078561
-500.0,500,10.974315
-500.0,500,13.713428
-500.0,500,14.60814
-500.0,500,15.502996
-500.0,500,16.39828
-500.0,500,19.114172
-500.0,500,20.002873
-500.0,500,20.888357
-500.0,500,21.796742
-500.0,500,24.50527
-500.0,500,25.447121
-466.0,467,26.272632
-500.0,500,27.159862
-500.0,500,29.857328
-485.0,486,30.719863
-298.0,299,31.25006
-343.0,344,31.859328
-461.0,462,32.678836
-340.0,341,35.08774
-410.0,411,35.816072
-500.0,500,36.701632
-212.0,213,37.079443
-313.0,314,37.635239
-417.0,418,38.378339
-373.0,374,40.87331
-246.0,247,41.325726
-192.0,193,41.68211
-293.0,294,42.203184
-212.0,213,42.585281
-352.0,353,43.214237
-258.0,259,43.678306
-338.0,339,46.108171
-185.0,186,46.442822
-255.0,256,46.898728
-146.0,147,47.159049
-194.0,195,47.507559
-208.0,209,47.877909
-237.0,238,48.300328
-201.0,202,48.66004
-248.0,249,49.101061
-202.0,203,49.462278
-216.0,217,51.663636
-195.0,196,52.010715
-190.0,191,52.349063
-229.0,230,52.756009
-210.0,211,53.129366
-223.0,224,53.525592
-215.0,216,53.909316
-162.0,163,54.198056
-158.0,159,54.479568
-141.0,142,54.730765
-213.0,214,56.993884
-145.0,146,57.266589
-199.0,200,57.634162
-167.0,168,57.931523
-212.0,213,58.307852
-154.0,155,58.581897
-186.0,187,58.913121
-163.0,164,59.202781
-119.0,120,59.415068
-184.0,185,59.743702
-167.0,168,60.040793
-126.0,127,60.26537
-156.0,157,62.351945
-139.0,140,62.599663
-114.0,115,62.804967
-117.0,118,63.014627
-144.0,145,63.271126
-120.0,121,63.484684
-121.0,122,63.700186
-120.0,121,63.913949
-129.0,130,64.143442
-129.0,130,64.372998
-243.0,244,64.8093
-149.0,150,65.083484
-196.0,197,65.445922
-138.0,139,65.6983
-105.0,106,65.885668
-126.0,127,67.932815
-133.0,134,68.170076
-180.0,181,68.490908
-119.0,120,68.703442
-114.0,115,68.90687
-125.0,126,69.129438
-200.0,201,69.486546
-156.0,157,69.764441
-153.0,154,70.058391
-129.0,130,70.297669
-130.0,131,70.529891
-175.0,176,70.841954
-213.0,214,71.21994
-146.0,147,73.299518
-103.0,104,73.484156
-124.0,125,73.706859
-111.0,112,73.905657
-110.0,111,74.102396
-115.0,116,74.309956
-459.0,460,75.126599
-125.0,126,75.354723
-102.0,103,75.538191
-217.0,218,75.925453
-103.0,104,76.1101
-149.0,150,76.381941
-109.0,110,76.576756
-110.0,111,76.77361
-104.0,105,78.786674
-139.0,140,79.035644
-103.0,104,79.221403
-104.0,105,79.463163
-89.0,90,79.714944
-84.0,85,79.867142
-104.0,105,80.054046
-92.0,93,80.220426
-101.0,102,80.403461
-91.0,92,80.566924
-147.0,148,80.846108
-118.0,119,81.057466
-118.0,119,81.271237
-90.0,91,81.432745
-146.0,147,81.694111
-143.0,144,81.94983
-104.0,105,82.136085
-121.0,122,82.361661
-101.0,102,84.366241
-95.0,96,84.536722
-100.0,101,84.715848
-126.0,127,84.959027
-127.0,128,85.196335
-70.0,71,85.328594
-106.0,107,85.52256
-96.0,97,85.699982
-140.0,141,85.95032
-113.0,114,86.152266
-115.0,116,86.357855
-110.0,111,86.554687
-93.0,94,86.721368
-144.0,145,86.980091
-99.0,100,87.157494
-86.0,87,87.314889
-134.0,135,87.554987
-130.0,131,87.787433
-120.0,121,88.002084
-85.0,86,90.189785
-112.0,113,90.391544
-84.0,85,90.544251
-88.0,89,90.702384
-94.0,95,90.871595
-84.0,85,91.022893
-97.0,98,91.197555
-109.0,110,91.394591
-118.0,119,91.606601
-101.0,102,91.789482
-92.0,93,91.954955
-122.0,123,92.173825
-88.0,89,92.332455
-97.0,98,92.506598
-123.0,124,92.727344
-102.0,103,92.910675
-107.0,108,93.102875
-100.0,101,93.282084
-93.0,94,93.450326
-106.0,107,93.640183
-105.0,106,95.653143
-84.0,85,95.804309
-101.0,102,95.985954
-101.0,102,96.167092
-79.0,80,96.309332
-102.0,103,96.492222
-100.0,101,96.671368
-122.0,123,96.89476
-99.0,100,97.07213
-105.0,106,97.2623
-80.0,81,97.406143
-106.0,107,97.59603
-120.0,121,97.811306
-99.0,100,97.989012
-106.0,107,98.178939
-106.0,107,98.368851
-97.0,98,98.543084
-87.0,88,98.699249
-88.0,89,98.85725
-80.0,81,99.00084
-80.0,81,99.144456
-94.0,95,101.157706
-158.0,159,101.439096
-99.0,100,101.615558
-91.0,92,101.778347
-62.0,63,101.889606
-86.0,87,102.04302
-71.0,72,102.170429
-89.0,90,102.330519
-95.0,96,102.502155
-100.0,101,102.680352
-77.0,78,102.818524
-86.0,87,102.972432
-101.0,102,103.153209
-115.0,116,103.358229
-73.0,74,103.488882
-86.0,87,103.642741
-88.0,89,103.799822
-101.0,102,103.981034
-75.0,76,104.115418
-85.0,86,104.267523
-91.0,92,104.429911
-97.0,98,104.602936
-78.0,79,106.558855
-106.0,107,106.748312
-82.0,83,106.895379
-78.0,79,107.034864
-92.0,93,107.198985
-85.0,86,107.35158
-72.0,73,107.480504
-136.0,137,107.722462
-82.0,83,107.869553
-94.0,95,108.037341
-92.0,93,108.201833
-62.0,63,108.313194
-78.0,79,108.453059
-89.0,90,108.611881
-102.0,103,108.79397
-109.0,110,108.988312
-85.0,86,109.141816
-95.0,96,109.311437
-147.0,148,109.573234
-94.0,95,109.741376
-81.0,82,109.886371
-86.0,87,110.040056
-80.0,81,112.000519
-80.0,81,112.143755
-81.0,82,112.289422
-82.0,83,112.436383
-101.0,102,112.616498
-86.0,87,112.771573
-73.0,74,112.90693
-77.0,78,113.048512
-113.0,114,113.257065
-93.0,94,113.428693
-206.0,207,113.811174
-85.0,86,113.963712
-97.0,98,114.136863
-97.0,98,114.310881
-77.0,78,114.448598
-76.0,77,114.585004
-85.0,86,114.738017
-78.0,79,114.897196
-93.0,94,115.098942
-84.0,85,115.274023
-96.0,97,115.448889
-90.0,91,115.610891
-80.0,81,117.644766
-79.0,80,117.788114
-83.0,84,117.936768
-91.0,92,118.100178
-111.0,112,118.298809
-80.0,81,118.442903
-83.0,84,118.591847
-77.0,78,118.730001
-103.0,104,118.915286
-74.0,75,119.04853
-97.0,98,119.221666
-77.0,78,119.36008
-95.0,96,119.530654
-77.0,78,119.668761
-101.0,102,119.849088
-75.0,76,119.983291
-86.0,87,120.137007
-83.0,84,120.286201
-81.0,82,120.431007
-94.0,95,120.598896
-66.0,67,120.717257
-64.0,65,120.832265
-96.0,97,121.00407
-100.0,101,121.18342
-75.0,76,123.134395
-76.0,77,123.270435
-69.0,70,123.394168
-86.0,87,123.547965
-96.0,97,123.719332
-75.0,76,123.854379
-110.0,111,124.050753
-98.0,99,124.226038
-65.0,66,124.342705
-116.0,117,124.550505
-80.0,81,124.693659
-76.0,77,124.829937
-98.0,99,125.004875
-104.0,105,125.190251
-95.0,96,125.360076
-63.0,64,125.47305
-95.0,96,125.642814
-77.0,78,125.780745
-63.0,64,125.89394
-95.0,96,126.063813
-77.0,78,126.201645
-65.0,66,126.318052
-69.0,70,126.441813
-112.0,113,128.462201
-78.0,79,128.60193
-75.0,76,128.736279
-78.0,79,128.876214
-78.0,79,129.015757
-98.0,99,129.191016
-73.0,74,129.321913
-82.0,83,129.468451
-85.0,86,129.621598
-72.0,73,129.750507
-72.0,73,129.886316
-112.0,113,130.088405
-71.0,72,130.215508
-90.0,91,130.376134
-75.0,76,130.510329
-87.0,88,130.665882
-93.0,94,130.83265
-84.0,85,130.983149
-78.0,79,131.122468
-96.0,97,131.294248
-94.0,95,131.461929
-78.0,79,131.601659
-66.0,67,131.720122
-98.0,99,131.89504
-75.0,76,132.029049
-78.0,79,134.005388
-85.0,86,134.157516
-63.0,64,134.271014
-85.0,86,134.42336
-74.0,75,134.555804
-92.0,93,134.720265
-76.0,77,134.857308
-77.0,78,134.995045
-71.0,72,135.122084
-82.0,83,135.269078
-76.0,77,135.405304
-77.0,78,135.544576
-89.0,90,135.703919
-79.0,80,135.845502
-71.0,72,135.972835
