#{"t_start": 1772868084.1328638, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.116519
7.0,80,0.222344
12.0,140,0.387362
6.0,70,0.470323
7.0,84,0.569826
1.0,16,0.588856
2.0,26,0.619735
1.0,16,0.638788
4.0,48,0.695694
7.0,80,0.790573
17.0,188,1.0134
5.0,58,1.0823
6.0,72,1.167763
10.0,116,1.305347
1.0,16,1.324378
1.0,16,1.343425
10.0,116,1.48093
9.0,104,1.604244
7.0,84,1.703875
5.0,60,1.775034
2.0,26,1.805925
12.0,140,1.972007
12.0,142,2.140329
5.0,58,2.20918
9.0,102,2.330158
2.0,26,2.361102
3.0,38,2.406249
11.0,130,5.497476
5.0,60,5.575841
3.0,38,5.627311
6.0,70,5.721496
4.0,48,5.786139
11.0,126,5.955594
7.0,82,6.065761
4.0,48,6.130292
12.0,138,6.315601
7.0,80,6.423061
6.0,70,6.517066
17.0,188,6.751168
6.0,70,6.834517
9.0,106,6.960174
12.0,140,7.125953
6.0,70,7.208934
3.0,38,7.253916
12.0,140,7.420739
15.0,176,7.629438
6.0,70,7.712422
12.0,140,7.88012
4.0,48,7.937173
18.0,202,11.165913
1.0,16,11.187274
9.0,104,11.310479
16.0,178,11.521146
9.0,104,11.644222
17.0,192,11.871248
6.0,70,11.954067
2.0,26,11.984914
8.0,90,12.092847
1.0,16,12.111892
13.0,150,12.289236
5.0,60,12.360242
7.0,82,12.457275
6.0,70,12.54103
11.0,128,12.692406
7.0,82,12.789346
6.0,70,12.87285
7.0,80,12.967429
1.0,16,12.986413
5.0,58,13.055004
11.0,130,13.208836
2.0,28,13.245632
9.0,102,13.366449
