r,l
140.0,6213
156.0,6489
45.0,3882
46.0,5025
49.0,5175
58.0,3135
42.0,3708
228.0,4665
68.0,4849
25.0,3158
120.0,6003
38.0,3578
178.0,6247
335.0,7689
269.0,6178
