#{"t_start": 1772182304.2897742, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.393887
19.0,154,1.479699
5.0,60,1.512613
9.0,106,1.570803
7.0,80,1.614724
9.0,102,1.670511
6.0,74,1.711105
5.0,60,1.744224
11.0,130,1.815425
2.0,26,1.82977
8.0,92,1.880388
9.0,102,1.93803
19.0,154,2.022489
6.0,70,2.060886
11.0,126,2.130052
10.0,116,2.193959
6.0,72,2.233693
19.0,154,2.318346
11.0,126,2.387823
11.0,130,3.863489
9.0,104,3.925068
10.0,118,3.992361
9.0,102,4.048833
11.0,130,4.120497
19.0,154,4.205415
8.0,92,4.256298
6.0,70,4.294954
6.0,72,4.334751
20.0,164,4.425759
3.0,38,4.447023
11.0,130,4.518758
11.0,130,4.590631
8.0,96,4.643836
15.0,118,4.708831
11.0,126,4.778375
12.0,140,4.856483
11.0,130,4.928472
10.0,116,4.992694
20.0,164,6.479601
11.0,130,6.552066
9.0,102,6.608453
11.0,130,6.680138
12.0,140,6.757696
9.0,106,6.816262
0.0,6,6.819624
11.0,130,6.891348
20.0,164,6.98161
9.0,104,7.038954
3.0,38,7.059963
7.0,82,7.105249
20.0,164,7.196206
6.0,70,7.234735
1.0,16,7.243572
20.0,164,7.334102
5.0,62,7.368333
3.0,38,7.389362
8.0,90,7.439154
10.0,116,7.503405
