#{"t_start": 1772786408.8873153, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.996353
19.0,154,2.129532
5.0,60,2.1814
9.0,106,2.272979
7.0,80,2.34212
9.0,102,2.430114
6.0,74,2.494032
5.0,60,2.54593
11.0,130,2.658157
2.0,26,2.680658
8.0,92,2.762371
9.0,102,2.850394
19.0,154,2.983577
6.0,70,3.043995
11.0,126,3.152587
10.0,116,3.252566
6.0,72,3.314849
19.0,154,3.447824
11.0,126,3.556347
11.0,130,5.566175
9.0,104,5.663295
10.0,118,5.766233
9.0,102,5.854988
11.0,130,5.968348
19.0,154,6.103482
8.0,92,6.183739
6.0,70,6.244731
6.0,72,6.307389
20.0,164,6.450404
3.0,38,6.483526
11.0,130,6.596616
11.0,130,6.709749
8.0,96,6.793291
15.0,118,6.895949
11.0,126,7.005701
12.0,140,7.127636
11.0,130,7.240714
10.0,116,7.341915
20.0,164,9.307981
11.0,130,9.420606
9.0,102,9.509188
11.0,130,9.621857
12.0,140,9.743335
9.0,106,9.835177
0.0,6,9.840462
11.0,130,9.953309
20.0,164,10.095838
9.0,104,10.186351
3.0,38,10.219412
7.0,82,10.290566
20.0,164,10.432786
6.0,70,10.493856
1.0,16,10.507981
20.0,164,10.650993
5.0,62,10.704984
3.0,38,10.738108
8.0,90,10.816423
10.0,116,10.917282
