#{"t_start": 1772718293.5512228, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.491953
-500.0,500,3.315515
-500.0,500,4.107302
-500.0,500,4.899044
-500.0,500,7.624884
-500.0,500,8.429864
-500.0,500,9.246409
-500.0,500,10.082093
-500.0,500,12.613268
-500.0,500,13.417374
-500.0,500,14.219995
-500.0,500,15.026021
-500.0,500,17.529243
-500.0,500,18.367021
-500.0,500,19.201405
-500.0,500,20.025661
-500.0,500,22.506266
-500.0,500,23.310427
-466.0,467,24.058513
-500.0,500,24.862668
-500.0,500,27.321506
-485.0,486,28.087318
-298.0,299,28.558254
-343.0,344,29.099451
-461.0,462,29.82672
-340.0,341,32.028759
-410.0,411,32.691038
-500.0,500,33.481189
-212.0,213,33.819909
-313.0,314,34.313182
-417.0,418,34.972641
-373.0,374,37.258291
-246.0,247,37.648341
-192.0,193,37.95243
-293.0,294,38.41479
-212.0,213,38.750963
-352.0,353,39.307475
-258.0,259,39.71497
-338.0,339,41.920399
-185.0,186,42.213079
-255.0,256,42.616262
-146.0,147,42.848428
-194.0,195,43.155261
-208.0,209,43.484457
-237.0,238,43.858274
-201.0,202,44.175765
-248.0,249,44.56734
-202.0,203,44.886704
-216.0,217,46.895354
-195.0,196,47.203495
-190.0,191,47.504277
-229.0,230,47.898673
-210.0,211,48.243296
-223.0,224,48.596507
-215.0,216,48.936204
-162.0,163,49.192819
-158.0,159,49.442351
-141.0,142,49.665486
-213.0,214,51.664568
-145.0,146,51.893837
-199.0,200,52.20833
-167.0,168,52.472147
-212.0,213,52.808352
-154.0,155,53.053172
-186.0,187,53.348311
-163.0,164,53.60666
-119.0,120,53.79556
-184.0,185,54.086748
-167.0,168,54.350516
-126.0,127,54.550613
-156.0,157,56.46001
-139.0,140,56.681866
-114.0,115,56.862932
-117.0,118,57.048702
-144.0,145,57.276473
-120.0,121,57.46725
-121.0,122,57.660513
-120.0,121,57.850725
-129.0,130,58.056196
-129.0,130,58.260514
-243.0,244,58.645491
-149.0,150,58.882294
-196.0,197,59.199012
-138.0,139,59.420039
-105.0,106,59.589434
-126.0,127,61.472277
-133.0,134,61.682828
-180.0,181,61.969425
-119.0,120,62.158458
-114.0,115,62.338763
-125.0,126,62.537136
-200.0,201,62.884376
-156.0,157,63.131365
-153.0,154,63.374956
-129.0,130,63.580405
-130.0,131,63.785975
-175.0,176,64.061709
-213.0,214,64.398382
-146.0,147,66.294129
-103.0,104,66.457501
-124.0,125,66.654637
-111.0,112,66.830523
-110.0,111,67.004617
-115.0,116,67.18694
-459.0,460,67.911228
-125.0,126,68.109001
-102.0,103,68.270834
-217.0,218,68.613987
-103.0,104,68.777607
-149.0,150,69.013964
-109.0,110,69.186738
-110.0,111,69.361138
-104.0,105,71.198354
-139.0,140,71.418969
-103.0,104,71.583575
-104.0,105,71.74913
-89.0,90,71.890514
-84.0,85,72.024164
-104.0,105,72.189443
-92.0,93,72.335396
-101.0,102,72.495651
-91.0,92,72.640882
-147.0,148,72.874007
-118.0,119,73.061298
-118.0,119,73.248767
-90.0,91,73.392616
-146.0,147,73.624182
-143.0,144,73.850674
-104.0,105,74.015698
-121.0,122,74.207872
-101.0,102,76.037837
-95.0,96,76.188775
-100.0,101,76.347382
-126.0,127,76.547517
-127.0,128,76.748321
-70.0,71,76.860039
-106.0,107,77.02778
-96.0,97,77.180013
-140.0,141,77.401382
-113.0,114,77.588784
-115.0,116,77.786137
-110.0,111,77.968879
-93.0,94,78.123721
-144.0,145,78.35667
-99.0,100,78.515074
-86.0,87,78.652006
-134.0,135,78.870027
-130.0,131,79.082378
-120.0,121,79.279351
-85.0,86,81.116578
-112.0,113,81.294707
-84.0,85,81.428472
-88.0,89,81.568973
-94.0,95,81.718754
-84.0,85,81.852495
-97.0,98,82.00665
-109.0,110,82.17955
-118.0,119,82.366642
-101.0,102,82.527175
-92.0,93,82.673313
-122.0,123,82.866723
-88.0,89,83.007062
-97.0,98,83.162975
-123.0,124,83.361992
-102.0,103,83.527699
-107.0,108,83.702489
-100.0,101,83.864833
-93.0,94,84.017525
-106.0,107,84.193651
-105.0,106,86.039261
-84.0,85,86.173301
-101.0,102,86.334379
-101.0,102,86.496217
-79.0,80,86.624089
-102.0,103,86.78751
-100.0,101,86.946166
-122.0,123,87.140363
-99.0,100,87.297972
-105.0,106,87.465415
-80.0,81,87.593566
-106.0,107,87.762681
-120.0,121,87.953297
-99.0,100,88.110965
-106.0,107,88.279653
-106.0,107,88.448064
-97.0,98,88.602476
-87.0,88,88.742599
-88.0,89,88.883047
-80.0,81,89.010564
-80.0,81,89.137957
-94.0,95,90.953526
-158.0,159,91.203959
-99.0,100,91.361428
-91.0,92,91.505926
-62.0,63,91.604955
-86.0,87,91.742372
-71.0,72,91.856528
-89.0,90,91.9982
-95.0,96,92.149218
-100.0,101,92.307761
-77.0,78,92.43048
-86.0,87,92.573137
-101.0,102,92.742662
-115.0,116,92.930404
-73.0,74,93.048676
-86.0,87,93.186541
-88.0,89,93.326333
-101.0,102,93.488503
-75.0,76,93.608483
-85.0,86,93.745324
-91.0,92,93.891244
-97.0,98,94.046507
-78.0,79,95.847117
-106.0,107,96.016948
-82.0,83,96.147424
-78.0,79,96.27246
-92.0,93,96.418613
-85.0,86,96.554416
-72.0,73,96.669459
-136.0,137,96.887723
-82.0,83,97.019258
-94.0,95,97.168473
-92.0,93,97.314764
-62.0,63,97.413802
-78.0,79,97.538448
-89.0,90,97.679877
-102.0,103,97.844228
-109.0,110,98.01843
-85.0,86,98.155572
-95.0,96,98.306602
-147.0,148,98.539424
-94.0,95,98.688786
-81.0,82,98.819995
-86.0,87,98.95692
-80.0,81,100.751438
-80.0,81,100.881363
-81.0,82,101.010979
-82.0,83,101.141392
-101.0,102,101.301502
-86.0,87,101.439465
-73.0,74,101.557557
-77.0,78,101.680019
-113.0,114,101.860713
-93.0,94,102.008544
-206.0,207,102.337156
-85.0,86,102.473244
-97.0,98,102.629587
-97.0,98,102.783579
-77.0,78,102.907264
-76.0,77,103.028588
-85.0,86,103.163782
-78.0,79,103.288008
-93.0,94,103.435764
-84.0,85,103.569105
-96.0,97,103.722311
-90.0,91,103.866917
-80.0,81,105.659266
-79.0,80,105.78565
-83.0,84,105.917763
-91.0,92,106.06202
-111.0,112,106.240381
-80.0,81,106.368057
-83.0,84,106.500088
-77.0,78,106.622701
-103.0,104,106.786366
-74.0,75,106.904362
-97.0,98,107.059672
-77.0,78,107.18464
-95.0,96,107.338848
-77.0,78,107.464158
-101.0,102,107.639687
-75.0,76,107.768709
-86.0,87,107.919241
-83.0,84,108.060228
-81.0,82,108.193061
-94.0,95,108.342747
-66.0,67,108.448048
-64.0,65,108.550394
-96.0,97,108.702927
-100.0,101,108.86191
-75.0,76,110.65836
-76.0,77,110.780079
-69.0,70,110.89059
-86.0,87,111.027564
-96.0,97,111.180375
-75.0,76,111.299905
-110.0,111,111.47475
-98.0,99,111.630578
-65.0,66,111.734022
-116.0,117,111.917825
-80.0,81,112.044867
-76.0,77,112.166112
-98.0,99,112.321469
-104.0,105,112.485969
-95.0,96,112.637271
-63.0,64,112.737637
-95.0,96,112.888115
-77.0,78,113.010682
-63.0,64,113.11161
-95.0,96,113.262602
-77.0,78,113.385129
-65.0,66,113.488811
-69.0,70,113.598698
-112.0,113,115.446242
-78.0,79,115.571512
-75.0,76,115.691267
-78.0,79,115.815222
-78.0,79,115.939937
-98.0,99,116.095733
-73.0,74,116.212418
-82.0,83,116.342651
-85.0,86,116.47789
-72.0,73,116.594534
-72.0,73,116.709151
-112.0,113,116.887254
-71.0,72,117.001003
-90.0,91,117.143988
-75.0,76,117.263404
-87.0,88,117.401735
-93.0,94,117.549854
-84.0,85,117.683441
-78.0,79,117.80738
-96.0,97,117.95961
-94.0,95,118.108474
-78.0,79,118.233147
-66.0,67,118.338699
-98.0,99,118.494267
-75.0,76,118.614279
-78.0,79,120.410226
-85.0,86,120.546012
-63.0,64,120.646634
-85.0,86,120.78168
-74.0,75,120.899398
-92.0,93,121.046987
-76.0,77,121.168341
-77.0,78,121.290775
-71.0,72,121.40777
-82.0,83,121.538413
-76.0,77,121.66008
-77.0,78,121.782644
-89.0,90,121.92384
-79.0,80,122.049305
-71.0,72,122.162277
-72.0,73,122.277077
-84.0,85,122.412806
-75.0,76,122.534177
-79.0,80,122.671867
-81.0,82,122.800829
-91.0,92,122.945855
-77.0,78,123.068143
-85.0,86,123.203359
-62.0,63,123.302565
-88.0,89,123.446427
-71.0,72,123.562234
