r,l
140.0,6213
156.0,6489
76.0,5306
253.0,6315
173.0,6267
273.0,5454
125.0,4994
294.0,6827
37.0,2595
329.0,7511
71.0,3014
296.0,6227
302.0,7005
54.0,3459
