#{"t_start": 1772786633.144826, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.142677
7.0,80,0.261393
12.0,140,0.451287
6.0,70,0.543342
7.0,84,0.653705
1.0,16,0.674808
2.0,26,0.709041
1.0,16,0.730159
4.0,48,0.793257
7.0,80,0.898363
17.0,188,1.145317
5.0,58,1.221599
6.0,72,1.316238
10.0,116,1.468697
1.0,16,1.489829
1.0,16,1.510936
10.0,116,1.663407
9.0,104,1.800048
7.0,84,1.910453
5.0,60,1.989335
2.0,26,2.023549
12.0,140,2.207383
12.0,142,2.393855
5.0,58,2.470175
9.0,102,2.604222
2.0,26,2.638444
3.0,38,2.688461
11.0,130,6.570215
5.0,60,6.655349
3.0,38,6.706089
6.0,70,6.799394
4.0,48,6.863239
11.0,126,7.032658
5.0,60,7.11234
1.0,16,7.133651
12.0,142,7.321892
12.0,138,7.504896
10.0,116,7.658635
4.0,48,7.722316
15.0,174,7.977325
9.0,104,8.116709
5.0,60,8.196314
15.0,166,8.416308
2.0,26,8.45088
12.0,140,8.637915
9.0,102,8.773259
7.0,82,8.882031
6.0,74,8.980309
8.0,92,9.102316
1.0,16,9.123644
9.0,102,12.812151
3.0,38,12.886686
11.0,126,13.080575
3.0,38,13.134711
6.0,70,13.233558
11.0,130,13.405896
9.0,106,13.548573
12.0,140,13.734723
15.0,166,13.955196
3.0,38,14.005778
9.0,106,14.146574
0.0,6,14.154642
12.0,140,14.340638
5.0,58,14.41776
6.0,70,14.512335
5.0,58,14.589564
6.0,70,14.682621
9.0,102,14.818055
12.0,140,15.003939
4.0,48,15.067746
0.0,6,15.075809
6.0,70,15.168805
7.0,80,15.275684
3.0,38,15.326269
6.0,74,15.424529
