r,l
140.0,6213
115.0,5477
282.0,7686
47.0,3209
253.0,6671
63.0,5654
250.0,6967
87.0,3403
200.0,6821
331.0,9029
192.0,3728
50.0,2687
194.0,5763
322.0,7397
