#{"t_start": 1773092872.9774904, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.144994
7.0,80,0.264224
12.0,140,0.447927
6.0,70,0.539536
7.0,84,0.64936
1.0,16,0.670345
2.0,26,0.704422
1.0,16,0.72543
4.0,48,0.788244
7.0,80,0.892949
17.0,188,1.139084
5.0,58,1.215184
6.0,72,1.309515
10.0,116,1.461433
1.0,16,1.482445
1.0,16,1.503457
10.0,116,1.655294
9.0,104,1.791378
7.0,84,1.901306
5.0,60,1.979859
2.0,26,2.013995
12.0,140,2.197162
12.0,142,2.382915
5.0,58,2.458848
9.0,102,2.592374
2.0,26,2.626464
3.0,38,2.676292
11.0,130,7.142467
5.0,60,7.222751
3.0,38,7.272751
6.0,70,7.364772
4.0,48,7.427999
11.0,126,7.594122
5.0,60,7.673
1.0,16,7.69412
12.0,142,7.880795
12.0,138,8.062122
10.0,116,8.214622
4.0,48,8.277749
15.0,174,8.506372
9.0,104,8.643092
5.0,60,8.721978
15.0,166,8.940279
2.0,26,8.974595
12.0,140,9.159039
9.0,102,9.293376
7.0,82,9.401323
6.0,74,9.498835
8.0,92,9.619945
1.0,16,9.64107
9.0,102,13.22988
3.0,38,13.280026
11.0,126,13.44569
3.0,38,13.495723
6.0,70,13.587799
11.0,130,13.758746
9.0,106,13.898155
12.0,140,14.082154
15.0,166,14.30033
3.0,38,14.351768
9.0,106,14.492614
0.0,6,14.500581
12.0,140,14.684436
5.0,58,14.760713
6.0,70,14.852752
5.0,58,14.929025
6.0,70,15.021034
9.0,102,15.155052
12.0,140,15.338898
4.0,48,15.40197
0.0,6,15.409935
6.0,70,15.501845
7.0,80,15.606917
3.0,38,15.65688
6.0,74,15.754087
