#{"t_start": 1772035429.2936635, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.680229
-500.0,500,3.552165
-500.0,500,4.417348
-500.0,500,5.300035
-500.0,500,8.277984
-500.0,500,9.149285
-500.0,500,10.030464
-500.0,500,10.917668
-500.0,500,13.638488
-500.0,500,14.527692
-500.0,500,15.414583
-500.0,500,16.29962
-500.0,500,18.958914
-500.0,500,19.824704
-500.0,500,20.688825
-500.0,500,21.555468
-500.0,500,24.235563
-500.0,500,25.10271
-466.0,467,25.911579
-500.0,500,26.775376
-500.0,500,29.416885
-485.0,486,30.257497
-298.0,299,30.774067
-343.0,344,31.369967
-461.0,462,32.168377
-340.0,341,34.623231
-410.0,411,35.33564
-500.0,500,36.201554
-212.0,213,36.570715
-313.0,314,37.149828
-417.0,418,37.892843
-373.0,374,40.322071
-246.0,247,40.748642
-192.0,193,41.081506
-293.0,294,41.589769
-212.0,213,41.957293
-352.0,353,42.566248
-258.0,259,43.013163
-338.0,339,45.376638
-185.0,186,45.697665
-255.0,256,46.13911
-146.0,147,46.393243
-194.0,195,46.729526
-208.0,209,47.090059
-237.0,238,47.500813
-201.0,202,47.849289
-248.0,249,48.278769
-202.0,203,48.631169
-216.0,217,50.787335
-195.0,196,51.125102
-190.0,191,51.456043
-229.0,230,51.913776
-210.0,211,52.318205
-223.0,224,52.744858
-215.0,216,53.139374
-162.0,163,53.436783
-158.0,159,53.727043
-141.0,142,53.990786
-213.0,214,56.213652
-145.0,146,56.465063
-199.0,200,56.809372
-167.0,168,57.099792
-212.0,213,57.486385
-154.0,155,57.767665
-186.0,187,58.103901
-163.0,164,58.388155
-119.0,120,58.595103
-184.0,185,58.914917
-167.0,168,59.20435
-126.0,127,59.427375
-156.0,157,61.47825
-139.0,140,61.719183
-114.0,115,61.917319
-117.0,118,62.120165
-144.0,145,62.369971
-120.0,121,62.578057
-121.0,122,62.789196
-120.0,121,62.999301
-129.0,130,63.224046
-129.0,130,63.447683
-243.0,244,63.867781
-149.0,150,64.125667
-196.0,197,64.466319
-138.0,139,64.705464
-105.0,106,64.887691
-126.0,127,66.914176
-133.0,134,67.149247
-180.0,181,67.466712
-119.0,120,67.673702
-114.0,115,67.871906
-125.0,126,68.088957
-200.0,201,68.437696
-156.0,157,68.708112
-153.0,154,68.973557
-129.0,130,69.198874
-130.0,131,69.424914
-175.0,176,69.7266
-213.0,214,70.09526
-146.0,147,72.128357
-103.0,104,72.308743
-124.0,125,72.52575
-111.0,112,72.729211
-110.0,111,72.920047
-115.0,116,73.119587
-459.0,460,73.912981
-125.0,126,74.12965
-102.0,103,74.306745
-217.0,218,74.681861
-103.0,104,74.860842
-149.0,150,75.118824
-109.0,110,75.308286
-110.0,111,75.499477
-104.0,105,77.459273
-139.0,140,77.700716
-103.0,104,77.879871
-104.0,105,78.060469
-89.0,90,78.215711
-84.0,85,78.363238
-104.0,105,78.544604
-92.0,93,78.704722
-101.0,102,78.880192
-91.0,92,79.038453
-147.0,148,79.29387
-118.0,119,79.500448
-118.0,119,79.705933
-90.0,91,79.864153
-146.0,147,80.117009
-143.0,144,80.366382
-104.0,105,80.546842
-121.0,122,80.75675
-101.0,102,82.900419
-95.0,96,83.068831
-100.0,101,83.244613
-126.0,127,83.468776
-127.0,128,83.692045
-70.0,71,83.816478
-106.0,107,84.002922
-96.0,97,84.171727
-140.0,141,84.418087
-113.0,114,84.616446
-115.0,116,84.818563
-110.0,111,85.011598
-93.0,94,85.17536
-144.0,145,85.430128
-99.0,100,85.60409
-86.0,87,85.755539
-134.0,135,85.990718
-130.0,131,86.218699
-120.0,121,86.429535
-85.0,86,88.368736
-112.0,113,88.566247
-84.0,85,88.714515
-88.0,89,88.869749
-94.0,95,89.035516
-84.0,85,89.183812
-97.0,98,89.355093
-109.0,110,89.547075
-118.0,119,89.754698
-101.0,102,89.932694
-92.0,93,90.096599
-122.0,123,90.311571
-88.0,89,90.467357
-97.0,98,90.638043
-123.0,124,90.854271
-102.0,103,91.033448
-107.0,108,91.221428
-100.0,101,91.398356
-93.0,94,91.562588
-106.0,107,91.749449
-105.0,106,93.720539
-84.0,85,93.86877
-101.0,102,94.046192
-101.0,102,94.223694
-79.0,80,94.363257
-102.0,103,94.542569
-100.0,101,94.718373
-122.0,123,94.93285
-99.0,100,95.106765
-105.0,106,95.291256
-80.0,81,95.432367
-106.0,107,95.618883
-120.0,121,95.829847
-99.0,100,96.00387
-106.0,107,96.189948
-106.0,107,96.376145
-97.0,98,96.547051
-87.0,88,96.72097
-88.0,89,96.878043
-80.0,81,97.019001
-80.0,81,97.159992
-94.0,95,99.116433
-158.0,159,99.395324
-99.0,100,99.570655
-91.0,92,99.730912
-62.0,63,99.840987
-86.0,87,99.993445
-71.0,72,100.118986
-89.0,90,100.281275
-95.0,96,100.449505
-100.0,101,100.625231
-77.0,78,100.760971
-86.0,87,100.912344
-101.0,102,101.089618
-115.0,116,101.291192
-73.0,74,101.419936
-86.0,87,101.571204
-88.0,89,101.726153
-101.0,102,101.903405
-75.0,76,102.035617
-85.0,86,102.185091
-91.0,92,102.344794
-97.0,98,102.515203
-78.0,79,104.431522
-106.0,107,104.617848
-82.0,83,104.762104
-78.0,79,104.89949
-92.0,93,105.061296
-85.0,86,105.210968
-72.0,73,105.340816
-136.0,137,105.58809
-82.0,83,105.743084
-94.0,95,105.915026
-92.0,93,106.084173
-62.0,63,106.201003
-78.0,79,106.341859
-89.0,90,106.500631
-102.0,103,106.67995
-109.0,110,106.872115
-85.0,86,107.023078
-95.0,96,107.189993
-147.0,148,107.447898
-94.0,95,107.613174
-81.0,82,107.755688
-86.0,87,107.90745
-80.0,81,109.830342
-80.0,81,109.971005
-81.0,82,110.113472
-82.0,83,110.258029
-101.0,102,110.435436
-86.0,87,110.588868
-73.0,74,110.716901
-77.0,78,110.853455
-113.0,114,111.051918
-93.0,94,111.21461
-206.0,207,111.573626
-85.0,86,111.75115
-97.0,98,111.942068
-97.0,98,112.131847
-77.0,78,112.283337
-76.0,77,112.434822
-85.0,86,112.602453
-78.0,79,112.753839
-93.0,94,112.925003
-84.0,85,113.078357
-96.0,97,113.253653
-90.0,91,113.42115
-80.0,81,115.395706
-79.0,80,115.534606
-83.0,84,115.680199
-91.0,92,115.839651
-111.0,112,116.034047
-80.0,81,116.174375
-83.0,84,116.319778
-77.0,78,116.455112
-103.0,104,116.635409
-74.0,75,116.765778
-97.0,98,116.935553
-77.0,78,117.070724
-95.0,96,117.23688
-77.0,78,117.372195
-101.0,102,117.549005
-75.0,76,117.680588
-86.0,87,117.831352
-83.0,84,117.977017
-81.0,82,118.119205
-94.0,95,118.283595
-66.0,67,118.39989
-64.0,65,118.516119
-96.0,97,118.690945
-100.0,101,118.868317
-75.0,76,120.778966
-76.0,77,120.91192
-69.0,70,121.032572
-86.0,87,121.182457
-96.0,97,121.350802
-75.0,76,121.481995
-110.0,111,121.67358
-98.0,99,121.844338
-65.0,66,121.958102
-116.0,117,122.160032
-80.0,81,122.299561
-76.0,77,122.432394
-98.0,99,122.604036
-104.0,105,122.785307
-95.0,96,122.951187
-63.0,64,123.06171
-95.0,96,123.227679
-77.0,78,123.362187
-63.0,64,123.472629
-95.0,96,123.638469
-77.0,78,123.774116
-65.0,66,123.887949
-69.0,70,124.008641
-112.0,113,125.972896
-78.0,79,126.108745
-75.0,76,126.239128
-78.0,79,126.375026
-78.0,79,126.510651
-98.0,99,126.706385
-73.0,74,126.945687
-82.0,83,127.204508
-85.0,86,127.476589
-72.0,73,127.651813
-72.0,73,127.777184
-112.0,113,127.971558
-71.0,72,128.095221
-90.0,91,128.251431
-75.0,76,128.381931
-87.0,88,128.534354
-93.0,94,128.695814
-84.0,85,128.843391
-78.0,79,128.979323
-96.0,97,129.145672
-94.0,95,129.308834
-78.0,79,129.44497
-66.0,67,129.560114
-98.0,99,129.730048
-75.0,76,129.928499
-78.0,79,131.93782
-85.0,86,132.085311
-63.0,64,132.19503
-85.0,86,132.342269
-74.0,75,132.471008
-92.0,93,132.63196
-76.0,77,132.764054
-77.0,78,132.897878
-71.0,72,133.021311
-82.0,83,133.163471
-76.0,77,133.295538
-77.0,78,133.444572
-89.0,90,133.598666
-79.0,80,133.735546
-71.0,72,133.858938
-72.0,73,133.984254
-84.0,85,134.129656
-75.0,76,134.259731
-79.0,80,134.398375
-81.0,82,134.538676
-91.0,92,134.696511
-77.0,78,134.830593
-85.0,86,134.97778
-62.0,63,135.085557
-88.0,89,135.237739
-71.0,72,135.361279
