r,l
140.0,6213
156.0,6489
273.0,6313
104.0,4926
4.0,1037
272.0,6394
305.0,6334
86.0,6284
95.0,4087
99.0,5624
100.0,6239
19.0,2771
77.0,5512
101.0,4537
97.0,4208
