#{"t_start": 1772527304.549163, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.108769
7.0,80,0.219913
12.0,140,0.392401
6.0,70,0.478062
7.0,84,0.580871
1.0,16,0.600517
2.0,26,0.632447
1.0,16,0.652115
4.0,48,0.710899
7.0,80,0.808851
17.0,188,1.038934
5.0,58,1.109859
6.0,72,1.197829
10.0,116,1.339371
1.0,16,1.358964
1.0,16,1.378569
10.0,116,1.520167
9.0,104,1.647101
7.0,84,1.749645
5.0,60,1.822941
2.0,26,1.854716
12.0,140,2.025521
12.0,142,2.198844
5.0,58,2.269636
9.0,102,2.394186
2.0,26,2.425999
3.0,38,2.472395
11.0,130,5.661382
5.0,60,5.745296
3.0,38,5.796387
6.0,70,5.882544
4.0,48,5.94163
11.0,126,6.096564
5.0,60,6.170367
1.0,16,6.190103
12.0,142,6.364536
12.0,138,6.53424
10.0,116,6.676756
4.0,48,6.735772
15.0,174,6.949546
9.0,104,7.077383
5.0,60,7.15107
15.0,166,7.354964
2.0,26,7.386968
12.0,140,7.55926
9.0,102,7.68484
7.0,82,7.785916
6.0,74,7.877111
8.0,92,7.990458
1.0,16,8.010235
9.0,102,11.395646
3.0,38,11.455308
11.0,128,11.623156
5.0,58,11.694429
3.0,38,11.741125
3.0,38,11.787836
7.0,82,11.888513
15.0,166,12.092255
12.0,136,12.259313
5.0,58,12.330593
3.0,38,12.377295
15.0,166,12.581184
9.0,104,12.708923
6.0,70,12.794877
2.0,26,12.82688
7.0,82,12.92754
6.0,72,13.016983
12.0,140,13.188892
8.0,90,13.302112
7.0,80,13.400486
1.0,16,13.420214
7.0,80,13.518459
9.0,104,13.646139
4.0,48,13.705101
7.0,80,13.803287
5.0,58,13.874518
