#{"t_start": 1773132395.2624059, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.239096
19.0,154,2.347386
5.0,60,2.389459
9.0,106,2.463743
7.0,80,2.519814
9.0,102,2.591269
6.0,74,2.643236
5.0,60,2.685313
11.0,130,2.776317
2.0,26,2.794608
8.0,92,2.859199
9.0,102,2.932164
19.0,154,3.040226
6.0,70,3.089263
11.0,126,3.177709
10.0,116,3.260243
6.0,72,3.311144
19.0,154,3.419482
11.0,126,3.508258
11.0,130,5.771675
9.0,104,5.86961
10.0,118,5.953966
9.0,102,6.042076
11.0,130,6.141937
19.0,154,6.255092
8.0,92,6.322361
6.0,70,6.373217
6.0,72,6.425568
20.0,164,6.544832
3.0,38,6.572426
11.0,130,6.666714
11.0,130,6.762811
8.0,96,6.832675
15.0,118,6.917974
11.0,126,7.005343
12.0,140,7.104918
11.0,130,7.19793
10.0,116,7.281201
20.0,164,9.112654
11.0,130,9.20283
9.0,102,9.273714
11.0,130,9.363768
12.0,140,9.460957
9.0,106,9.534393
0.0,6,9.538633
11.0,130,9.631339
20.0,164,9.749838
9.0,104,9.822131
3.0,38,9.848586
7.0,82,9.905451
20.0,164,10.019341
6.0,70,10.067868
1.0,16,10.079025
20.0,164,10.192885
5.0,62,10.23597
3.0,38,10.262837
8.0,90,10.325693
10.0,116,10.40614
