#{"t_start": 1773197577.4623227, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.119853
7.0,80,0.232769
12.0,140,0.414863
6.0,70,0.502164
7.0,84,0.606863
1.0,16,0.626886
2.0,26,0.65935
1.0,16,0.67937
4.0,48,0.739295
7.0,80,0.839568
17.0,188,1.073814
5.0,58,1.146215
6.0,72,1.235966
10.0,116,1.38064
1.0,16,1.400657
1.0,16,1.420657
10.0,116,1.565081
9.0,104,1.694479
7.0,84,1.799045
5.0,60,1.873757
2.0,26,1.906225
12.0,140,2.080443
12.0,142,2.257151
5.0,58,2.329355
9.0,102,2.456509
2.0,26,2.489047
3.0,38,2.53659
11.0,130,5.474494
5.0,60,5.552125
3.0,38,5.600267
6.0,70,5.688845
4.0,48,5.749614
11.0,126,5.909017
7.0,82,6.012698
4.0,48,6.073403
12.0,138,6.24761
7.0,80,6.348712
6.0,70,6.437224
17.0,188,6.674686
6.0,70,6.763218
9.0,106,6.897163
12.0,140,7.074125
6.0,70,7.162693
3.0,38,7.210808
12.0,140,7.387747
15.0,176,7.610142
6.0,70,7.698624
12.0,140,7.875743
4.0,48,7.936462
17.0,192,10.876288
12.0,142,11.058019
0.0,6,11.065744
3.0,38,11.113971
8.0,90,11.227998
2.0,26,11.261945
1.0,16,11.282333
7.0,80,11.383582
4.0,48,11.444416
5.0,58,11.517886
11.0,130,11.682355
7.0,80,11.783767
1.0,16,11.804129
12.0,140,11.981639
7.0,82,12.085555
1.0,16,12.105894
12.0,136,12.278094
7.0,80,12.379442
5.0,60,12.45724
12.0,140,12.634642
6.0,70,12.723415
14.0,164,12.931242
12.0,138,13.106074
9.0,102,13.235353
