#{"t_start": 1772599965.9822543, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.128487
7.0,80,0.234797
12.0,140,0.40628
6.0,70,0.492035
7.0,84,0.594849
1.0,16,0.61453
2.0,26,0.64647
1.0,16,0.666145
4.0,48,0.725004
7.0,80,0.823133
17.0,188,1.053502
5.0,58,1.124622
6.0,72,1.212899
10.0,116,1.355013
1.0,16,1.374699
1.0,16,1.397271
10.0,116,1.541511
9.0,104,1.669008
7.0,84,1.772182
5.0,60,1.845945
2.0,26,1.87798
12.0,140,2.050029
12.0,142,2.224545
5.0,58,2.295911
9.0,102,2.421192
2.0,26,2.453209
3.0,38,2.500027
11.0,130,5.952769
5.0,60,6.033943
3.0,38,6.081423
6.0,70,6.167558
4.0,48,6.226693
11.0,126,6.381455
5.0,60,6.455163
1.0,16,6.474907
12.0,142,6.649359
12.0,138,6.81888
10.0,116,6.961467
4.0,48,7.020519
15.0,174,7.234277
9.0,104,7.362003
5.0,60,7.435801
15.0,166,7.641574
2.0,26,7.673668
12.0,140,7.846026
9.0,102,7.971677
7.0,82,8.072648
6.0,74,8.163819
8.0,92,8.277164
1.0,16,8.296961
9.0,102,11.666015
3.0,38,11.726605
11.0,128,11.894473
5.0,58,11.965898
3.0,38,12.012676
3.0,38,12.059499
7.0,82,12.160407
15.0,166,12.364619
12.0,136,12.531887
5.0,58,12.603271
3.0,38,12.650098
15.0,166,12.854293
9.0,104,12.982305
6.0,70,13.068442
2.0,26,13.100463
7.0,82,13.201353
6.0,72,13.289933
12.0,140,13.462205
8.0,90,13.572988
7.0,80,13.671353
1.0,16,13.691098
7.0,80,13.789479
9.0,104,13.917372
4.0,48,13.976484
7.0,80,14.074874
5.0,58,14.146277
