#{"t_start": 1773069431.097888, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.509932
-500.0,500,2.013708
-500.0,500,2.511164
-500.0,500,3.009062
-500.0,500,4.842798
-500.0,500,5.341894
-500.0,500,5.841966
-500.0,500,6.343991
-500.0,500,8.032614
-500.0,500,8.53095
-500.0,500,9.028927
-500.0,500,9.52762
-500.0,500,11.214991
-500.0,500,11.712
-500.0,500,12.209578
-500.0,500,12.708582
-500.0,500,14.4015
-500.0,500,14.903111
-466.0,467,15.370898
-500.0,500,15.870986
-500.0,500,17.560933
-485.0,486,18.048002
-298.0,299,18.34821
-343.0,344,18.693037
-461.0,462,19.156252
-340.0,341,20.684174
-410.0,411,21.092972
-500.0,500,21.588796
-212.0,213,21.800172
-313.0,314,22.111645
-417.0,418,22.528767
-373.0,374,24.090993
-246.0,247,24.336682
-192.0,193,24.528542
-293.0,294,24.820827
-212.0,213,25.033434
-352.0,353,25.384275
-258.0,259,25.642047
-338.0,339,27.166843
-185.0,186,27.352014
-255.0,256,27.606688
-146.0,147,27.752861
-270.0,271,28.022899
-243.0,244,28.266811
-225.0,226,28.491749
-207.0,208,28.698542
-193.0,194,28.891462
-227.0,228,30.308861
-206.0,207,30.514934
-222.0,223,30.73684
-225.0,226,30.961675
-138.0,139,31.099881
-245.0,246,31.344906
-216.0,217,31.562937
-177.0,178,31.74126
-167.0,168,31.909475
-206.0,207,32.116601
-159.0,160,32.277124
-165.0,166,33.630461
-172.0,173,33.802825
-141.0,142,33.944163
-135.0,136,34.079477
-140.0,141,34.220321
-202.0,203,34.423639
-186.0,187,34.611244
-152.0,153,34.764272
-129.0,130,34.895524
-150.0,151,35.047223
-142.0,143,35.190482
-181.0,182,35.373044
-172.0,173,36.733109
-255.0,256,36.987658
-141.0,142,37.129822
-132.0,133,37.261863
-107.0,108,37.368932
-128.0,129,37.497204
-127.0,128,37.624105
-150.0,151,37.773916
-139.0,140,37.912847
-184.0,185,38.096513
-152.0,153,38.249264
-121.0,122,38.371176
-120.0,121,38.491978
-126.0,127,38.619015
-112.0,113,38.731928
-105.0,106,40.026432
-168.0,169,40.195181
