#{"t_start": 1773093848.0729434, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.24755
19.0,154,2.378844
5.0,60,2.429805
9.0,106,2.519865
7.0,80,2.587793
9.0,102,2.674418
6.0,74,2.740345
5.0,60,2.791421
11.0,130,2.901689
2.0,26,2.923805
8.0,92,3.001884
9.0,102,3.088505
19.0,154,3.219074
6.0,70,3.278471
11.0,126,3.385392
10.0,116,3.483848
6.0,72,3.544953
19.0,154,3.675894
11.0,126,3.782844
11.0,130,5.729133
9.0,104,5.826069
10.0,118,5.927359
9.0,102,6.014163
11.0,130,6.124594
19.0,154,6.255118
8.0,92,6.333186
6.0,70,6.40012
6.0,72,6.465175
20.0,164,6.605699
3.0,38,6.638088
11.0,130,6.748568
11.0,130,6.858978
8.0,96,6.940514
15.0,118,7.040724
11.0,126,7.147855
12.0,140,7.268634
11.0,130,7.37999
10.0,116,7.478913
20.0,164,9.407368
11.0,130,9.517679
9.0,102,9.604485
11.0,130,9.714949
12.0,140,9.834027
9.0,106,9.924141
0.0,6,9.929316
11.0,130,10.03959
20.0,164,10.178547
9.0,104,10.266771
3.0,38,10.299062
7.0,82,10.37015
20.0,164,10.509256
6.0,70,10.56863
1.0,16,10.582328
20.0,164,10.722193
5.0,62,10.775056
3.0,38,10.807314
8.0,90,10.883712
10.0,116,10.982219
