#{"t_start": 1772182309.7437248, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.856474
19.0,154,2.985573
5.0,60,3.038216
9.0,106,3.130653
7.0,80,3.198773
9.0,102,3.287766
6.0,74,3.350157
5.0,60,3.400714
11.0,130,3.510386
2.0,26,3.53238
8.0,92,3.609822
9.0,102,3.695793
19.0,154,3.825284
6.0,70,3.883758
11.0,126,3.991188
10.0,116,4.087967
6.0,72,4.147995
19.0,154,4.276553
11.0,126,4.381733
11.0,130,6.498755
9.0,104,6.593468
10.0,118,6.696147
9.0,102,6.785252
11.0,130,6.903843
19.0,154,7.068664
8.0,92,7.169698
6.0,70,7.245441
6.0,72,7.323307
20.0,164,7.500772
3.0,38,7.541906
11.0,130,7.682502
11.0,130,7.823117
8.0,96,7.920304
15.0,118,8.023745
11.0,126,8.133489
12.0,140,8.255594
11.0,130,8.369028
10.0,116,8.470155
20.0,164,10.373381
11.0,130,10.48629
9.0,102,10.574975
11.0,130,10.688189
12.0,140,10.809938
9.0,106,10.902204
0.0,6,10.907506
11.0,130,11.022119
20.0,164,11.164859
9.0,104,11.255522
3.0,38,11.288669
7.0,82,11.360121
20.0,164,11.50301
6.0,70,11.56414
1.0,16,11.578094
20.0,164,11.721036
5.0,62,11.775054
3.0,38,11.808345
8.0,90,11.886795
10.0,116,11.989312
