#{"t_start": 1772201440.555508, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.11037
19.0,154,2.212746
5.0,60,2.252341
9.0,106,2.322193
7.0,80,2.375027
9.0,102,2.442241
6.0,74,2.490997
5.0,60,2.531091
11.0,130,2.616778
2.0,26,2.633978
8.0,92,2.69469
9.0,102,2.761952
19.0,154,2.863398
6.0,70,2.909513
11.0,126,2.992502
10.0,116,3.069045
6.0,72,3.116742
19.0,154,3.22149
11.0,126,3.304943
11.0,130,5.169116
9.0,104,5.248605
10.0,118,5.326903
9.0,102,5.392821
11.0,130,5.486454
19.0,154,5.598984
8.0,92,5.662351
6.0,70,5.710497
6.0,72,5.759915
20.0,164,5.874905
3.0,38,5.900056
11.0,130,5.98408
11.0,130,6.0682
8.0,96,6.130646
15.0,118,6.207037
11.0,126,6.289288
12.0,140,6.379898
11.0,130,6.464436
10.0,116,6.539779
20.0,164,8.258785
11.0,130,8.34271
9.0,102,8.408558
11.0,130,8.492452
12.0,140,8.58302
9.0,106,8.651571
0.0,6,8.655521
11.0,130,8.739579
20.0,164,8.845563
9.0,104,8.9129
3.0,38,8.937558
7.0,82,8.990602
20.0,164,9.09655
6.0,70,9.141814
1.0,16,9.152228
20.0,164,9.258569
5.0,62,9.298873
3.0,38,9.323614
8.0,90,9.382034
10.0,116,9.457272
