#{"t_start": 1773093860.8591666, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.13841
7.0,80,0.254565
12.0,140,0.446843
6.0,70,0.542982
7.0,84,0.658276
1.0,16,0.680343
2.0,26,0.716181
1.0,16,0.738274
4.0,48,0.804344
7.0,80,0.914473
17.0,188,1.173221
5.0,58,1.252876
6.0,72,1.351724
10.0,116,1.510831
1.0,16,1.532871
1.0,16,1.554929
10.0,116,1.714059
9.0,104,1.856792
7.0,84,1.972088
5.0,60,2.054471
2.0,26,2.090236
12.0,140,2.282332
12.0,142,2.477185
5.0,58,2.556821
9.0,102,2.696822
2.0,26,2.732581
3.0,38,2.78483
11.0,130,6.769835
5.0,60,6.856767
3.0,38,6.909386
6.0,70,7.005635
4.0,48,7.073679
11.0,126,7.246836
5.0,60,7.329272
1.0,16,7.351333
12.0,142,7.546105
12.0,138,7.735451
10.0,116,7.894712
4.0,48,7.961315
15.0,174,8.199957
9.0,104,8.342515
5.0,60,8.424717
15.0,166,8.657838
2.0,26,8.693685
12.0,140,8.887728
9.0,102,9.028461
7.0,82,9.141145
6.0,74,9.242959
8.0,92,9.369388
1.0,16,9.391456
9.0,102,13.216637
3.0,38,13.286855
11.0,128,13.471982
5.0,58,13.551963
3.0,38,13.604389
3.0,38,13.656725
7.0,82,13.772505
15.0,166,14.001734
12.0,136,14.18915
5.0,58,14.269051
3.0,38,14.323676
15.0,166,14.552384
9.0,104,14.695601
6.0,70,14.792108
2.0,26,14.82799
7.0,82,14.941069
6.0,72,15.040467
12.0,140,15.233747
8.0,90,15.357848
7.0,80,15.468069
1.0,16,15.490213
7.0,80,15.600506
9.0,104,15.743742
4.0,48,15.8099
7.0,80,15.920007
5.0,58,15.999943
