#{"t_start": 1772690296.0391164, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.142457
7.0,80,0.25956
12.0,140,0.440783
6.0,70,0.531409
7.0,84,0.640167
1.0,16,0.660971
2.0,26,0.694699
1.0,16,0.715469
4.0,48,0.777694
7.0,80,0.881258
17.0,188,1.124296
5.0,58,1.199468
6.0,72,1.292648
10.0,116,1.442803
1.0,16,1.463571
1.0,16,1.484381
10.0,116,1.634352
9.0,104,1.768832
7.0,84,1.877476
5.0,60,1.955084
2.0,26,1.988785
12.0,140,2.169813
12.0,142,2.353359
5.0,58,2.428452
9.0,102,2.560424
2.0,26,2.594123
3.0,38,2.643348
11.0,130,6.503628
5.0,60,6.586346
3.0,38,6.634284
6.0,70,6.722201
4.0,48,6.782524
11.0,126,6.940715
5.0,60,7.015954
1.0,16,7.036099
12.0,142,7.216686
12.0,138,7.40685
10.0,116,7.561623
4.0,48,7.627907
15.0,174,7.86147
9.0,104,7.997357
5.0,60,8.075772
15.0,166,8.292476
2.0,26,8.326526
12.0,140,8.510989
9.0,102,8.6542
7.0,82,8.761469
6.0,74,8.858264
8.0,92,8.979414
1.0,16,9.000462
9.0,102,12.656826
3.0,38,12.720232
11.0,126,12.894393
3.0,38,12.944005
6.0,70,13.035277
11.0,130,13.20556
9.0,106,13.343721
12.0,140,13.526073
15.0,166,13.742261
3.0,38,13.79178
9.0,106,13.929867
0.0,6,13.937772
12.0,140,14.120021
5.0,58,14.195651
6.0,70,14.286863
5.0,58,14.36246
6.0,70,14.45367
9.0,102,14.586531
12.0,140,14.7688
4.0,48,14.831412
0.0,6,14.839344
6.0,70,14.930687
7.0,80,15.034887
3.0,38,15.084403
6.0,74,15.180697
