#{"t_start": 1772785966.3130426, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.139588
7.0,80,0.244829
12.0,140,0.422722
6.0,70,0.512385
7.0,84,0.618859
1.0,16,0.63921
2.0,26,0.672215
1.0,16,0.692589
4.0,48,0.753506
7.0,80,0.855122
17.0,188,1.093564
5.0,58,1.167299
6.0,72,1.258689
10.0,116,1.406045
1.0,16,1.426419
1.0,16,1.446825
10.0,116,1.593882
9.0,104,1.725791
7.0,84,1.832249
5.0,60,1.908292
2.0,26,1.941309
12.0,140,2.118717
12.0,142,2.299169
5.0,58,2.372874
9.0,102,2.502475
2.0,26,2.535566
3.0,38,2.583891
11.0,130,6.287105
5.0,60,6.36561
3.0,38,6.41362
6.0,70,6.513065
4.0,48,6.582157
11.0,126,6.74106
5.0,60,6.816747
1.0,16,6.836983
12.0,142,7.027885
12.0,138,7.202618
10.0,116,7.350368
4.0,48,7.410992
15.0,174,7.630182
9.0,104,7.763059
5.0,60,7.838916
15.0,166,8.048257
2.0,26,8.081161
12.0,140,8.25965
9.0,102,8.388365
7.0,82,8.491858
6.0,74,8.585214
8.0,92,8.703083
1.0,16,8.723432
9.0,102,12.895701
3.0,38,12.992432
11.0,126,13.156277
3.0,38,13.205391
6.0,70,13.295918
11.0,130,13.466086
9.0,106,13.602349
12.0,140,13.783029
15.0,166,13.99848
3.0,38,14.047667
9.0,106,14.184439
0.0,6,14.192252
12.0,140,14.372097
5.0,58,14.446746
6.0,70,14.536739
5.0,58,14.611423
6.0,70,14.701838
9.0,102,14.832954
12.0,140,15.012463
4.0,48,15.074232
0.0,6,15.082008
6.0,70,15.171818
7.0,80,15.274513
3.0,38,15.323332
6.0,74,15.419666
