#{"t_start": 1772718091.6229353, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.148957
7.0,80,0.269475
12.0,140,0.497218
6.0,70,0.603744
7.0,84,0.731227
1.0,16,0.755625
2.0,26,0.795217
1.0,16,0.819562
4.0,48,0.892429
7.0,80,1.013927
17.0,188,1.299818
5.0,58,1.387805
6.0,72,1.496934
10.0,116,1.672666
1.0,16,1.696991
1.0,16,1.721472
10.0,116,1.897171
9.0,104,2.054713
7.0,84,2.181993
5.0,60,2.272989
2.0,26,2.312528
12.0,140,2.524673
12.0,142,2.73968
5.0,58,2.827691
9.0,102,2.982265
2.0,26,3.021757
3.0,38,3.0794
11.0,130,45.03771
5.0,60,45.13267
3.0,38,45.192762
6.0,70,45.296895
4.0,48,45.35902
11.0,126,45.521863
7.0,82,45.62791
4.0,48,45.689985
12.0,138,45.868844
7.0,80,45.972304
6.0,70,46.062835
17.0,188,46.305848
6.0,70,46.396439
9.0,106,46.533536
12.0,140,46.714525
6.0,70,46.805106
3.0,38,46.854361
12.0,140,47.035652
15.0,176,47.263562
6.0,70,47.35427
12.0,140,47.535661
4.0,48,47.597874
17.0,192,89.79919
12.0,142,90.024349
0.0,6,90.033955
3.0,38,90.094018
8.0,90,90.236127
2.0,26,90.277302
1.0,16,90.302669
7.0,80,90.410575
6.0,70,90.500955
4.0,48,90.562968
7.0,80,90.666272
4.0,48,90.728263
1.0,16,90.748979
2.0,26,90.782618
14.0,164,90.994252
17.0,188,91.236938
9.0,102,91.368617
9.0,104,91.503023
11.0,128,91.668226
1.0,16,91.688968
12.0,138,91.867168
8.0,92,91.985892
12.0,138,92.164046
10.0,116,92.313658
