#{"t_start": 1772181135.805594, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.153028
7.0,80,0.271112
12.0,140,0.468376
6.0,70,0.567592
7.0,84,0.685875
1.0,16,0.708499
2.0,26,0.745186
1.0,16,0.767798
4.0,48,0.835423
7.0,80,0.948014
17.0,188,1.212432
5.0,58,1.294082
6.0,72,1.395455
10.0,116,1.558713
1.0,16,1.581331
1.0,16,1.603926
10.0,116,1.767178
9.0,104,1.913485
7.0,84,2.031687
5.0,60,2.116108
2.0,26,2.15274
12.0,140,2.349492
12.0,142,2.549521
5.0,58,2.631359
9.0,102,2.775171
2.0,26,2.811903
3.0,38,2.865552
11.0,130,6.795984
5.0,60,6.897156
3.0,38,6.950979
6.0,70,7.051772
4.0,48,7.119847
11.0,126,7.298324
5.0,60,7.383314
1.0,16,7.406033
12.0,142,7.608286
12.0,138,7.803771
10.0,116,7.96804
4.0,48,8.03604
15.0,174,8.282494
9.0,104,8.429634
5.0,60,8.514571
15.0,166,8.751225
2.0,26,8.788205
12.0,140,8.98656
9.0,102,9.132668
7.0,82,9.249021
6.0,74,9.353863
8.0,92,9.484265
1.0,16,9.507038
9.0,102,13.093869
3.0,38,13.165068
11.0,126,13.354061
3.0,38,13.407977
6.0,70,13.506992
11.0,130,13.691216
9.0,106,13.841152
12.0,140,14.03924
15.0,166,14.276299
3.0,38,14.330412
9.0,106,14.480708
0.0,6,14.48932
12.0,140,14.690142
5.0,58,14.772411
6.0,70,14.871594
5.0,58,14.953762
6.0,70,15.054482
9.0,102,15.199455
12.0,140,15.397709
4.0,48,15.465754
0.0,6,15.474342
6.0,70,15.573487
7.0,80,15.686779
3.0,38,15.742081
6.0,74,15.846898
