#{"t_start": 1772718598.1281576, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.680409
-500.0,500,3.519424
-500.0,500,4.305671
-500.0,500,5.092293
-500.0,500,7.811223
-500.0,500,8.60146
-500.0,500,9.395962
-500.0,500,10.218191
-500.0,500,12.747784
-500.0,500,13.558773
-500.0,500,14.369351
-500.0,500,15.178329
-500.0,500,17.710071
-500.0,500,18.513427
-500.0,500,19.303631
-500.0,500,20.09501
-500.0,500,22.552406
-500.0,500,23.347514
-466.0,467,24.113126
-500.0,500,24.906173
-500.0,500,27.3813
-485.0,486,28.155911
-298.0,299,28.63283
-343.0,344,29.185709
-461.0,462,29.91898
-340.0,341,32.123439
-410.0,411,32.799173
-500.0,500,33.5947
-212.0,213,33.9373
-313.0,314,34.450405
-417.0,418,35.13114
-373.0,374,37.392221
-246.0,247,37.783396
-192.0,193,38.087941
-293.0,294,38.551237
-212.0,213,38.887121
-352.0,353,39.444281
-258.0,259,39.854771
-338.0,339,42.053268
-185.0,186,42.347837
-255.0,256,42.751277
-146.0,147,42.983303
-194.0,195,43.290385
-208.0,209,43.619411
-237.0,238,43.995103
-201.0,202,44.314198
-248.0,249,44.706145
-202.0,203,45.02618
-216.0,217,47.034343
-195.0,196,47.343408
-190.0,191,47.657415
-229.0,230,48.021888
-210.0,211,48.355024
-223.0,224,48.707641
-215.0,216,49.049793
-162.0,163,49.306419
-158.0,159,49.556826
-141.0,142,49.780831
-213.0,214,51.79913
-145.0,146,52.036367
-199.0,200,52.351439
-167.0,168,52.616957
-212.0,213,52.95347
-154.0,155,53.19863
-186.0,187,53.494765
-163.0,164,53.753039
-119.0,120,53.943239
-184.0,185,54.236042
-167.0,168,54.500979
-126.0,127,54.700781
-156.0,157,56.613511
-139.0,140,56.834202
-114.0,115,57.016736
-117.0,118,57.203621
-144.0,145,57.431967
-120.0,121,57.622895
-121.0,122,57.815376
-120.0,121,58.006831
-129.0,130,58.212224
-129.0,130,58.417335
-243.0,244,58.801443
-149.0,150,59.037913
-196.0,197,59.348655
-138.0,139,59.568164
-105.0,106,59.735287
-126.0,127,61.600439
-133.0,134,61.81214
-180.0,181,62.098926
-119.0,120,62.289211
-114.0,115,62.485409
-125.0,126,62.688791
-200.0,201,63.01422
-156.0,157,63.263258
-153.0,154,63.508005
-129.0,130,63.714791
-130.0,131,63.921418
-175.0,176,64.199435
-213.0,214,64.53712
-146.0,147,66.428293
-103.0,104,66.592122
-124.0,125,66.789076
-111.0,112,66.965877
-110.0,111,67.141625
-115.0,116,67.324344
-459.0,460,68.050854
-125.0,126,68.24971
-102.0,103,68.41207
-217.0,218,68.755254
-103.0,104,68.918654
-149.0,150,69.154911
-109.0,110,69.328704
-110.0,111,69.503684
-104.0,105,71.327465
-139.0,140,71.547689
-103.0,104,71.710971
-104.0,105,71.875639
-89.0,90,72.018338
-84.0,85,72.152423
-104.0,105,72.318176
-92.0,93,72.464582
-101.0,102,72.624629
-91.0,92,72.768751
-147.0,148,73.000808
-118.0,119,73.18724
-118.0,119,73.374093
-90.0,91,73.516666
-146.0,147,73.747412
-143.0,144,73.973854
-104.0,105,74.138538
-121.0,122,74.331028
-101.0,102,76.16502
-95.0,96,76.316093
-100.0,101,76.474656
-126.0,127,76.673952
-127.0,128,76.874744
-70.0,71,76.987824
-106.0,107,77.155516
-96.0,97,77.307676
-140.0,141,77.54258
-113.0,114,77.728282
-115.0,116,77.915083
-110.0,111,78.092951
-93.0,94,78.240486
-144.0,145,78.468902
-99.0,100,78.625607
-86.0,87,78.762207
-134.0,135,78.973879
-130.0,131,79.180136
-120.0,121,79.370443
-85.0,86,81.164834
-112.0,113,81.3429
-84.0,85,81.476732
-88.0,89,81.616395
-94.0,95,81.766116
-84.0,85,81.899626
-97.0,98,82.056834
-109.0,110,82.229653
-118.0,119,82.417144
-101.0,102,82.578397
-92.0,93,82.724482
-122.0,123,82.917839
-88.0,89,83.057588
-97.0,98,83.211312
-123.0,124,83.405931
-102.0,103,83.567935
-107.0,108,83.738083
-100.0,101,83.89687
-93.0,94,84.044577
-106.0,107,84.213001
-105.0,106,86.041049
-84.0,85,86.174882
-101.0,102,86.335197
-101.0,102,86.495437
-79.0,80,86.62158
-102.0,103,86.783167
-100.0,101,86.941801
-122.0,123,87.135442
-99.0,100,87.292885
-105.0,106,87.460462
-80.0,81,87.587901
-106.0,107,87.756047
-120.0,121,87.946609
-99.0,100,88.103701
-106.0,107,88.271722
-106.0,107,88.439668
-97.0,98,88.593564
-87.0,88,88.731746
-88.0,89,88.87137
-80.0,81,88.998656
-80.0,81,89.125718
-94.0,95,90.931736
-158.0,159,91.180983
-99.0,100,91.337453
-91.0,92,91.481639
-62.0,63,91.580427
-86.0,87,91.716604
-71.0,72,91.830082
-89.0,90,91.971344
-95.0,96,92.121646
-100.0,101,92.282786
-77.0,78,92.416884
-86.0,87,92.563684
-101.0,102,92.730959
-115.0,116,92.919739
-73.0,74,93.041015
-86.0,87,93.182034
-88.0,89,93.326986
-101.0,102,93.494594
-75.0,76,93.618578
-85.0,86,93.757697
-91.0,92,93.90782
-97.0,98,94.066587
-78.0,79,95.874142
-106.0,107,96.042255
-82.0,83,96.17252
-78.0,79,96.296559
-92.0,93,96.443391
-85.0,86,96.578786
-72.0,73,96.69338
-136.0,137,96.908108
-82.0,83,97.038909
-94.0,95,97.187775
-92.0,93,97.333389
-62.0,63,97.432897
-78.0,79,97.556928
-89.0,90,97.698104
-102.0,103,97.860222
-109.0,110,98.032936
-85.0,86,98.169462
-95.0,96,98.320112
-147.0,148,98.552813
-94.0,95,98.701823
-81.0,82,98.830262
-86.0,87,98.966703
-80.0,81,100.78389
-80.0,81,100.910979
-81.0,82,101.039822
-82.0,83,101.170168
-101.0,102,101.330322
-86.0,87,101.46774
-73.0,74,101.585189
-77.0,78,101.707439
-113.0,114,101.886698
-93.0,94,102.034639
-206.0,207,102.362433
-85.0,86,102.498384
-97.0,98,102.65315
-97.0,98,102.806684
-77.0,78,102.929306
-76.0,77,103.05037
-85.0,86,103.185111
-78.0,79,103.309128
-93.0,94,103.45736
-84.0,85,103.590663
-96.0,97,103.743166
-90.0,91,103.886349
-80.0,81,105.673245
-79.0,80,105.798718
-83.0,84,105.93208
-91.0,92,106.076428
-111.0,112,106.252471
-80.0,81,106.380051
-83.0,84,106.511851
-77.0,78,106.634728
-103.0,104,106.797904
-74.0,75,106.915654
-97.0,98,107.069463
-77.0,78,107.191938
-95.0,96,107.342312
-77.0,78,107.477763
-101.0,102,107.639349
-75.0,76,107.758774
-86.0,87,107.895617
-83.0,84,108.029433
-81.0,82,108.158167
-94.0,95,108.307226
-66.0,67,108.41413
-64.0,65,108.516411
-96.0,97,108.669059
-100.0,101,108.827455
-75.0,76,110.604083
-76.0,77,110.725126
-69.0,70,110.83472
-86.0,87,110.971042
-96.0,97,111.122983
-75.0,76,111.242157
-110.0,111,111.417527
-98.0,99,111.572837
-65.0,66,111.67613
-116.0,117,111.859481
-80.0,81,111.987824
-76.0,77,112.108448
-98.0,99,112.264662
-104.0,105,112.429964
-95.0,96,112.581736
-63.0,64,112.682224
-95.0,96,112.83239
-77.0,78,112.954489
-63.0,64,113.055021
-95.0,96,113.205466
-77.0,78,113.327603
-65.0,66,113.431093
-69.0,70,113.54122
-112.0,113,115.374044
-78.0,79,115.498052
-75.0,76,115.617691
-78.0,79,115.741713
-78.0,79,115.865442
-98.0,99,116.021459
-73.0,74,116.137454
-82.0,83,116.26768
-85.0,86,116.402705
-72.0,73,116.517447
-72.0,73,116.634093
-112.0,113,116.812004
-71.0,72,116.924827
-90.0,91,117.069327
-75.0,76,117.188377
-87.0,88,117.326213
-93.0,94,117.474189
-84.0,85,117.608198
-78.0,79,117.733388
-96.0,97,117.885772
-94.0,95,118.035681
-78.0,79,118.159726
-66.0,67,118.265036
-98.0,99,118.420016
-75.0,76,118.539346
-78.0,79,120.320494
-85.0,86,120.456019
