r,l
140.0,6213
260.0,6960
299.0,6340
276.0,6859
77.0,4988
15.0,2605
260.0,4199
277.0,7645
270.0,6585
70.0,4447
44.0,1858
53.0,3639
106.0,5159
283.0,6523
262.0,5659
