#{"t_start": 1772188643.861238, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.15823
7.0,80,0.274807
12.0,140,0.46932
6.0,70,0.566684
7.0,84,0.683444
1.0,16,0.705759
2.0,26,0.742031
1.0,16,0.764477
4.0,48,0.831196
7.0,80,0.942443
17.0,188,1.203976
5.0,58,1.284425
6.0,72,1.384309
10.0,116,1.544968
1.0,16,1.567245
1.0,16,1.589487
10.0,116,1.750414
9.0,104,1.894285
7.0,84,2.011031
5.0,60,2.094306
2.0,26,2.130552
12.0,140,2.324766
12.0,142,2.521792
5.0,58,2.602225
9.0,102,2.743712
2.0,26,2.779893
3.0,38,2.832647
11.0,130,53.4968
5.0,60,53.575454
3.0,38,53.625152
6.0,70,53.716678
4.0,48,53.781141
11.0,126,53.951837
7.0,82,54.066525
4.0,48,54.133794
12.0,138,54.326643
7.0,80,54.438445
6.0,70,54.536249
17.0,188,54.798746
6.0,70,54.896533
9.0,106,55.044633
12.0,140,55.240231
6.0,70,55.337958
3.0,38,55.391226
12.0,140,55.587267
15.0,176,55.832486
6.0,70,55.928637
12.0,140,56.124609
4.0,48,56.191911
17.0,192,107.142264
12.0,142,107.340697
0.0,6,107.349192
3.0,38,107.402335
8.0,90,107.527894
2.0,26,107.564255
1.0,16,107.586679
7.0,80,107.698314
6.0,70,107.796028
4.0,48,107.864959
7.0,80,107.976618
4.0,48,108.043597
1.0,16,108.065983
2.0,26,108.102319
14.0,164,108.341038
17.0,188,108.611613
9.0,102,108.75408
9.0,104,108.899169
11.0,128,109.077684
1.0,16,109.100086
12.0,138,109.292463
8.0,92,109.420894
12.0,138,109.613286
10.0,116,109.774928
