#{"t_start": 1772820873.4281166, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.043601
19.0,154,2.147488
5.0,60,2.188144
9.0,106,2.259446
7.0,80,2.316339
9.0,102,2.38559
6.0,74,2.433499
5.0,60,2.472366
11.0,130,2.557837
2.0,26,2.574926
8.0,92,2.634718
9.0,102,2.700898
19.0,154,2.800652
6.0,70,2.846012
11.0,126,2.927505
10.0,116,3.003252
6.0,72,3.049969
19.0,154,3.150536
11.0,126,3.233454
11.0,130,5.082938
9.0,104,5.161422
10.0,118,5.241026
9.0,102,5.307368
11.0,130,5.391641
19.0,154,5.4918
8.0,92,5.551563
6.0,70,5.597168
6.0,72,5.644029
20.0,164,5.769471
3.0,38,5.796857
11.0,130,5.88419
11.0,130,5.969929
8.0,96,6.032371
15.0,118,6.109146
11.0,126,6.190971
12.0,140,6.284075
11.0,130,6.370692
10.0,116,6.446366
20.0,164,8.321979
11.0,130,8.406684
9.0,102,8.472891
11.0,130,8.557268
12.0,140,8.648283
9.0,106,8.717349
0.0,6,8.721306
11.0,130,8.805492
20.0,164,8.911764
9.0,104,8.979526
3.0,38,9.004222
7.0,82,9.057474
20.0,164,9.163973
6.0,70,9.209525
1.0,16,9.219991
20.0,164,9.327106
5.0,62,9.367788
3.0,38,9.394378
8.0,90,9.45307
10.0,116,9.52858
