#{"t_start": 1770199491.7109976, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,529,8.47605
13.0,1850,11.813236
1.0,624,12.749961
9.0,1530,15.227634
2.0,820,16.480483
0.0,524,17.23932
0.0,536,18.023286
4.0,1194,19.94705
4.0,1189,21.872549
0.0,529,22.644152
2.0,827,23.935086
10.0,1828,26.879676
0.0,537,27.663363
5.0,1399,31.725316
9.0,1624,34.369785
0.0,508,35.143495
10.0,1730,37.958369
5.0,1426,40.313269
4.0,1205,42.205147
0.0,507,42.975516
0.0,519,43.747139
0.0,529,44.449518
5.0,1419,46.762433
3.0,1017,48.367783
3.0,992,49.986966
0.0,532,50.750519
6.0,1612,54.808988
0.0,527,55.600779
0.0,499,56.291692
2.0,813,57.593067
0.0,535,58.356472
0.0,517,59.158305
5.0,1402,61.397659
0.0,496,62.159251
0.0,532,62.966385
4.0,1300,65.012074
0.0,511,65.776658
3.0,934,67.218689
1.0,632,68.175631
0.0,524,68.948931
1.0,708,69.98908
0.0,519,70.754733
6.0,1612,73.376291
5.0,1414,76.92027
9.0,1636,79.572058
0.0,527,80.361484
0.0,519,81.118428
3.0,1001,82.6512
1.0,643,83.592562
3.0,1004,85.159918
0.0,512,85.93748
3.0,1035,87.560206
2.0,818,88.799719
7.0,1805,91.741185
2.0,802,92.955744
6.0,1416,95.228469
6.0,1595,99.694632
5.0,1312,101.773258
1.0,706,102.893991
4.0,1157,104.691465
7.0,1714,107.423672
4.0,1292,109.426189
4.0,1224,111.410573
2.0,761,112.534682
3.0,1012,114.122606
0.0,528,114.899837
6.0,1534,117.360903
2.0,829,118.575245
0.0,516,119.348411
5.0,1426,123.602668
5.0,1269,125.561437
6.0,1347,127.66431
2.0,833,128.945743
4.0,1115,130.712653
4.0,1147,132.489338
1.0,620,133.425736
5.0,1402,135.677862
5.0,1276,137.662184
1.0,711,138.731089
2.0,752,139.907165
2.0,732,141.044664
3.0,1048,142.69451
1.0,644,145.352394
8.0,1721,148.063799
13.0,1907,151.096286
2.0,913,152.425215
2.0,727,153.594515
13.0,1502,155.933469
11.0,1916,158.928592
5.0,1296,161.03316
6.0,1514,163.39796
0.0,507,164.159668
5.0,1267,168.651741
8.0,1794,171.443
5.0,1186,173.297016
6.0,1592,175.797586
7.0,1588,178.309957
10.0,1724,180.994991
4.0,1294,183.04926
2.0,879,184.359748
14.0,1570,186.768826
12.0,1295,191.30655
11.0,1087,192.974196
2.0,908,194.283285
11.0,1107,195.933852
3.0,885,197.272126
10.0,1816,200.092114
6.0,1442,202.380652
5.0,1272,204.30619
5.0,1236,206.2633
7.0,1007,207.73339
1.0,644,208.729906
3.0,1104,210.390263
8.0,1790,216.106716
11.0,1926,219.09739
3.0,1003,220.551556
12.0,1298,222.54275
15.0,1722,225.187297
0.0,528,225.941243
6.0,1402,228.073557
12.0,1764,230.798501
15.0,1696,233.39668
4.0,1142,237.754504
12.0,1977,240.855722
11.0,1896,243.792133
5.0,1192,245.66941
8.0,1848,248.494647
17.0,2583,252.565733
11.0,1103,254.233724
13.0,1956,260.230172
10.0,1922,263.153808
13.0,2202,266.583055
8.0,1875,269.525274
7.0,1587,271.958165
12.0,1931,274.87914
20.0,2850,279.396877
9.0,1796,285.52276
10.0,2198,288.887226
13.0,2142,292.188449
11.0,1892,295.162812
6.0,1612,297.669473
18.0,2438,301.489463
5.0,1348,306.65309
12.0,2100,309.910686
16.0,2526,313.855352
9.0,1335,315.870059
5.0,1215,317.748274
6.0,1610,320.225674
20.0,2840,324.613913
10.0,2046,331.163342
7.0,1635,333.685345
10.0,1508,336.042498
5.0,1253,337.934596
17.0,1822,340.713722
16.0,2423,344.527478
15.0,2875,349.110585
23.0,3386,357.979658
4.0,1061,359.582187
10.0,2100,362.819075
23.0,1789,365.579544
17.0,2304,369.230398
4.0,1175,371.020211
17.0,2552,379.21787
17.0,1593,381.708616
17.0,2340,385.30367
14.0,2743,389.582937
15.0,1604,392.075301
21.0,3023,396.832299
19.0,2303,403.917068
18.0,2542,407.872157
13.0,2232,411.320738
13.0,2357,415.070721
8.0,1978,418.156877
28.0,3418,427.874217
15.0,2227,431.34287
14.0,2302,435.000729
20.0,1797,437.707976
11.0,2376,441.430264
14.0,2310,445.02979
9.0,1989,452.527802
11.0,2316,456.100438
14.0,2368,459.837007
21.0,2992,464.475194
20.0,3047,469.280241
24.0,3353,478.877225
17.0,2953,483.455978
23.0,2840,487.96331
17.0,2539,491.968997
9.0,1828,494.782067
16.0,3006,503.274362
29.0,2734,507.530035
12.0,1965,510.566516
13.0,1841,513.351559
18.0,2464,517.16788
19.0,1811,524.740222
12.0,1770,527.423505
15.0,2303,531.023243
17.0,2728,535.208709
19.0,2480,539.0972
8.0,1682,541.659196
19.0,2872,550.393512
21.0,2846,554.864646
26.0,3573,560.460652
13.0,2046,563.544399
16.0,2606,567.572992
21.0,3446,577.650142
24.0,3242,582.69568
16.0,1834,585.557376
15.0,2487,589.343429
24.0,2506,597.442877
17.0,2010,600.509837
25.0,3143,605.41641
24.0,2863,609.818764
21.0,3218,614.849777
23.0,2715,623.68013
17.0,2691,627.842891
19.0,3084,632.651079
19.0,2712,636.835887
20.0,3214,645.708719
16.0,1995,648.79059
21.0,2792,653.089399
19.0,3207,658.099491
19.0,3158,663.036617
23.0,2341,672.049792
7.0,1710,674.654067
4.0,1203,676.489166
20.0,3152,681.425207
27.0,3263,686.519782
20.0,2495,694.961766
24.0,3210,699.978654
9.0,1327,702.063182
27.0,3338,707.257598
22.0,2101,710.541417
9.0,1821,713.389715
14.0,1695,720.321035
21.0,2029,723.49216
14.0,2318,727.043469
23.0,3096,731.891463
14.0,2105,735.14219
29.0,3466,745.112695
16.0,1986,748.136632
30.0,3628,753.830716
26.0,3544,759.390772
13.0,2065,762.561401
34.0,3063,771.729592
20.0,2644,775.805278
7.0,1628,778.282055
26.0,3506,783.75819
17.0,1450,785.921759
4.0,1119,791.945514
27.0,3780,797.85945
17.0,2105,801.08946
30.0,2594,805.005233
10.0,1603,807.430277
28.0,3431,817.25571
25.0,2742,821.460989
25.0,2250,824.896832
24.0,2886,829.424562
25.0,2311,832.964073
27.0,3191,842.995012
33.0,3858,849.000683
26.0,3381,854.182755
27.0,3581,859.726933
25.0,3380,870.476574
24.0,1945,873.421569
21.0,3043,878.143769
28.0,4304,884.800455
21.0,3159,894.487143
23.0,3500,899.966126
11.0,2147,903.27326
21.0,3337,908.487177
32.0,2877,918.353496
28.0,3522,923.815922
16.0,1750,926.464864
29.0,3670,932.194064
14.0,2439,941.712127
16.0,3222,946.733536
23.0,3074,951.550261
18.0,2446,955.264344
38.0,3608,960.931848
35.0,4416,972.937082
27.0,3133,977.810263
29.0,2292,981.341452
37.0,3417,992.143648
21.0,3022,996.774918
17.0,3185,1001.838345
18.0,2890,1006.294961
27.0,3415,1011.632782
28.0,3480,1024.584766
19.0,3032,1029.287631
29.0,3049,1034.023737
28.0,3317,1039.131604
21.0,3433,1049.597355
26.0,3481,1054.95329
17.0,2287,1058.523437
52.0,5190,1073.053478
24.0,3267,1078.060619
30.0,3395,1083.286679
23.0,2675,1087.47327
20.0,1801,1090.193139
21.0,3465,1101.181876
19.0,3175,1106.101467
25.0,2595,1110.106451
31.0,3038,1114.725109
26.0,3524,1125.895847
22.0,3112,1130.702525
41.0,4428,1137.613913
21.0,3031,1147.580704
35.0,3774,1153.468077
24.0,3084,1158.176492
12.0,2235,1161.64252
46.0,4765,1174.82756
11.0,2294,1178.339838
38.0,4218,1184.874065
19.0,2815,1189.264061
23.0,3489,1199.885003
36.0,4021,1206.127062
21.0,2414,1209.869412
33.0,2947,1214.360254
41.0,4627,1227.409561
35.0,4200,1233.913093
14.0,2418,1237.647247
35.0,4025,1249.011827
33.0,4101,1255.388945
18.0,2833,1259.824152
17.0,2766,1264.105935
15.0,2764,1274.805809
29.0,2522,1278.725951
38.0,3217,1283.717143
29.0,4190,1290.275477
19.0,3098,1299.975963
12.0,2244,1303.49498
48.0,4497,1310.462042
37.0,3822,1316.381628
19.0,2910,1327.111797
36.0,2997,1331.794408
16.0,2643,1335.906733
15.0,2548,1339.86183
17.0,2555,1343.716684
42.0,4264,1355.724576
8.0,1688,1358.256241
15.0,2757,1362.525458
19.0,3143,1367.396719
23.0,3663,1380.446394
49.0,5049,1388.349456
26.0,2603,1392.390312
41.0,4154,1405.465983
40.0,4104,1411.883239
22.0,3292,1416.999192
44.0,4282,1431.17755
18.0,2453,1435.013435
24.0,3578,1440.576377
17.0,2904,1445.046554
49.0,4661,1458.277388
36.0,4144,1464.758669
10.0,2164,1468.107082
13.0,2568,1472.091891
47.0,4835,1488.186008
47.0,4486,1495.243114
51.0,4911,1502.883097
36.0,4377,1516.977657
36.0,3985,1523.210334
31.0,2798,1527.472281
24.0,3535,1538.999103
22.0,2607,1543.064581
22.0,3126,1547.908403
30.0,3332,1553.024819
40.0,4139,1566.633859
30.0,3167,1571.518839
41.0,4096,1577.871505
41.0,4892,1593.003973
32.0,3751,1598.851568
58.0,5849,1608.034621
30.0,3970,1620.786958
27.0,3682,1626.511755
58.0,4719,1633.889458
38.0,4045,1646.889982
41.0,5086,1654.884693
35.0,3998,1661.151896
54.0,4923,1677.411808
46.0,3506,1682.865429
42.0,3860,1688.861375
59.0,5439,1703.912263
43.0,5597,1712.614714
34.0,2964,1717.224156
74.0,5907,1733.356925
33.0,4372,1740.151343
48.0,5036,1755.413791
62.0,4934,1763.049167
30.0,2746,1767.251967
34.0,2517,1771.165434
33.0,3610,1785.040316
54.0,4797,1792.44052
46.0,4910,1800.090206
63.0,5384,1815.741307
54.0,4248,1822.316707
42.0,3634,1827.924665
33.0,3880,1841.205047
44.0,4180,1847.715937
54.0,5020,1862.679396
40.0,2861,1867.11827
47.0,4803,1874.567935
32.0,3496,1880.023677
59.0,5695,1896.506832
29.0,3544,1901.905969
28.0,4092,1908.253544
29.0,3295,1920.423359
36.0,3542,1925.890091
52.0,4671,1933.173052
35.0,3964,1947.539977
54.0,5313,1955.832704
69.0,6414,1973.232639
46.0,4272,1979.854866
74.0,5570,1988.517876
72.0,5112,2004.630599
56.0,5113,2012.640929
21.0,3231,2017.690371
33.0,3460,2032.164158
219.0,5712,2041.113333
39.0,4476,2048.114774
62.0,5709,2066.711079
63.0,5186,2074.791996
35.0,3406,2088.399405
46.0,3147,2093.283282
32.0,3723,2099.066621
52.0,3905,2105.191711
28.0,3617,2118.790256
44.0,4273,2125.418128
61.0,5081,2133.373461
41.0,3452,2146.81843
32.0,3511,2152.253837
53.0,4270,2158.858755
45.0,4012,2170.875724
50.0,4939,2178.547415
30.0,3897,2184.636552
60.0,5354,2199.949816
75.0,4881,2207.626062
56.0,4043,2213.832211
21.0,3006,2225.847978
36.0,4169,2232.353166
47.0,4732,2239.761654
69.0,5516,2257.739177
47.0,4323,2264.42514
55.0,5685,2279.572762
55.0,5259,2287.735241
33.0,3079,2292.467677
46.0,4610,2308.306967
91.0,5803,2317.290338
50.0,4494,2324.291718
46.0,4186,2338.831974
25.0,2884,2343.237465
56.0,5204,2351.336853
52.0,5306,2368.285734
44.0,3165,2373.181393
64.0,5430,2390.296181
49.0,3419,2395.622737
