#{"t_start": 1770199491.333152, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
4.0,1284,10.479968
2.0,892,11.824551
9.0,1636,14.520995
2.0,912,15.88611
0.0,537,16.684771
4.0,1192,18.580713
0.0,517,19.376669
0.0,512,20.136389
4.0,1212,22.068325
2.0,804,23.369682
9.0,1644,26.009787
9.0,1624,28.638505
0.0,519,29.404251
0.0,499,31.9364
0.0,517,32.655736
9.0,1632,35.368164
1.0,724,36.452227
0.0,525,37.22628
2.0,826,38.474562
0.0,507,39.263895
2.0,816,40.511238
1.0,621,41.527704
3.0,1112,43.249245
0.0,500,43.930163
0.0,523,44.73285
0.0,508,45.521888
2.0,814,46.830016
0.0,508,47.607462
3.0,1008,49.131023
0.0,523,49.941118
3.0,1028,51.542095
1.0,709,54.075048
1.0,711,55.21493
5.0,1414,57.450659
7.0,1304,59.587512
4.0,1308,61.629882
0.0,532,62.424031
5.0,1398,64.750329
3.0,1000,66.267223
6.0,1516,68.699613
5.0,1403,70.942074
0.0,527,71.716632
3.0,993,73.333363
2.0,902,74.716325
3.0,1008,77.534592
0.0,527,78.313502
0.0,536,79.095587
0.0,520,79.878304
0.0,528,80.662696
2.0,822,81.896079
1.0,628,82.842472
3.0,997,84.429666
1.0,647,85.36741
0.0,535,86.142553
2.0,810,87.356111
10.0,1824,90.369711
5.0,1328,92.399517
2.0,818,93.714141
2.0,810,94.895746
0.0,541,95.686516
8.0,1748,100.35503
3.0,938,101.825783
2.0,810,103.048138
5.0,1310,105.19053
5.0,1502,107.560987
0.0,524,108.341038
4.0,1280,110.338286
1.0,717,111.428691
6.0,1536,113.853223
1.0,720,114.887135
11.0,1689,117.587117
1.0,644,118.597303
4.0,971,120.049118
3.0,896,123.430534
5.0,1334,125.460886
1.0,631,126.388831
4.0,1145,128.254506
4.0,1199,130.139277
3.0,951,131.630185
1.0,624,132.563053
11.0,1807,135.438407
0.0,528,136.236365
0.0,523,137.001485
6.0,1403,139.157415
1.0,712,140.300566
0.0,520,141.102416
2.0,739,142.225631
2.0,756,145.07974
2.0,815,146.362993
7.0,1455,148.608967
4.0,1073,150.277243
8.0,1813,153.15425
2.0,907,154.487164
7.0,1580,156.978282
2.0,816,158.251841
1.0,643,159.197722
3.0,1035,160.839003
7.0,1016,162.40293
6.0,1381,164.559764
2.0,896,168.415269
1.0,636,169.337395
11.0,1892,172.367433
14.0,2182,175.814948
4.0,1286,177.78888
2.0,804,179.06015
8.0,1723,181.722344
2.0,830,182.90152
4.0,1059,184.533911
5.0,1312,186.570518
11.0,1892,192.011278
7.0,1515,194.355897
10.0,2137,197.705435
5.0,1343,199.726459
3.0,947,201.195056
8.0,1786,204.018788
15.0,1759,206.749784
2.0,900,208.059406
7.0,1647,210.613139
6.0,1532,215.903365
5.0,1236,217.862121
6.0,1597,220.28989
12.0,2082,223.536474
11.0,2393,227.223217
5.0,1272,229.133348
10.0,2139,232.54819
12.0,1986,238.236581
12.0,2006,241.417411
7.0,1592,243.888494
6.0,1586,246.360805
12.0,2212,249.827235
26.0,2322,253.508166
8.0,1738,256.175782
11.0,1604,261.562486
10.0,1942,264.531825
12.0,2200,268.049818
8.0,1709,270.678123
14.0,2214,274.107287
9.0,2034,277.287005
18.0,2550,284.651137
13.0,2547,288.64264
16.0,1912,291.561816
4.0,1070,293.184699
8.0,1587,295.60905
5.0,1423,297.806032
6.0,1582,300.254152
15.0,2449,307.144384
15.0,1750,309.90823
10.0,1940,312.832106
21.0,2191,316.21404
16.0,2056,319.417666
13.0,2244,322.860468
16.0,2326,326.552274
21.0,2898,334.434777
20.0,2322,338.119113
5.0,1201,339.904729
20.0,1905,342.921304
8.0,1811,345.679714
17.0,2090,348.956381
4.0,1195,354.356509
18.0,3138,359.282989
22.0,2710,363.509375
9.0,2005,366.641353
9.0,2081,369.896218
16.0,2444,373.722759
7.0,1621,380.443357
18.0,2376,384.103263
24.0,2323,387.800123
19.0,2740,392.053491
21.0,1989,395.159917
27.0,3132,403.618982
7.0,1599,406.079863
20.0,2991,410.729259
26.0,2317,414.401136
14.0,2007,417.463444
19.0,2019,420.618701
20.0,1977,428.107762
14.0,2480,432.045185
16.0,2694,436.218834
11.0,2198,439.630399
16.0,2234,443.111128
20.0,3041,452.297332
18.0,1587,454.692836
7.0,1671,457.247044
