#{"t_start": 1770199491.2387323, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,710,9.571628
1.0,640,10.536546
0.0,532,11.320442
2.0,818,12.528356
1.0,693,13.555823
0.0,515,14.341225
4.0,1192,16.238441
0.0,543,17.039883
0.0,521,17.814533
3.0,992,19.430431
2.0,809,20.75019
4.0,1189,22.65667
4.0,1212,24.583946
3.0,1077,26.283884
0.0,529,27.065367
9.0,1624,31.462022
5.0,1414,33.766382
0.0,531,34.464774
5.0,1418,36.780451
4.0,1202,38.717717
0.0,521,39.515487
0.0,537,40.314773
0.0,535,41.10494
9.0,1530,43.586466
8.0,1506,46.061857
4.0,1192,47.947867
0.0,519,48.723485
0.0,504,49.514224
0.0,520,50.320898
9.0,1624,54.412574
3.0,1016,55.931792
0.0,528,56.726263
2.0,814,58.048168
5.0,1423,60.278646
2.0,752,61.483635
2.0,821,62.747464
0.0,525,63.557966
0.0,516,64.329624
0.0,510,65.103871
0.0,508,65.870415
0.0,531,66.658569
4.0,1019,68.244301
5.0,1402,70.420565
3.0,1019,72.010289
2.0,829,73.249403
0.0,520,74.056
0.0,528,74.837084
5.0,1426,78.356791
3.0,1012,79.947609
10.0,1742,82.780873
2.0,801,84.004763
0.0,512,84.768913
3.0,944,86.285028
1.0,721,87.325703
2.0,830,88.666647
0.0,520,89.424027
12.0,1752,92.158229
1.0,632,93.09897
5.0,1334,95.185827
3.0,1009,96.726477
3.0,1001,100.230149
1.0,624,101.1581
0.0,540,101.948838
15.0,2018,105.207297
9.0,1622,107.793014
2.0,803,108.990336
6.0,1532,111.428197
0.0,523,112.207283
5.0,1418,114.464694
5.0,1406,116.684673
5.0,1176,118.507955
2.0,739,119.68361
1.0,631,122.599911
0.0,535,123.361297
1.0,622,124.289465
5.0,1260,126.219797
2.0,743,127.304528
5.0,1398,129.53808
0.0,532,130.315798
10.0,1810,133.200675
2.0,741,134.396278
9.0,2043,137.704541
2.0,739,138.798387
5.0,1197,140.675054
2.0,812,142.002753
7.0,1710,146.476002
5.0,1221,148.342774
0.0,540,149.1241
0.0,515,149.876926
9.0,1710,152.512838
7.0,1602,155.024076
7.0,1826,157.86
7.0,1016,159.438822
6.0,1479,161.825114
9.0,1319,163.885406
4.0,1055,165.521327
6.0,1387,170.177123
3.0,867,171.425686
1.0,644,172.429765
3.0,949,173.820951
3.0,860,175.16168
10.0,1756,177.895967
11.0,1890,180.912763
5.0,1242,182.81117
4.0,1123,184.540396
1.0,640,185.462254
5.0,1422,187.643007
12.0,2104,193.430084
9.0,2063,196.669228
15.0,2136,199.992878
11.0,1539,202.317528
8.0,1199,204.218183
8.0,1135,205.951797
12.0,1917,208.933299
5.0,1415,211.15331
17.0,1481,216.388717
12.0,2116,219.658986
11.0,2215,223.064924
2.0,824,224.250574
12.0,1988,227.353396
12.0,1282,229.348325
5.0,1266,231.243039
18.0,2438,237.676319
4.0,1212,239.60286
16.0,2112,242.907259
15.0,2353,246.580024
11.0,1787,249.420399
5.0,1181,251.220833
21.0,2126,254.536664
6.0,1368,256.610493
20.0,1885,262.473768
12.0,2098,265.758217
23.0,3119,270.675346
5.0,1514,273.003936
14.0,2221,276.441989
23.0,1899,279.312319
7.0,1727,285.330252
4.0,1230,287.245618
13.0,2207,290.677182
19.0,2243,294.142186
19.0,2620,298.243615
19.0,1713,300.854658
13.0,2212,307.475013
21.0,2494,311.31368
16.0,1325,313.380391
20.0,2804,317.737301
23.0,1939,320.760828
15.0,1715,323.376484
14.0,2694,330.925023
15.0,2206,334.309616
12.0,1302,336.336671
3.0,1023,337.817773
15.0,2546,341.820361
20.0,2744,346.100963
8.0,1775,348.874865
12.0,2010,355.595789
28.0,2847,360.014823
29.0,3079,364.851663
25.0,2017,368.023034
22.0,3162,372.95858
17.0,2438,380.950931
10.0,2127,384.265497
7.0,1646,386.78763
21.0,2880,391.330167
21.0,2713,395.57092
13.0,2639,403.194314
13.0,2667,407.373074
20.0,1975,410.453794
16.0,2528,414.41887
22.0,2606,418.433516
16.0,2460,426.699949
28.0,2153,430.045412
19.0,2183,433.452822
23.0,2812,437.882837
20.0,2013,441.018414
8.0,1823,443.801937
24.0,3212,453.230637
16.0,2420,457.023068
22.0,2441,460.793586
24.0,3366,466.133884
10.0,2082,469.404438
19.0,2803,478.023842
29.0,2303,481.550297
29.0,3056,486.367396
14.0,2467,490.237542
13.0,2007,493.371076
15.0,2719,501.388373
20.0,3094,506.227334
14.0,2425,509.921768
18.0,2444,513.756027
15.0,3053,518.51878
10.0,1875,526.187558
16.0,2650,530.284436
12.0,2069,533.478221
22.0,2932,538.055082
20.0,2507,541.959958
20.0,3196,551.253491
15.0,2409,554.938759
15.0,1642,557.441211
14.0,2295,561.03874
15.0,2567,565.036724
22.0,3641,575.390151
21.0,3014,580.024233
26.0,3348,585.326863
23.0,1845,588.108355
11.0,2346,591.733029
27.0,3220,600.903205
18.0,2367,604.497323
14.0,1991,607.595762
26.0,3694,613.342571
30.0,2891,622.518192
20.0,2658,626.630945
28.0,2529,630.550161
27.0,3264,635.597409
20.0,2176,638.920784
13.0,2737,647.034005
10.0,2154,650.347078
16.0,3045,655.06463
19.0,1807,657.779286
25.0,3333,663.028397
11.0,2253,671.823245
27.0,2365,675.445385
23.0,3032,680.20221
40.0,4303,686.932394
29.0,3138,696.401161
39.0,4232,703.136324
12.0,2292,706.665948
9.0,1816,709.427934
10.0,2226,712.973323
10.0,2180,720.708534
8.0,1662,723.266565
17.0,2762,727.565928
8.0,1499,729.850734
16.0,2345,733.481601
25.0,2181,736.846769
15.0,2351,745.046809
18.0,2236,748.504832
18.0,1665,751.051615
16.0,2615,755.117403
36.0,3952,761.336203
11.0,2068,768.907952
22.0,2584,772.89346
16.0,2512,776.715496
10.0,2081,779.901971
14.0,2385,783.60282
34.0,3754,793.818551
15.0,2756,798.029658
26.0,3190,802.971055
11.0,1887,805.862148
24.0,2610,809.903123
19.0,2896,818.806039
39.0,4431,825.751137
31.0,3609,831.380522
15.0,2820,835.70516
25.0,3029,845.459018
18.0,1571,847.856437
24.0,3353,853.005242
29.0,3485,858.436049
18.0,2781,868.18739
15.0,2719,872.348835
22.0,3572,877.897249
29.0,3597,883.4685
40.0,4687,895.57332
34.0,2830,900.002111
20.0,2491,903.803903
15.0,2294,907.384796
25.0,3699,918.588288
35.0,4208,925.152576
23.0,3205,930.125827
29.0,3638,935.810046
16.0,1646,944.065369
27.0,3389,949.371208
17.0,3202,954.377973
10.0,1996,957.514347
16.0,2200,960.873361
25.0,3629,971.62217
28.0,3656,977.361953
19.0,3103,982.202402
19.0,2688,986.352486
29.0,3904,997.838161
9.0,1600,1000.27762
29.0,4241,1006.934524
38.0,3840,1020.55392
31.0,3397,1025.819666
30.0,3619,1031.411497
15.0,2706,1035.578291
23.0,2938,1045.258497
25.0,3293,1050.355621
21.0,3608,1055.959167
9.0,1944,1058.945469
20.0,1927,1061.827914
20.0,2411,1072.006882
22.0,3470,1077.396878
30.0,3457,1082.72713
17.0,2881,1087.202047
35.0,4378,1099.590616
32.0,3943,1105.757288
30.0,3452,1111.067724
24.0,3593,1122.32597
45.0,4125,1128.702677
21.0,3414,1133.97588
52.0,4637,1141.196621
24.0,3249,1151.62676
35.0,3852,1157.568361
19.0,2122,1160.841041
32.0,2981,1165.454536
22.0,2726,1175.391782
32.0,4145,1181.802322
29.0,3292,1186.855607
25.0,3576,1197.678492
32.0,3608,1203.275177
34.0,2938,1207.732457
19.0,2812,1212.105813
27.0,2901,1216.53176
24.0,3129,1227.227832
36.0,4787,1234.746469
43.0,4376,1241.495868
14.0,2134,1249.951567
31.0,3435,1255.279243
41.0,4306,1261.960497
29.0,3427,1267.268306
18.0,2105,1276.913357
26.0,3200,1281.876791
17.0,2190,1285.345278
32.0,3347,1290.536449
28.0,3846,1301.364549
26.0,2907,1305.902445
17.0,2273,1309.348245
18.0,3012,1314.036067
21.0,2097,1317.268796
32.0,3247,1328.470431
37.0,4090,1334.883335
21.0,2965,1339.485645
42.0,4700,1352.129885
13.0,2342,1355.676753
37.0,3927,1361.841331
27.0,3400,1367.105377
25.0,2665,1378.540072
50.0,3325,1383.74203
33.0,3963,1389.862912
35.0,4057,1396.211802
44.0,5092,1410.795143
37.0,3702,1416.576354
32.0,3627,1422.212441
24.0,3664,1435.436753
31.0,4435,1442.35336
32.0,3988,1448.630769
38.0,4368,1461.371441
42.0,4053,1467.748059
25.0,3685,1473.488337
34.0,4373,1488.929914
36.0,3868,1494.922251
32.0,4094,1501.325881
26.0,2956,1513.166432
25.0,3071,1517.876414
43.0,4143,1524.351987
35.0,3935,1530.454446
66.0,4232,1543.075366
27.0,4250,1549.680378
32.0,3556,1555.19214
19.0,3326,1567.493283
38.0,4146,1573.970238
42.0,4999,1581.744334
36.0,4466,1596.249919
20.0,3108,1601.022877
39.0,4855,1608.659287
36.0,3834,1621.183475
41.0,3813,1627.107991
39.0,3590,1632.730876
21.0,2757,1637.052166
22.0,2419,1647.417305
77.0,6001,1656.894029
59.0,5496,1674.071699
41.0,4451,1681.028521
39.0,4473,1688.051682
55.0,4338,1701.313128
50.0,4486,1708.345608
48.0,4315,1715.05695
39.0,3315,1726.95456
29.0,2601,1730.963976
32.0,3807,1736.851388
57.0,5899,1746.163715
31.0,3700,1759.24644
37.0,3581,1764.777236
44.0,3838,1770.763449
64.0,4646,1786.270765
60.0,4358,1792.975911
22.0,3034,1797.652135
34.0,3934,1811.112909
75.0,6185,1820.757481
51.0,4595,1827.807152
48.0,4712,1842.479915
73.0,5753,1851.483498
53.0,5257,1866.802815
22.0,3475,1872.117074
49.0,4752,1879.623694
75.0,6281,1897.01309
48.0,4475,1903.911255
25.0,2282,1907.421652
29.0,2689,1918.620492
51.0,3732,1924.430805
36.0,3649,1930.119371
42.0,4205,1936.651404
41.0,4528,1951.925088
33.0,3674,1957.635143
29.0,3309,1962.704346
57.0,5584,1978.732949
20.0,1825,1981.481416
76.0,6060,1990.894942
61.0,5120,2007.161606
41.0,3229,2012.148321
29.0,3699,2017.954137
43.0,4451,2034.035897
42.0,4277,2040.664438
26.0,3582,2046.266384
76.0,5124,2063.923237
39.0,4364,2070.712899
48.0,2959,2075.344126
63.0,4838,2091.226902
47.0,3946,2097.346205
24.0,2719,2101.565276
49.0,3483,2114.916732
66.0,5357,2123.265245
35.0,4298,2129.941704
71.0,5706,2147.019692
41.0,4653,2154.21942
58.0,4598,2161.377918
39.0,3412,2172.397649
53.0,5339,2180.703559
47.0,4458,2187.670324
38.0,3610,2200.241987
44.0,3321,2205.359353
89.0,7098,2223.879227
24.0,3330,2229.012845
58.0,5538,2237.672395
65.0,5814,2256.052868
45.0,4862,2263.671762
65.0,5981,2279.21779
28.0,4076,2285.529158
35.0,3091,2290.29052
61.0,5585,2307.648401
64.0,5182,2315.675114
51.0,5041,2323.429522
46.0,4787,2338.995255
49.0,4533,2346.002399
24.0,2874,2350.440403
65.0,4501,2366.048817
49.0,4825,2373.545911
80.0,6490,2392.356494
40.0,2843,2396.774445
48.0,4791,2404.211861
37.0,2389,2407.867157
36.0,3059,2420.426134
50.0,5323,2428.694346
56.0,4699,2436.063305
64.0,5489,2452.408918
42.0,4311,2459.121506
63.0,5545,2476.43687
89.0,5789,2485.453164
37.0,3433,2490.821168
42.0,4262,2506.777377
70.0,5217,2515.571368
65.0,6261,2536.380805
32.0,2690,2540.854194
64.0,5365,2549.868185
