#{"t_start": 1770199491.52201, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
3.0,941,9.650473
4.0,1222,11.571566
0.0,507,12.335984
0.0,528,13.101834
3.0,1009,14.681937
0.0,529,15.456634
0.0,539,16.251692
4.0,1220,18.164109
2.0,810,19.421882
0.0,519,20.19322
0.0,521,20.995265
0.0,531,21.75948
0.0,528,22.560006
2.0,817,23.862283
1.0,712,24.938767
0.0,539,25.708758
4.0,1209,27.599878
0.0,523,28.373888
0.0,509,29.126459
5.0,1411,33.14257
0.0,504,33.909986
0.0,520,34.674795
0.0,539,35.462874
0.0,533,36.238584
1.0,717,37.321694
2.0,825,38.572737
0.0,524,39.376744
0.0,512,40.15564
0.0,536,40.947621
0.0,517,41.728038
0.0,521,42.469987
3.0,1008,44.070125
0.0,523,44.867684
3.0,988,46.373863
2.0,817,47.695398
0.0,515,48.471071
0.0,516,49.273112
0.0,531,50.070145
6.0,1596,54.099567
10.0,1812,57.051327
4.0,1193,58.927875
0.0,512,59.718905
0.0,507,60.497271
1.0,695,61.548309
2.0,824,62.893131
0.0,541,63.687728
0.0,529,64.382774
0.0,504,65.139649
0.0,516,65.935803
13.0,1828,68.937831
5.0,1402,71.107114
0.0,523,71.890831
0.0,515,72.647302
0.0,520,73.429705
0.0,543,74.239848
0.0,532,75.036156
2.0,808,77.476087
1.0,721,78.541205
2.0,821,79.867704
5.0,1406,82.084912
0.0,513,82.86508
0.0,515,83.611861
4.0,1217,85.517297
5.0,1416,87.783266
3.0,879,89.196411
6.0,1532,91.533726
2.0,809,92.842372
1.0,618,93.77722
2.0,833,95.077165
4.0,1055,96.634656
2.0,747,99.725989
2.0,818,100.964199
0.0,508,101.738605
2.0,749,102.829614
1.0,644,103.862182
2.0,824,105.072579
8.0,1820,107.930943
1.0,735,109.096799
4.0,1224,110.968585
5.0,1402,113.238691
5.0,1308,115.303813
5.0,1423,117.591393
6.0,1490,119.910986
3.0,873,123.277548
5.0,1320,125.303934
5.0,1426,127.562355
1.0,635,128.513342
1.0,727,129.573705
0.0,523,130.362104
3.0,889,131.741185
2.0,808,132.937536
3.0,875,134.323098
1.0,699,135.377384
0.0,524,136.166341
7.0,1727,138.882852
8.0,1200,140.871464
1.0,639,141.832925
1.0,631,142.76865
5.0,1198,146.34511
0.0,535,147.094995
3.0,955,148.574932
1.0,632,149.506676
14.0,2091,152.789699
4.0,1239,154.668218
2.0,903,156.003773
2.0,824,157.311474
1.0,655,158.248795
4.0,1021,159.822711
7.0,1019,161.394785
3.0,1111,163.121592
11.0,1671,168.197112
11.0,1888,171.152812
6.0,1396,173.376115
10.0,2114,176.719144
4.0,1058,178.351799
9.0,1859,181.254288
11.0,2336,184.988122
17.0,2283,191.050027
2.0,829,192.298986
2.0,829,193.480713
4.0,1122,195.186554
2.0,827,196.448521
11.0,1625,198.940135
12.0,2104,202.267581
9.0,1392,204.350046
2.0,839,205.639932
11.0,1095,207.313822
1.0,627,208.234255
2.0,803,209.411867
6.0,1364,214.453959
3.0,867,215.701824
6.0,1534,218.086506
15.0,2348,221.741416
4.0,1055,223.32516
6.0,1526,225.63113
5.0,1172,227.462645
6.0,1511,229.707443
18.0,2628,233.838381
5.0,1342,238.593239
9.0,1323,240.60398
17.0,1838,243.514947
13.0,2145,246.884991
12.0,2002,250.020811
5.0,1336,252.003779
6.0,1632,254.538798
11.0,1819,260.342499
7.0,1594,262.832112
9.0,2051,265.984995
9.0,2019,269.171268
8.0,1743,271.921849
17.0,2094,275.081588
4.0,1007,276.598612
5.0,1248,278.551579
9.0,1395,283.998029
14.0,2151,287.357065
22.0,2073,290.563132
16.0,1835,293.418832
19.0,2205,296.851584
8.0,1773,299.559067
7.0,1418,301.759548
9.0,1837,307.695309
5.0,1267,309.634825
5.0,1277,311.552524
11.0,2220,314.992121
16.0,2510,318.958791
14.0,2031,322.120697
10.0,2200,325.504521
13.0,1889,331.725287
24.0,2013,334.883706
5.0,1311,336.955813
17.0,2150,340.313821
6.0,1461,342.492215
17.0,2106,345.776635
16.0,2566,349.803021
16.0,1855,356.295038
12.0,2405,360.01855
12.0,2020,363.142323
22.0,2131,366.472291
22.0,2831,370.949198
13.0,2204,378.551008
7.0,1480,380.803556
19.0,2705,385.08169
15.0,2254,388.558349
20.0,3010,393.313509
13.0,2138,396.616369
26.0,2177,403.535881
24.0,2890,408.030726
30.0,2733,412.325855
7.0,1455,414.564216
4.0,1119,416.246794
12.0,2285,419.88233
18.0,2574,428.259051
6.0,1432,430.45224
16.0,2704,434.667463
21.0,2816,439.116611
24.0,2904,443.632248
18.0,2567,452.021124
9.0,1883,454.909063
17.0,2717,459.218512
13.0,2065,462.440162
21.0,2884,466.898324
19.0,2777,475.506999
14.0,2657,479.667299
16.0,2010,482.800601
22.0,3120,487.690516
18.0,2187,491.074594
10.0,1901,494.062172
25.0,2054,501.03055
16.0,2680,505.195146
12.0,2597,509.225656
9.0,2041,512.390442
16.0,1966,515.357873
23.0,2351,523.815791
12.0,2403,527.493589
10.0,2099,530.699913
24.0,3027,535.43402
17.0,2031,538.599009
22.0,3364,548.136451
10.0,2051,551.304016
18.0,2420,555.065117
15.0,2501,558.940507
20.0,2796,563.247309
26.0,3042,572.68934
24.0,3486,578.081428
18.0,2026,581.210371
17.0,1918,584.185138
8.0,1767,586.872844
19.0,2820,591.2111
21.0,3610,601.072777
10.0,2061,604.235369
22.0,2898,608.745289
30.0,4122,615.183378
12.0,2175,623.159949
21.0,2742,627.409077
10.0,2208,630.806524
14.0,2395,634.53635
29.0,2515,638.455615
28.0,3382,647.602185
33.0,4774,655.024304
10.0,2033,658.163694
16.0,2425,661.930865
16.0,2492,671.070261
20.0,2543,675.026301
17.0,2667,679.183699
16.0,2884,683.722669
12.0,1854,686.511018
17.0,2732,695.302759
24.0,2518,699.217677
21.0,1921,702.21438
17.0,2966,706.784886
26.0,2246,710.320068
23.0,2033,713.496841
33.0,3701,723.693849
30.0,3249,728.734725
26.0,2545,732.709283
22.0,2772,737.016831
22.0,3128,746.421328
22.0,3501,751.894557
13.0,2486,755.702277
16.0,2405,759.452308
13.0,1779,762.157286
20.0,3591,772.155955
17.0,2376,775.826343
28.0,3549,781.313942
15.0,1570,783.674348
11.0,2296,787.255425
24.0,3497,796.960396
15.0,2489,800.785919
12.0,2375,804.403039
35.0,3223,809.472548
16.0,2513,817.729815
18.0,1709,820.40503
21.0,2811,824.742562
22.0,1927,827.728022
9.0,1795,830.429749
22.0,3257,835.47747
21.0,3087,845.338549
13.0,2198,848.697758
29.0,3086,853.452355
14.0,2667,857.531488
19.0,3072,867.762862
18.0,2067,870.929073
24.0,3547,876.440068
23.0,3425,881.698178
22.0,2998,891.168763
35.0,4034,897.485854
19.0,2968,902.107761
17.0,2600,906.043795
20.0,3062,916.274725
28.0,3806,922.203916
32.0,3990,928.392236
17.0,3161,933.320904
32.0,2621,943.125222
31.0,3857,949.194624
24.0,3361,954.434396
21.0,2424,958.244417
25.0,2457,967.066425
32.0,3885,973.173894
21.0,2797,977.479373
14.0,1559,979.873168
20.0,2910,984.423746
20.0,2831,994.21591
20.0,3087,999.028908
23.0,2896,1003.473491
26.0,3821,1009.487126
14.0,2551,1021.036927
17.0,2165,1024.340835
29.0,3193,1029.265096
40.0,3781,1035.129293
33.0,3547,1045.781234
20.0,1817,1048.508205
15.0,2593,1052.552956
14.0,2675,1056.659405
33.0,4321,1063.412626
33.0,4475,1076.765344
39.0,3580,1082.346582
23.0,2998,1087.027454
18.0,3198,1097.569602
42.0,4524,1104.635878
34.0,3336,1109.798363
30.0,2791,1114.055416
21.0,3243,1124.776597
26.0,3786,1130.71398
12.0,2288,1134.212553
41.0,4662,1146.791348
11.0,2119,1150.025524
64.0,5122,1157.969056
25.0,3678,1163.699672
26.0,3591,1175.033607
25.0,3349,1180.149727
40.0,4749,1187.516747
