#{"t_start": 1770199491.0494869, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
0.0,507,9.09257
1.0,712,10.530257
9.0,1578,13.091063
2.0,823,14.317305
0.0,504,15.069784
0.0,507,15.823805
6.0,1626,18.45905
0.0,516,19.257131
3.0,1009,20.878893
0.0,523,21.602121
5.0,1427,23.902111
0.0,524,24.69007
0.0,511,25.460247
0.0,532,26.209306
0.0,517,26.967338
0.0,520,27.671096
0.0,515,28.457876
5.0,1423,32.52305
0.0,532,33.306993
0.0,529,34.098546
0.0,520,34.883653
5.0,1402,37.124968
0.0,511,37.909768
0.0,535,38.692854
4.0,1308,40.77949
0.0,505,41.553257
4.0,1208,43.510874
0.0,531,44.204246
0.0,524,44.996849
0.0,512,45.785784
6.0,1593,48.374944
2.0,808,49.683735
3.0,996,51.21152
2.0,829,52.501615
1.0,713,55.045363
2.0,821,56.367019
10.0,1739,59.163079
0.0,516,59.962158
0.0,531,60.735959
9.0,1612,63.343445
11.0,1858,66.352336
5.0,1419,68.634456
14.0,2036,71.893388
0.0,515,72.605549
2.0,818,73.93143
3.0,927,75.449666
1.0,648,77.63154
3.0,997,79.216546
2.0,810,80.447408
0.0,513,81.230385
1.0,715,82.282076
1.0,619,83.220086
1.0,631,84.157003
6.0,1604,86.748074
1.0,624,87.685277
1.0,701,88.823207
2.0,833,90.055032
0.0,511,90.809371
2.0,840,92.109958
12.0,2002,95.271163
9.0,1632,99.778247
1.0,708,100.937191
3.0,947,102.336088
3.0,998,103.915923
6.0,1459,106.252484
2.0,807,107.446553
2.0,755,108.65919
10.0,1726,111.366533
2.0,836,112.618638
7.0,1742,115.446078
0.0,524,116.157831
4.0,1059,117.801073
6.0,1614,120.362623
4.0,1121,124.106861
0.0,526,124.876857
2.0,829,126.148739
1.0,628,127.085966
10.0,1820,129.971988
1.0,625,130.929565
4.0,997,132.490541
3.0,1011,134.097974
4.0,1128,135.826947
8.0,1931,138.941962
0.0,536,139.740834
0.0,507,140.483493
0.0,517,141.191475
0.0,536,141.997449
0.0,520,142.783398
1.0,652,145.464359
8.0,1583,147.950978
12.0,2100,151.31306
2.0,820,152.583363
11.0,1892,155.540563
1.0,732,156.681664
3.0,1039,158.263807
9.0,1640,160.859991
2.0,851,162.115963
2.0,832,163.404354
15.0,2120,169.258042
2.0,725,170.327406
9.0,1767,173.086349
18.0,2266,176.676823
6.0,1384,178.878813
1.0,623,179.783823
7.0,1460,182.071098
