#{"t_start": 1770199491.4275513, "env_id": "BreakoutNoFrameskip-v4"}
r,l,t
1.0,696,9.391535
3.0,1003,10.997599
1.0,713,12.053023
0.0,506,12.825533
0.0,528,13.611686
2.0,822,14.845001
9.0,1622,17.480671
3.0,914,18.971076
4.0,1201,20.883356
2.0,813,22.121788
0.0,527,22.894683
2.0,809,24.188194
5.0,1406,26.429818
2.0,833,27.744214
0.0,516,28.514924
0.0,512,29.268727
0.0,515,31.822273
2.0,824,33.059832
0.0,516,33.840838
9.0,1644,36.482903
0.0,528,37.256397
2.0,800,38.492963
1.0,622,39.447624
3.0,1001,41.077435
13.0,1828,44.098967
1.0,641,45.061904
0.0,523,45.84203
0.0,533,46.621447
0.0,532,47.321933
2.0,826,48.637573
0.0,509,49.435013
2.0,886,50.77824
0.0,541,51.562839
4.0,1208,55.007877
3.0,1001,56.519504
1.0,632,57.485514
3.0,1020,59.063303
2.0,801,60.397113
4.0,1218,62.309757
3.0,1013,63.920924
2.0,821,65.157848
10.0,1812,68.154708
4.0,1304,70.13907
9.0,1636,72.761153
0.0,512,73.562361
0.0,521,74.367954
1.0,724,76.671147
2.0,805,77.957734
2.0,816,79.179538
0.0,512,79.954276
0.0,527,80.745968
3.0,1017,82.338355
8.0,1490,84.699598
6.0,1600,87.269343
0.0,519,88.052289
0.0,501,88.812383
2.0,822,90.114521
3.0,879,91.426209
5.0,1406,93.718328
2.0,751,94.785729
4.0,1142,96.562963
0.0,517,97.336878
5.0,1410,101.52863
6.0,1624,104.115882
2.0,837,105.339978
1.0,655,106.273368
4.0,1163,108.059333
1.0,645,109.074436
6.0,1348,111.174008
1.0,635,112.116447
0.0,519,112.887347
5.0,1251,114.808041
1.0,636,115.761734
1.0,644,116.779645
10.0,2156,122.219679
0.0,524,122.988413
3.0,1005,124.488103
9.0,1612,127.046778
0.0,528,127.830286
1.0,699,128.954382
3.0,937,130.338246
3.0,867,131.723903
3.0,1003,133.297829
4.0,1083,134.966156
0.0,507,135.665834
0.0,523,136.446232
4.0,1127,138.179797
6.0,1368,140.390819
4.0,1138,142.195645
9.0,1610,146.513146
3.0,875,147.86365
8.0,1572,150.377196
12.0,1787,153.153133
6.0,1512,155.525516
8.0,1802,158.368643
2.0,919,159.782005
1.0,632,160.719655
1.0,648,161.673402
3.0,883,163.035807
8.0,1207,164.885127
3.0,1089,169.04511
8.0,1790,171.834636
2.0,736,172.934651
2.0,903,174.355988
2.0,899,175.74546
3.0,1019,177.321235
12.0,2020,180.445639
12.0,2096,183.767433
10.0,2138,187.121716
11.0,1828,192.508628
14.0,1554,194.92314
3.0,943,196.293347
6.0,1554,198.682307
5.0,1310,200.757634
3.0,933,202.137132
7.0,1582,204.579435
3.0,943,206.019348
9.0,1403,208.210475
12.0,1916,214.082341
4.0,1149,215.827676
11.0,2250,219.393177
10.0,2055,222.469578
3.0,930,223.885468
9.0,1504,226.198232
6.0,1613,228.653733
3.0,1045,230.215009
7.0,1531,232.586921
8.0,1729,237.874981
7.0,1733,240.559987
7.0,1513,242.928501
9.0,2063,246.190331
13.0,2200,249.635453
23.0,2728,253.928374
15.0,2382,260.640364
9.0,1829,263.456463
5.0,1388,265.633647
14.0,1654,268.174458
15.0,1690,270.770859
6.0,1551,273.169042
8.0,1739,275.807075
6.0,1443,278.049183
8.0,1811,284.201192
12.0,2074,287.444054
7.0,1626,289.942459
8.0,1859,292.855905
4.0,987,294.359591
18.0,2070,297.598202
7.0,1566,299.943557
13.0,2454,306.910901
6.0,1459,309.174232
10.0,1591,311.610393
12.0,2124,314.897021
2.0,827,316.094983
7.0,1715,318.804762
10.0,1557,321.128948
21.0,3010,325.887284
21.0,3182,334.231558
17.0,2140,337.583174
18.0,2774,342.008339
22.0,1969,345.007267
14.0,2310,348.661032
17.0,2746,356.533389
25.0,3275,361.669666
18.0,2530,365.641677
15.0,2651,369.778157
15.0,2638,373.91458
5.0,1257,380.011643
9.0,1842,382.912922
16.0,2564,386.9373
11.0,2073,390.137457
6.0,1385,392.210878
16.0,2363,395.952332
17.0,2412,403.199089
19.0,2267,406.690042
16.0,2852,411.193781
7.0,1525,413.541247
23.0,2892,418.059755
14.0,2312,421.712919
14.0,2664,430.277737
9.0,1815,433.081197
9.0,2115,436.346943
20.0,2708,440.567248
8.0,1736,443.3221
24.0,2595,451.704886
13.0,2083,454.943782
11.0,2218,458.433653
22.0,3164,463.415984
12.0,2206,466.818971
24.0,2530,470.775648
22.0,1817,477.844911
12.0,2503,481.750795
15.0,2407,485.441931
11.0,2176,488.806313
13.0,2458,492.686186
12.0,2399,500.243285
17.0,2534,504.215931
3.0,949,505.546332
24.0,3091,510.378184
24.0,2823,514.751922
13.0,2579,518.760838
8.0,1711,526.23033
9.0,1826,528.99067
19.0,2652,533.082682
20.0,3186,538.053751
19.0,2902,542.594707
20.0,2641,551.00634
22.0,3216,555.992173
11.0,2231,559.404832
31.0,2970,564.023927
11.0,2496,567.812357
14.0,2670,576.64554
