#{"t_start": 1772181128.8883972, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.126023
7.0,80,0.237866
12.0,140,0.414337
6.0,70,0.502095
7.0,84,0.607358
1.0,16,0.627482
2.0,26,0.660121
1.0,16,0.680261
4.0,48,0.740458
7.0,80,0.840773
17.0,188,1.076128
5.0,58,1.14865
6.0,72,1.238604
10.0,116,1.383494
1.0,16,1.403557
1.0,16,1.423624
10.0,116,1.568578
9.0,104,1.698487
7.0,84,1.803463
5.0,60,1.878449
2.0,26,1.910976
12.0,140,2.085781
12.0,142,2.263005
5.0,58,2.335478
9.0,102,2.462866
2.0,26,2.495431
3.0,38,2.542961
11.0,130,44.183079
5.0,60,44.273524
3.0,38,44.33071
6.0,70,44.435997
4.0,48,44.508225
11.0,126,44.697601
7.0,82,44.820867
4.0,48,44.892848
12.0,138,45.098875
7.0,80,45.218315
6.0,70,45.324258
17.0,188,45.605105
6.0,70,45.709653
9.0,106,45.86797
12.0,140,46.077015
6.0,70,46.181703
3.0,38,46.238621
12.0,140,46.448112
15.0,176,46.711365
6.0,70,46.817646
12.0,140,47.027186
4.0,48,47.099104
17.0,192,88.715688
12.0,142,88.905333
0.0,6,88.913066
3.0,38,88.961428
8.0,90,89.075841
2.0,26,89.108979
1.0,16,89.129368
7.0,80,89.230991
6.0,70,89.319317
4.0,48,89.379862
7.0,80,89.480783
4.0,48,89.541466
1.0,16,89.561708
2.0,26,89.59454
14.0,164,89.801192
17.0,188,90.039481
9.0,102,90.167954
9.0,104,90.298908
11.0,128,90.459971
1.0,16,90.480198
12.0,138,90.653941
8.0,92,90.783604
12.0,138,90.997231
10.0,116,91.154696
