#{"t_start": 1772527296.07515, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.70597
19.0,154,1.806608
5.0,60,1.845848
9.0,106,1.915109
7.0,80,1.967422
9.0,102,2.034201
6.0,74,2.082515
5.0,60,2.121682
11.0,130,2.206439
2.0,26,2.223474
8.0,92,2.283681
9.0,102,2.350183
19.0,154,2.45116
6.0,70,2.496825
11.0,126,2.578952
10.0,116,2.65454
6.0,72,2.701505
19.0,154,2.802097
11.0,126,2.884351
11.0,130,4.754922
9.0,104,4.830498
10.0,118,4.91275
9.0,102,4.981377
11.0,130,5.069132
19.0,154,5.173033
8.0,92,5.236197
6.0,70,5.283998
6.0,72,5.334657
20.0,164,5.448149
3.0,38,5.474665
11.0,130,5.563783
11.0,130,5.653667
8.0,96,5.720671
15.0,118,5.799194
11.0,126,5.882773
12.0,140,5.975962
11.0,130,6.062552
10.0,116,6.139961
20.0,164,8.034489
11.0,130,8.122425
9.0,102,8.19022
11.0,130,8.276435
12.0,140,8.369524
9.0,106,8.439993
0.0,6,8.444048
11.0,130,8.530316
20.0,164,8.638956
9.0,104,8.707997
3.0,38,8.733223
7.0,82,8.787672
20.0,164,8.896334
6.0,70,8.942753
1.0,16,8.95345
20.0,164,9.062498
5.0,62,9.103761
3.0,38,9.129048
8.0,90,9.18885
10.0,116,9.266203
