#{"t_start": 1772182313.201201, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.097553
7.0,80,0.194464
12.0,140,0.352694
6.0,70,0.429385
7.0,84,0.521399
1.0,16,0.538983
2.0,26,0.567953
1.0,16,0.585503
4.0,48,0.644737
7.0,80,0.743763
17.0,188,0.954012
5.0,58,1.017377
6.0,72,1.096043
10.0,116,1.236858
1.0,16,1.254402
1.0,16,1.271932
10.0,116,1.398631
9.0,104,1.512205
7.0,84,1.603889
5.0,60,1.669429
2.0,26,1.697867
12.0,140,1.850564
12.0,142,2.005466
5.0,58,2.06887
9.0,102,2.180446
2.0,26,2.208939
3.0,38,2.250537
11.0,130,5.352847
5.0,60,5.422616
3.0,38,5.46162
6.0,70,5.534471
4.0,48,5.585572
11.0,126,5.714971
5.0,60,5.777535
1.0,16,5.796656
12.0,142,5.959449
12.0,138,6.109251
10.0,116,6.235218
4.0,48,6.287351
15.0,174,6.476115
9.0,104,6.588996
5.0,60,6.654171
15.0,166,6.834108
2.0,26,6.862375
12.0,140,7.014158
9.0,102,7.124839
7.0,82,7.213798
6.0,74,7.294113
8.0,92,7.39384
1.0,16,7.411265
9.0,102,10.381707
3.0,38,10.43655
11.0,126,10.578161
3.0,38,10.617823
6.0,70,10.693254
9.0,106,10.80857
1.0,16,10.826058
13.0,154,10.996303
12.0,136,11.14424
5.0,58,11.2074
3.0,38,11.248749
15.0,166,11.429232
9.0,106,11.54446
9.0,104,11.657462
1.0,16,11.674909
3.0,38,11.716268
9.0,102,11.827039
6.0,70,11.903097
12.0,140,12.055257
6.0,70,12.131337
8.0,90,12.229164
1.0,16,12.2466
6.0,70,12.322657
6.0,70,12.398731
4.0,48,12.450875
10.0,116,12.576858
