#{"t_start": 1772785936.2596636, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.050591
19.0,154,2.215809
5.0,60,2.258189
9.0,106,2.335321
7.0,80,2.403701
9.0,102,2.489949
6.0,74,2.54347
5.0,60,2.608557
11.0,130,2.737845
2.0,26,2.755395
8.0,92,2.824232
9.0,102,2.900671
19.0,154,3.024142
6.0,70,3.081422
11.0,126,3.164841
10.0,116,3.240797
6.0,72,3.288188
19.0,154,3.389079
11.0,126,3.471869
11.0,130,5.294625
9.0,104,5.369633
10.0,118,5.448859
9.0,102,5.51557
11.0,130,5.600783
19.0,154,5.704575
8.0,92,5.764964
6.0,70,5.810715
6.0,72,5.857774
20.0,164,5.965104
3.0,38,5.990022
11.0,130,6.075033
11.0,130,6.159935
8.0,96,6.222734
15.0,118,6.299991
11.0,126,6.382329
12.0,140,6.475654
11.0,130,6.561824
10.0,116,6.638214
20.0,164,8.374116
11.0,130,8.458759
9.0,102,8.525315
11.0,130,8.610078
12.0,140,8.701523
9.0,106,8.770462
0.0,6,8.774442
11.0,130,8.858991
20.0,164,8.965681
9.0,104,9.033395
3.0,38,9.058168
7.0,82,9.111694
20.0,164,9.218461
6.0,70,9.264209
1.0,16,9.274733
20.0,164,9.383915
5.0,62,9.425302
3.0,38,9.450387
8.0,90,9.509255
10.0,116,9.585083
