#{"t_start": 1772527306.2507427, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.300177
7.0,80,0.38909
12.0,140,0.54475
6.0,70,0.62259
7.0,84,0.715999
1.0,16,0.733852
2.0,26,0.762826
1.0,16,0.780662
4.0,48,0.834129
7.0,80,0.923082
17.0,188,1.132429
5.0,58,1.196841
6.0,72,1.276628
10.0,116,1.405333
1.0,16,1.423154
1.0,16,1.440966
10.0,116,1.569588
9.0,104,1.684895
7.0,84,1.778019
5.0,60,1.844591
2.0,26,1.87349
12.0,140,2.028908
12.0,142,2.186259
5.0,58,2.250553
9.0,102,2.363725
2.0,26,2.392645
3.0,38,2.434846
11.0,130,83.709271
5.0,60,83.779198
3.0,38,83.821725
6.0,70,83.898869
4.0,48,83.95185
11.0,126,84.090613
7.0,82,84.180913
4.0,48,84.23382
12.0,138,84.385803
7.0,80,84.473942
6.0,70,84.551143
17.0,188,84.758177
6.0,70,84.835382
9.0,106,84.952238
12.0,140,85.109197
6.0,70,85.186549
3.0,38,85.228532
12.0,140,85.383073
15.0,176,85.577448
6.0,70,85.654769
12.0,140,85.809249
4.0,48,85.862296
17.0,192,165.668766
12.0,142,165.826004
0.0,6,165.832735
3.0,38,165.874775
7.0,82,165.965342
2.0,26,165.994139
3.0,38,166.036207
9.0,106,166.153266
3.0,38,166.195279
17.0,192,166.407644
7.0,80,166.496055
1.0,16,166.516158
5.0,60,166.582577
15.0,166,166.76573
3.0,38,166.807777
3.0,38,166.849806
1.0,16,166.867586
7.0,80,166.955961
6.0,74,167.037667
3.0,38,167.079689
8.0,92,167.181209
3.0,38,167.22322
8.0,94,167.326952
10.0,116,167.454983
12.0,144,167.613914
5.0,58,167.680681
