#{"t_start": 1772934885.8689592, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,1.586122
-500.0,500,2.023943
-500.0,500,2.455276
-500.0,500,2.887746
-500.0,500,4.416544
-500.0,500,4.850461
-500.0,500,5.28957
-500.0,500,5.730241
-500.0,500,7.091959
-500.0,500,7.531471
-500.0,500,7.97164
-500.0,500,8.411961
-500.0,500,9.739327
-500.0,500,10.174623
-500.0,500,10.60947
-500.0,500,11.045275
-500.0,500,12.372373
-500.0,500,12.808279
-466.0,467,13.214457
-500.0,500,13.653145
-500.0,500,14.98302
-485.0,486,15.406531
-298.0,299,15.667971
-343.0,344,15.970078
-461.0,462,16.376906
-340.0,341,17.566824
-410.0,411,17.924762
-500.0,500,18.360301
-212.0,213,18.545964
-313.0,314,18.818855
-417.0,418,19.182713
-373.0,374,20.39924
-246.0,247,20.615548
-192.0,193,20.78338
-293.0,294,21.03919
-212.0,213,21.224723
-352.0,353,21.535884
-258.0,259,21.764342
-338.0,339,22.950968
-185.0,186,23.112917
-243.0,244,23.326725
-173.0,174,23.478245
-193.0,194,23.647086
-323.0,324,23.928982
-204.0,205,24.107508
-176.0,177,24.261655
-166.0,167,24.408089
-227.0,228,24.608553
-149.0,150,25.629381
-186.0,187,25.792013
-189.0,190,25.957164
-155.0,156,26.092727
-183.0,184,26.254084
-214.0,215,26.440903
-176.0,177,26.594818
-169.0,170,26.74278
-221.0,222,26.935488
-183.0,184,27.095238
-201.0,202,27.270818
-149.0,150,28.291371
-155.0,156,28.42694
-160.0,161,28.56701
-185.0,186,28.728529
-187.0,188,28.891875
-171.0,172,29.041324
-165.0,166,29.185364
-198.0,199,29.359446
-144.0,145,29.485359
-184.0,185,29.646269
-162.0,163,29.787823
-210.0,211,30.860984
-165.0,166,31.005628
-120.0,121,31.112052
-121.0,122,31.218237
-127.0,128,31.329601
-142.0,143,31.453734
-113.0,114,31.552926
-99.0,100,31.639912
-110.0,111,31.736684
-113.0,114,31.836072
-107.0,108,31.929996
-122.0,123,32.037059
-150.0,151,32.168537
-149.0,150,32.29917
-153.0,154,32.433327
-184.0,185,32.594233
-106.0,107,33.578554
-97.0,98,33.664106
-120.0,121,33.769861
-175.0,176,33.92316
-174.0,175,34.077024
-142.0,143,34.203247
-143.0,144,34.329979
-187.0,188,34.495699
-128.0,129,34.609328
-136.0,137,34.729971
-140.0,141,34.85489
-159.0,160,34.996055
-138.0,139,35.118859
-182.0,183,35.280314
-137.0,138,36.28985
-128.0,129,36.404817
-116.0,117,36.507915
-109.0,110,36.604785
-116.0,117,36.707873
-118.0,119,36.812697
-135.0,136,36.93336
-124.0,125,37.043556
-125.0,126,37.154547
-118.0,119,37.259226
-92.0,93,37.340989
-129.0,130,37.455385
-113.0,114,37.555764
-98.0,99,37.64273
-120.0,121,37.749161
-101.0,102,37.838936
-153.0,154,37.974627
-136.0,137,38.989947
-113.0,114,39.090661
-112.0,113,39.19035
-140.0,141,39.314768
-118.0,119,39.419726
-85.0,86,39.495586
-119.0,120,39.601463
-110.0,111,39.699133
-130.0,131,39.814531
-180.0,181,39.973962
-135.0,136,40.093867
-201.0,202,40.271741
-92.0,93,40.353634
-123.0,124,40.462839
-112.0,113,40.562399
-134.0,135,40.681449
-109.0,110,41.674047
-130.0,131,41.789474
-99.0,100,41.877459
-99.0,100,41.965506
-82.0,83,42.038649
-130.0,131,42.154181
-97.0,98,42.240292
-161.0,162,42.382889
-115.0,116,42.484974
-91.0,92,42.5659
-103.0,104,42.657372
-97.0,98,42.743599
-103.0,104,42.835144
-127.0,128,42.948022
-124.0,125,43.058019
-133.0,134,43.175817
-112.0,113,43.275316
-91.0,92,43.356237
-118.0,119,44.348018
-88.0,89,44.425557
-110.0,111,44.522316
-167.0,168,44.668727
-84.0,85,44.742727
-100.0,101,44.830564
-105.0,106,44.92278
-127.0,128,45.034476
-320.0,321,45.313811
-123.0,124,45.421892
-110.0,111,45.518526
-113.0,114,45.617806
-91.0,92,45.697894
-89.0,90,45.777326
-95.0,96,45.860966
-98.0,99,45.947146
-104.0,105,46.039852
-92.0,93,47.014671
-105.0,106,47.108265
-94.0,95,47.192121
-136.0,137,47.313112
-88.0,89,47.391598
-105.0,106,47.485096
-97.0,98,47.571464
-110.0,111,47.669388
-100.0,101,47.758373
-116.0,117,47.861447
-80.0,81,47.932801
-85.0,86,48.008403
-76.0,77,48.076138
-89.0,90,48.156648
-114.0,115,48.258343
-101.0,102,48.348302
-86.0,87,48.425077
-95.0,96,48.509693
-109.0,110,48.607036
-86.0,87,48.683799
-113.0,114,48.784495
-100.0,101,49.767057
-115.0,116,49.869479
-122.0,123,49.977954
-99.0,100,50.066128
-85.0,86,50.141815
-104.0,105,50.234293
-84.0,85,50.309189
-114.0,115,50.410869
-92.0,93,50.492663
-87.0,88,50.569936
-86.0,87,50.646489
-80.0,81,50.717862
-130.0,131,50.833786
-110.0,111,50.93156
-78.0,79,51.002318
-89.0,90,51.081834
-83.0,84,51.155903
-94.0,95,51.23977
-89.0,90,51.319685
-104.0,105,51.414183
-84.0,85,51.4905
-68.0,69,52.446173
-120.0,121,52.553018
-90.0,91,52.633304
-98.0,99,52.720511
-85.0,86,52.796316
-110.0,111,52.89412
-102.0,103,52.984839
-143.0,144,53.111878
-131.0,132,53.228106
-99.0,100,53.316172
