#{"t_start": 1772690135.6597342, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.138036
7.0,80,0.247961
12.0,140,0.432197
6.0,70,0.53027
7.0,84,0.640829
1.0,16,0.663053
2.0,26,0.702719
1.0,16,0.727189
4.0,48,0.794184
7.0,80,0.899777
17.0,188,1.147146
5.0,58,1.223713
6.0,72,1.318579
10.0,116,1.471143
1.0,16,1.492368
1.0,16,1.513493
10.0,116,1.666028
9.0,104,1.802841
7.0,84,1.913473
5.0,60,1.992424
2.0,26,2.02671
12.0,140,2.210849
12.0,142,2.397624
5.0,58,2.47394
9.0,102,2.608187
2.0,26,2.642474
3.0,38,2.692518
11.0,130,6.465574
5.0,60,6.560467
3.0,38,6.611034
6.0,70,6.704066
4.0,48,6.767676
11.0,126,6.942886
5.0,60,7.022276
1.0,16,7.043473
12.0,142,7.231167
12.0,138,7.413492
10.0,116,7.585109
4.0,48,7.648621
15.0,174,7.952915
9.0,104,8.090356
5.0,60,8.16959
15.0,166,8.388868
2.0,26,8.423419
12.0,140,8.608627
9.0,102,8.753392
7.0,82,8.861735
6.0,74,8.960164
8.0,92,9.081939
1.0,16,9.103186
9.0,102,12.250455
3.0,38,12.300948
11.0,126,12.469321
3.0,38,12.520203
6.0,70,12.612889
11.0,130,12.78493
9.0,106,12.925067
12.0,140,13.110959
15.0,166,13.330891
3.0,38,13.381241
9.0,106,13.521384
0.0,6,13.529401
12.0,140,13.717131
5.0,58,13.793866
6.0,70,13.886469
5.0,58,13.96329
6.0,70,14.055844
9.0,102,14.190752
12.0,140,14.377862
4.0,48,14.44155
0.0,6,14.449581
6.0,70,14.542287
7.0,80,14.648192
3.0,38,14.698558
6.0,74,14.796539
