#{"t_start": 1772181003.1442947, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.714727
19.0,154,1.814144
5.0,60,1.852984
9.0,106,1.921615
7.0,80,1.973636
9.0,102,2.039573
6.0,74,2.087794
5.0,60,2.126631
11.0,130,2.210675
2.0,26,2.227568
8.0,92,2.300716
9.0,102,2.372819
19.0,154,2.475445
6.0,70,2.521904
11.0,126,2.606609
10.0,116,2.684108
6.0,72,2.731956
19.0,154,2.834045
11.0,126,2.917221
11.0,130,4.594942
9.0,104,4.668523
10.0,118,4.747976
9.0,102,4.813914
11.0,130,4.897907
19.0,154,4.99754
8.0,92,5.057164
6.0,70,5.104432
6.0,72,5.151118
20.0,164,5.257461
3.0,38,5.282071
11.0,130,5.366065
11.0,130,5.450287
8.0,96,5.512422
15.0,118,5.588858
11.0,126,5.670848
12.0,140,5.762394
11.0,130,5.846512
10.0,116,5.921529
20.0,164,7.587435
11.0,130,7.671616
9.0,102,7.737464
11.0,130,7.821552
12.0,140,7.911789
9.0,106,7.980036
0.0,6,7.984059
11.0,130,8.068067
20.0,164,8.173619
9.0,104,8.240614
3.0,38,8.265143
7.0,82,8.317968
20.0,164,8.42404
6.0,70,8.469191
1.0,16,8.479578
20.0,164,8.585513
5.0,62,8.625806
3.0,38,8.650937
8.0,90,8.709407
10.0,116,8.784658
