#{"t_start": 1772032168.860284, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.362284
-500.0,500,3.106466
-500.0,500,3.8433
-500.0,500,4.59079
-500.0,500,7.204886
-500.0,500,7.94924
-500.0,500,8.685766
-500.0,500,9.422766
-500.0,500,11.73175
-500.0,500,12.505594
-500.0,500,13.260539
-500.0,500,14.015599
-500.0,500,16.370107
-500.0,500,17.124936
-500.0,500,17.879635
-500.0,500,18.622427
-500.0,500,20.925012
-500.0,500,21.665201
-466.0,467,22.354551
-500.0,500,23.092994
-500.0,500,25.403448
-485.0,486,26.120667
-298.0,299,26.562725
-343.0,344,27.095909
-461.0,462,27.798944
-340.0,341,29.914995
-410.0,411,30.543176
-500.0,500,31.284985
-212.0,213,31.599755
-313.0,314,32.062811
-417.0,418,32.679785
-373.0,374,34.797724
-246.0,247,35.1626
-192.0,193,35.447023
-293.0,294,35.880188
-212.0,213,36.194002
-352.0,353,36.715035
-258.0,259,37.096429
-338.0,339,39.16097
-185.0,186,39.435901
-255.0,256,39.813452
-146.0,147,40.030141
-194.0,195,40.317677
-208.0,209,40.628407
-237.0,238,40.979077
-201.0,202,41.27724
-248.0,249,41.645037
-202.0,203,41.962721
-216.0,217,43.848661
-195.0,196,44.137766
-190.0,191,44.420794
-229.0,230,44.760321
-210.0,211,45.071672
-223.0,224,45.403184
-215.0,216,45.721785
-162.0,163,45.962162
-158.0,159,46.196829
-141.0,142,46.406212
-213.0,214,48.286255
-145.0,146,48.501614
-199.0,200,48.797276
-167.0,168,49.044714
-212.0,213,49.358885
-154.0,155,49.587087
-186.0,187,49.862694
-163.0,164,50.105248
-119.0,120,50.282004
-184.0,185,50.55469
-167.0,168,50.802794
-126.0,127,50.989699
-156.0,157,52.780364
-139.0,140,52.986737
-114.0,115,53.157108
-117.0,118,53.336487
-144.0,145,53.558302
-120.0,121,53.745539
-121.0,122,53.932043
-120.0,121,54.116779
-129.0,130,54.311414
-129.0,130,54.504169
-243.0,244,54.863998
-149.0,150,55.086627
-196.0,197,55.377417
-138.0,139,55.582331
-105.0,106,55.739887
-126.0,127,57.531362
-133.0,134,57.727036
-180.0,181,57.991106
-119.0,120,58.166218
-114.0,115,58.334193
-125.0,126,58.517974
-200.0,201,58.811548
-156.0,157,59.040663
-153.0,154,59.265278
-129.0,130,59.456036
-130.0,131,59.64777
-175.0,176,59.904417
-213.0,214,60.216487
-146.0,147,61.987422
-103.0,104,62.139629
-124.0,125,62.322413
-111.0,112,62.485946
-110.0,111,62.648367
-115.0,116,62.817969
-459.0,460,63.491219
-125.0,126,63.675148
-102.0,103,63.827186
-217.0,218,64.145535
-103.0,104,64.29751
-149.0,150,64.51683
-109.0,110,64.677465
-110.0,111,64.839406
-104.0,105,66.549065
-139.0,140,66.75458
-103.0,104,66.906395
-104.0,105,67.059596
-89.0,90,67.19117
-84.0,85,67.315382
-104.0,105,67.469062
-92.0,93,67.604795
-101.0,102,67.753822
-91.0,92,67.887965
-147.0,148,68.104371
-118.0,119,68.278531
-118.0,119,68.45242
-90.0,91,68.585624
-146.0,147,68.800634
-143.0,144,69.010976
-104.0,105,69.164176
-121.0,122,69.34247
-101.0,102,71.049667
-95.0,96,71.19042
-100.0,101,71.33816
-126.0,127,71.533943
-127.0,128,71.724387
-70.0,71,71.843504
-106.0,107,72.008702
-96.0,97,72.152143
-140.0,141,72.359977
-113.0,114,72.526293
-115.0,116,72.69567
-110.0,111,72.857615
-93.0,94,72.994674
-144.0,145,73.206193
-99.0,100,73.352246
-86.0,87,73.47915
-134.0,135,73.676186
-130.0,131,73.867373
-120.0,121,74.044839
-85.0,86,75.730133
-112.0,113,75.895775
-84.0,85,76.020303
-88.0,89,76.150628
-94.0,95,76.290453
-84.0,85,76.415176
-97.0,98,76.558896
-109.0,110,76.719813
-118.0,119,76.894126
-101.0,102,77.043458
-92.0,93,77.17955
-122.0,123,77.359893
-88.0,89,77.490264
-97.0,98,77.6341
-123.0,124,77.826897
-102.0,103,77.989916
-107.0,108,78.161547
-100.0,101,78.315582
-93.0,94,78.461949
-106.0,107,78.620089
-105.0,106,80.343843
-84.0,85,80.468499
-101.0,102,80.617714
-101.0,102,80.766977
-79.0,80,80.884539
-102.0,103,81.035136
-100.0,101,81.182626
-122.0,123,81.363517
-99.0,100,81.509841
-105.0,106,81.664915
-80.0,81,81.783275
-106.0,107,81.939834
-120.0,121,82.117031
-99.0,100,82.263111
-106.0,107,82.419606
-106.0,107,82.576846
-97.0,98,82.72022
-87.0,88,82.848901
-88.0,89,82.978906
-80.0,81,83.097286
-80.0,81,83.21559
-94.0,95,84.911901
-158.0,159,85.144235
-99.0,100,85.290404
-91.0,92,85.425127
-62.0,63,85.517132
-86.0,87,85.644234
-71.0,72,85.749603
-89.0,90,85.881095
-95.0,96,86.021265
-100.0,101,86.168689
-77.0,78,86.282749
-86.0,87,86.410146
-101.0,102,86.559032
-115.0,116,86.729495
-73.0,74,86.856349
-86.0,87,87.006136
-88.0,89,87.150536
-101.0,102,87.313229
-75.0,76,87.435942
-85.0,86,87.574446
-91.0,92,87.722359
-97.0,98,87.880578
-78.0,79,89.618363
-106.0,107,89.774843
-82.0,83,89.896178
-78.0,79,90.01156
-92.0,93,90.147516
-85.0,86,90.273424
-72.0,73,90.380201
-136.0,137,90.580672
-82.0,83,90.702087
-94.0,95,90.840799
-92.0,93,90.976594
-62.0,63,91.069128
-78.0,79,91.184578
-89.0,90,91.316259
-102.0,103,91.466995
-109.0,110,91.628136
-85.0,86,91.754816
-95.0,96,91.895382
-147.0,148,92.112294
-94.0,95,92.251081
-81.0,82,92.371534
-86.0,87,92.498874
-80.0,81,94.172517
-80.0,81,94.290973
-81.0,82,94.411027
-82.0,83,94.532259
-101.0,102,94.681495
-86.0,87,94.808729
-73.0,74,94.916772
-77.0,78,95.031014
-113.0,114,95.197773
-93.0,94,95.335164
-206.0,207,95.63761
-85.0,86,95.763257
-97.0,98,95.906252
-97.0,98,96.049125
-77.0,78,96.162958
-76.0,77,96.275579
-85.0,86,96.401185
-78.0,79,96.516753
-93.0,94,96.653883
-84.0,85,96.778263
-96.0,97,96.920419
-90.0,91,97.053255
-80.0,81,98.728352
-79.0,80,98.84526
-83.0,84,98.968142
-91.0,92,99.10256
-111.0,112,99.26656
-80.0,81,99.385117
-83.0,84,99.507992
-77.0,78,99.622027
-103.0,104,99.773964
