#{"t_start": 1773197565.7244368, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.212944
19.0,154,2.316091
5.0,60,2.356303
9.0,106,2.427217
7.0,80,2.480684
9.0,102,2.551103
6.0,74,2.603307
5.0,60,2.643683
11.0,130,2.732745
2.0,26,2.750144
8.0,92,2.811818
9.0,102,2.880191
19.0,154,2.983303
6.0,70,3.030316
11.0,126,3.116979
10.0,116,3.194491
6.0,72,3.242563
19.0,154,3.345343
11.0,126,3.429448
11.0,130,5.3424
9.0,104,5.414874
10.0,118,5.495644
9.0,102,5.563676
11.0,130,5.650457
19.0,154,5.754253
8.0,92,5.816459
6.0,70,5.863683
6.0,72,5.913516
20.0,164,6.029597
3.0,38,6.056225
11.0,130,6.144368
11.0,130,6.234892
8.0,96,6.301318
15.0,118,6.382725
11.0,126,6.468607
12.0,140,6.563652
11.0,130,6.653156
10.0,116,6.73308
20.0,164,8.661486
11.0,130,8.748853
9.0,102,8.81693
11.0,130,8.905688
12.0,140,8.999724
9.0,106,9.070567
0.0,6,9.074651
11.0,130,9.161837
20.0,164,9.272658
9.0,104,9.342081
3.0,38,9.367479
7.0,82,9.422379
20.0,164,9.5325
6.0,70,9.579325
1.0,16,9.590117
20.0,164,9.70046
5.0,62,9.742025
3.0,38,9.767623
8.0,90,9.827999
10.0,116,9.906268
