#{"t_start": 1773092859.1986773, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.083423
7.0,80,0.15548
12.0,140,0.281326
6.0,70,0.345097
7.0,84,0.421751
1.0,16,0.436415
2.0,26,0.460229
1.0,16,0.474918
4.0,48,0.518745
7.0,80,0.591684
17.0,188,0.763181
5.0,58,0.816262
6.0,72,0.882107
10.0,116,0.988134
1.0,16,1.002822
1.0,16,1.017529
10.0,116,1.123518
9.0,104,1.218494
7.0,84,1.295278
5.0,60,1.350103
2.0,26,1.373884
12.0,140,1.501743
12.0,142,1.631284
5.0,58,1.684316
9.0,102,1.777447
2.0,26,1.801263
3.0,38,1.836014
11.0,130,4.075809
5.0,60,4.130895
3.0,38,4.165794
6.0,70,4.229925
4.0,48,4.274025
11.0,126,4.38959
7.0,82,4.464829
4.0,48,4.50895
12.0,138,4.635498
7.0,80,4.709022
6.0,70,4.773345
17.0,188,4.945956
6.0,70,5.010377
9.0,106,5.107797
12.0,140,5.236367
6.0,70,5.300743
3.0,38,5.335697
12.0,140,5.464299
15.0,176,5.62581
6.0,70,5.690093
12.0,140,5.818581
4.0,48,5.862718
18.0,202,8.118558
1.0,16,8.133355
9.0,104,8.228709
16.0,178,8.391582
9.0,104,8.486828
17.0,192,8.662434
6.0,70,8.726555
2.0,26,8.750479
8.0,90,8.832829
1.0,16,8.84756
13.0,150,8.984597
5.0,60,9.039597
7.0,82,9.114727
6.0,70,9.178845
11.0,128,9.298192
7.0,82,9.373264
6.0,70,9.43736
7.0,80,9.510626
1.0,16,9.525333
5.0,58,9.57847
11.0,130,9.697496
2.0,28,9.723198
9.0,102,9.816546
