#{"t_start": 1772953976.7107203, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.075608
19.0,154,2.175653
5.0,60,2.214721
9.0,106,2.284151
7.0,80,2.337107
9.0,102,2.403538
6.0,74,2.451596
5.0,60,2.494375
11.0,130,2.578631
2.0,26,2.595685
8.0,92,2.658003
9.0,102,2.726398
19.0,154,2.82677
6.0,70,2.872296
11.0,126,2.953699
10.0,116,3.028686
6.0,72,3.07541
19.0,154,3.175455
11.0,126,3.257024
11.0,130,5.256702
9.0,104,5.32896
10.0,118,5.407516
9.0,102,5.47375
11.0,130,5.559828
19.0,154,5.661604
8.0,92,5.722878
6.0,70,5.769283
6.0,72,5.817222
20.0,164,5.925999
3.0,38,5.951224
11.0,130,6.036909
11.0,130,6.122226
8.0,96,6.184582
15.0,118,6.261197
11.0,126,6.343654
12.0,140,6.435271
11.0,130,6.519619
10.0,116,6.595288
20.0,164,8.61174
11.0,130,8.696491
9.0,102,8.762942
11.0,130,8.847395
12.0,140,8.938387
9.0,106,9.00744
0.0,6,9.011415
11.0,130,9.095869
20.0,164,9.202519
9.0,104,9.270149
3.0,38,9.294908
7.0,82,9.34833
20.0,164,9.455098
6.0,70,9.500622
1.0,16,9.511079
20.0,164,9.617661
5.0,62,9.658331
3.0,38,9.683185
8.0,90,9.74196
10.0,116,9.817847
