#{"t_start": 1772794697.0548918, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.157081
19.0,154,3.290501
5.0,60,3.342448
9.0,106,3.434687
7.0,80,3.50406
9.0,102,3.592355
6.0,74,3.656439
5.0,60,3.708522
11.0,130,3.820658
2.0,26,3.843083
8.0,92,3.922449
9.0,102,4.010189
19.0,154,4.143541
6.0,70,4.203848
11.0,126,4.312436
10.0,116,4.412657
6.0,72,4.475199
19.0,154,4.608419
11.0,126,4.719327
11.0,130,6.726682
9.0,104,6.825381
10.0,118,6.928106
9.0,102,7.016515
11.0,130,7.129515
19.0,154,7.262805
8.0,92,7.342828
6.0,70,7.403355
6.0,72,7.465923
20.0,164,7.608127
3.0,38,7.64107
11.0,130,7.753517
11.0,130,7.865921
8.0,96,7.951726
15.0,118,8.054445
11.0,126,8.163946
12.0,140,8.285906
11.0,130,8.398984
10.0,116,8.505862
20.0,164,10.484216
11.0,130,10.599264
9.0,102,10.687425
11.0,130,10.799854
12.0,140,10.92112
9.0,106,11.012537
0.0,6,11.017867
11.0,130,11.13032
20.0,164,11.272005
9.0,104,11.363685
3.0,38,11.397969
7.0,82,11.468978
20.0,164,11.610888
6.0,70,11.671603
1.0,16,11.68549
20.0,164,11.827877
5.0,62,11.881603
3.0,38,11.914471
8.0,90,11.992295
10.0,116,12.092604
