#{"t_start": 1772824670.4997835, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,3.733248
19.0,154,3.918778
5.0,60,3.989665
9.0,106,4.114777
7.0,80,4.212597
9.0,102,4.332929
6.0,74,4.420216
5.0,60,4.49083
11.0,130,4.643971
2.0,26,4.674674
8.0,92,4.78316
9.0,102,4.903376
19.0,154,5.083156
6.0,70,5.165029
11.0,126,5.311981
10.0,116,5.447366
6.0,72,5.532752
19.0,154,5.712352
11.0,126,5.859569
11.0,130,9.172113
9.0,104,9.299081
10.0,118,9.438801
9.0,102,9.559591
11.0,130,9.713738
19.0,154,9.896254
8.0,92,10.005351
6.0,70,10.088356
6.0,72,10.17382
20.0,164,10.368238
3.0,38,10.413465
11.0,130,10.567514
11.0,130,10.721676
8.0,96,10.835543
15.0,118,10.976669
11.0,126,11.126278
12.0,140,11.292366
11.0,130,11.44674
10.0,116,11.584378
20.0,164,14.892871
11.0,130,15.046442
9.0,102,15.166972
11.0,130,15.320205
12.0,140,15.485552
9.0,106,15.610702
0.0,6,15.617878
11.0,130,15.772302
20.0,164,15.96576
9.0,104,16.088385
3.0,38,16.133261
7.0,82,16.229968
20.0,164,16.423398
6.0,70,16.506027
1.0,16,16.524969
20.0,164,16.718373
5.0,62,16.791648
3.0,38,16.836624
8.0,90,16.944226
10.0,116,17.081181
