#{"t_start": 1772800645.8553839, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,4.379423
19.0,154,4.565375
5.0,60,4.636612
9.0,106,4.762199
7.0,80,4.857007
9.0,102,4.977901
6.0,74,5.065573
5.0,60,5.138155
11.0,130,5.292297
2.0,26,5.323208
8.0,92,5.432242
9.0,102,5.55316
19.0,154,5.735471
6.0,70,5.818423
11.0,126,5.977481
10.0,116,6.122938
6.0,72,6.212285
19.0,154,6.397182
11.0,126,6.54624
11.0,130,9.308838
9.0,104,9.439327
10.0,118,9.579657
9.0,102,9.700993
11.0,130,9.857429
19.0,154,10.040737
8.0,92,10.150312
6.0,70,10.233817
6.0,72,10.319435
20.0,164,10.514485
3.0,38,10.559771
11.0,130,10.714245
11.0,130,10.868951
8.0,96,10.98326
15.0,118,11.124958
11.0,126,11.275191
12.0,140,11.442271
11.0,130,11.597165
10.0,116,11.735546
20.0,164,14.551613
11.0,130,14.706509
9.0,102,14.828051
11.0,130,14.983065
12.0,140,15.150283
9.0,106,15.276543
0.0,6,15.283798
11.0,130,15.438672
20.0,164,15.633951
9.0,104,15.75774
3.0,38,15.802995
7.0,82,15.900609
20.0,164,16.095846
6.0,70,16.179255
1.0,16,16.198504
20.0,164,16.394275
5.0,62,16.468317
3.0,38,16.513731
8.0,90,16.621211
10.0,116,16.761121
