#{"t_start": 1772029742.9335494, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.601902
-500.0,500,3.479478
-500.0,500,4.349168
-500.0,500,5.220088
-500.0,500,8.50475
-500.0,500,9.37783
-500.0,500,10.250152
-500.0,500,11.122001
-500.0,500,14.139211
-500.0,500,15.011827
-500.0,500,15.884223
-500.0,500,16.757102
-500.0,500,19.783016
-500.0,500,20.657388
-500.0,500,21.530409
-500.0,500,22.403317
-500.0,500,25.431306
-500.0,500,26.301995
-466.0,467,27.117441
-500.0,500,27.990679
-500.0,500,31.012901
-485.0,486,31.862421
-298.0,299,32.380048
-343.0,344,32.98069
-461.0,462,33.785712
-340.0,341,36.527489
-410.0,411,37.242493
-500.0,500,38.122383
-212.0,213,38.494531
-313.0,314,39.040599
-417.0,418,39.768478
-373.0,374,42.568052
-246.0,247,42.998027
-192.0,193,43.334859
-293.0,294,43.847375
-212.0,213,44.218273
-352.0,353,44.833834
-258.0,259,45.280431
-338.0,339,48.022892
-185.0,186,48.348888
-255.0,256,48.797535
-146.0,147,49.054356
-194.0,195,49.395697
-208.0,209,49.761882
-237.0,238,50.178142
-201.0,202,50.52624
-248.0,249,50.960681
-202.0,203,51.315952
-216.0,217,53.848733
-195.0,196,54.18996
-190.0,191,54.523427
-229.0,230,54.923683
-210.0,211,55.291223
-223.0,224,55.680675
-215.0,216,56.058155
-162.0,163,56.34153
-158.0,159,56.618109
-161.0,162,56.900089
-210.0,211,59.418809
-112.0,113,59.616624
-203.0,204,59.972909
-181.0,182,60.290351
-126.0,127,60.512214
-171.0,172,60.81227
-233.0,234,61.220713
-140.0,141,61.46701
-141.0,142,61.714408
-212.0,213,62.087454
-206.0,207,62.449213
-148.0,149,62.710123
-133.0,134,65.09796
-132.0,133,65.330527
-163.0,164,65.617004
-173.0,174,65.922497
-214.0,215,66.298396
-128.0,129,66.523646
-119.0,120,66.733906
-151.0,152,67.000139
-133.0,134,67.234594
-117.0,118,67.440632
-159.0,160,67.720017
-162.0,163,68.003378
-198.0,199,68.349096
-148.0,149,70.760001
-168.0,169,71.056219
-131.0,132,71.287375
-131.0,132,71.518353
-164.0,165,71.807353
-150.0,151,72.071814
-175.0,176,72.378806
-140.0,141,72.625384
-139.0,140,72.872199
-160.0,161,73.153469
-131.0,132,73.384396
-152.0,153,73.651545
-197.0,198,73.997897
-110.0,111,74.191881
-144.0,145,76.599951
-136.0,137,76.838746
-104.0,105,77.021975
-117.0,118,77.228274
-103.0,104,77.409945
-146.0,147,77.666862
-144.0,145,77.919448
-153.0,154,78.188286
-171.0,172,78.488147
-123.0,124,78.704327
-125.0,126,78.92375
-141.0,142,79.170928
-131.0,132,79.401078
-108.0,109,79.591148
-138.0,139,79.833494
-128.0,129,82.212861
-125.0,126,82.433528
-108.0,109,82.626732
-167.0,168,82.920243
-100.0,101,83.096263
-92.0,93,83.259454
-119.0,120,83.470149
-137.0,138,83.71144
-139.0,140,83.955132
-132.0,133,84.187578
-119.0,120,84.396423
-139.0,140,84.641486
-105.0,106,84.826853
-90.0,91,84.985504
-101.0,102,85.163589
-117.0,118,85.370777
-98.0,99,85.543232
-136.0,137,87.936126
-138.0,139,88.179345
-129.0,130,88.405931
-97.0,98,88.576975
-86.0,87,88.728729
-140.0,141,88.976315
-128.0,129,89.202124
-147.0,148,89.460759
-89.0,90,89.618164
-109.0,110,89.809644
-161.0,162,90.092802
-175.0,176,90.40029
-94.0,95,90.566242
-116.0,117,90.77074
-100.0,101,90.947233
-97.0,98,91.118419
-131.0,132,91.349054
-154.0,155,93.774476
-120.0,121,93.98519
-110.0,111,94.178755
-105.0,106,94.364044
-114.0,115,94.565305
-120.0,121,94.776203
-99.0,100,94.951067
-114.0,115,95.152185
-114.0,115,95.353288
-98.0,99,95.52676
-100.0,101,95.703117
-80.0,81,95.844452
-105.0,106,96.029892
-103.0,104,96.21231
-95.0,96,96.379735
-88.0,89,96.534961
-95.0,96,96.702986
-126.0,127,96.925881
-98.0,99,97.098903
-110.0,111,99.452075
-81.0,82,99.595456
-110.0,111,99.789493
-96.0,97,99.958717
-98.0,99,100.131216
-96.0,97,100.300266
-81.0,82,100.443413
-101.0,102,100.622409
-101.0,102,100.799764
-102.0,103,100.979697
-89.0,90,101.137629
-87.0,88,101.291378
-97.0,98,101.46303
-107.0,108,101.652336
-91.0,92,101.813033
-122.0,123,102.029785
-86.0,87,102.182024
-99.0,100,102.356365
-109.0,110,102.548791
-123.0,124,102.766046
-106.0,107,105.121677
-76.0,77,105.256615
-99.0,100,105.431669
-87.0,88,105.585073
-87.0,88,105.738119
-87.0,88,105.892015
-90.0,91,106.050793
-114.0,115,106.251849
-101.0,102,106.430467
-104.0,105,106.61333
-82.0,83,106.757943
-134.0,135,106.993334
-104.0,105,107.177008
-84.0,85,107.325655
-103.0,104,107.506548
