#{"t_start": 1772891174.1430647, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.126619
7.0,80,0.215649
12.0,140,0.370134
6.0,70,0.453372
7.0,84,0.541693
1.0,16,0.556461
2.0,26,0.5803
1.0,16,0.594999
4.0,48,0.638899
7.0,80,0.712074
17.0,188,0.883759
5.0,58,0.936936
6.0,72,1.002817
10.0,116,1.108828
1.0,16,1.123541
1.0,16,1.138234
10.0,116,1.244151
9.0,104,1.339139
7.0,84,1.415839
5.0,60,1.470714
2.0,26,1.494625
12.0,140,1.622942
12.0,142,1.755164
5.0,58,1.808644
9.0,102,1.902215
2.0,26,1.92615
3.0,38,1.961061
11.0,130,4.315278
5.0,60,4.370074
3.0,38,4.404751
6.0,70,4.468484
4.0,48,4.512309
11.0,126,4.626997
7.0,82,4.701652
4.0,48,4.74542
12.0,138,4.870991
7.0,80,4.943955
6.0,70,5.007717
17.0,188,5.178756
6.0,70,5.242466
9.0,106,5.338925
12.0,140,5.466261
6.0,70,5.52995
3.0,38,5.564555
12.0,140,5.691799
15.0,176,5.851542
6.0,70,5.915222
12.0,140,6.042323
4.0,48,6.085984
18.0,202,8.67079
1.0,16,8.688568
9.0,104,8.803286
16.0,178,8.999534
9.0,104,9.114303
17.0,192,9.312691
6.0,70,9.377059
2.0,26,9.400945
8.0,90,9.483442
1.0,16,9.498222
13.0,150,9.635616
5.0,60,9.690748
7.0,82,9.766133
6.0,70,9.833739
11.0,128,9.950866
7.0,82,10.025574
6.0,70,10.089358
7.0,80,10.162184
1.0,16,10.176795
5.0,58,10.229555
11.0,130,10.347624
2.0,28,10.373161
9.0,102,10.466418
