1.519602097518756409e+03
2.294771659995610207e+03
1.533605989379692573e+03
3.244102289982399725e+03
1.491106436554436868e+03
1.567666866902500715e+03
1.608850555842868744e+03
3.733760768346114219e+03
1.587029368161219736e+03
3.470254770657951212e+03
1.611822702409845078e+03
1.528621220887319851e+03
1.534524422877135748e+03
1.527803887494527089e+03
2.579990367964934194e+03
1.616073051212469636e+03
1.505605082161690916e+03
1.509200767446164946e+03
3.102519916545739306e+03
1.640272794111395569e+03
1.562197572458693685e+03
1.551328131780647936e+03
2.192594501540829697e+03
1.555657804825164021e+03
1.315685854062036015e+03
1.607484947607041704e+03
1.593218355838047501e+03
1.433698754052863023e+03
4.079514211617398360e+03
1.957711449312270815e+03
2.221249316047225420e+03
1.677522990903589516e+03
1.597514352393676290e+03
1.527319150456203715e+03
2.332436755175766393e+03
1.545005625955888263e+03
1.648930639552700768e+03
1.599531753482174281e+03
1.528391413691260368e+03
1.366083860874936818e+03
1.552458841475518511e+03
1.543442531192958086e+03
1.569665664210430805e+03
1.365884064699193686e+03
1.430952901624512833e+03
3.575571327945842768e+03
2.106486523849158857e+03
1.544645302105364863e+03
1.379217947221939767e+03
1.396705377578105072e+03
1.170556082386345906e+03
1.613625638677099005e+03
3.762561169175121449e+03
1.555124509131694822e+03
1.546533767302435081e+03
1.054988862142527751e+03
1.562582791665760169e+03
1.435700986358670889e+03
3.532460963834138965e+03
1.466198890066290232e+03
1.665218232433853927e+03
1.615398841779485338e+03
1.620276152049411394e+03
1.414821527877648123e+03
1.646594370607684823e+03
1.532302495977294711e+03
1.443413142919504935e+03
1.275076019737649858e+03
1.502649303546025976e+03
1.642254124188807964e+03
3.506732296973741995e+03
1.595653039842016597e+03
1.462780016690602679e+03
1.573230526085602378e+03
3.227302777033936763e+03
1.572058799121508173e+03
1.373513247428776594e+03
1.489677467797430836e+03
1.355930474897660361e+03
1.630917634120115736e+03
1.632737205660609789e+03
1.489161092048346291e+03
1.596390408007507403e+03
1.505191325270830930e+03
3.689190777489379343e+03
1.539432264844453357e+03
1.551249154770621772e+03
1.632440499403196782e+03
1.437042520820749132e+03
1.627097358454173900e+03
3.150051043744080289e+03
1.517543299655181499e+03
2.817761096335141247e+03
3.617476752709449556e+03
1.506795812549710945e+03
1.416799970723013985e+03
1.469110577204649417e+03
1.714618093890911950e+03
2.454249044368439627e+03
1.376467978679843327e+03
