#{"t_start": 1772784622.0276248, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.586163
-500.0,500,3.474977
-500.0,500,4.342165
-500.0,500,5.249642
-500.0,500,8.259547
-500.0,500,9.142608
-500.0,500,10.034322
-500.0,500,10.920364
-500.0,500,13.699517
-500.0,500,14.590415
-500.0,500,15.466612
-500.0,500,16.349229
-500.0,500,19.065077
-500.0,500,19.975758
-500.0,500,20.880719
-500.0,500,21.764896
-500.0,500,24.455571
-500.0,500,25.350044
-466.0,467,26.176021
-500.0,500,27.058809
-500.0,500,29.749523
-485.0,486,30.61073
-298.0,299,31.139319
-343.0,344,31.754618
-461.0,462,32.572021
-340.0,341,34.985934
-410.0,411,35.800084
-500.0,500,36.683263
-212.0,213,37.059452
-313.0,314,37.613519
-417.0,418,38.350608
-373.0,374,40.821882
-246.0,247,41.259851
-192.0,193,41.60105
-293.0,294,42.123025
-212.0,213,42.511631
-352.0,353,43.157156
-258.0,259,43.615083
-338.0,339,46.022389
-185.0,186,46.351164
-255.0,256,46.803763
-146.0,147,47.063181
-194.0,195,47.408144
-208.0,209,47.777489
-237.0,238,48.198128
-201.0,202,48.55478
-248.0,249,48.99436
-202.0,203,49.354477
-216.0,217,51.556731
-195.0,196,51.903191
-190.0,191,52.240455
-229.0,230,52.647029
-210.0,211,53.019027
-223.0,224,53.413931
-215.0,216,53.794881
-162.0,163,54.08216
-158.0,159,54.362399
-141.0,142,54.613705
-213.0,214,56.804755
-145.0,146,57.062629
-199.0,200,57.416069
-167.0,168,57.712573
-212.0,213,58.088555
-154.0,155,58.363865
-186.0,187,58.694014
-163.0,164,58.983508
-119.0,120,59.19531
-184.0,185,59.521981
-167.0,168,59.818676
-126.0,127,60.04279
-156.0,157,62.13059
-139.0,140,62.378055
-114.0,115,62.581306
-117.0,118,62.789726
-144.0,145,63.045844
-120.0,121,63.259543
-121.0,122,63.474961
-120.0,121,63.688619
-129.0,130,63.918123
-129.0,130,64.147676
-243.0,244,64.578848
-149.0,150,64.843824
-196.0,197,65.21494
-138.0,139,65.464976
-105.0,106,65.653193
-126.0,127,67.771437
-133.0,134,68.023424
-180.0,181,68.343821
-119.0,120,68.555788
-114.0,115,68.75898
-125.0,126,68.981618
-200.0,201,69.336966
-156.0,157,69.616685
-153.0,154,69.889151
-129.0,130,70.118797
-130.0,131,70.350034
-175.0,176,70.661939
-213.0,214,71.039742
-146.0,147,73.121157
-103.0,104,73.30493
-124.0,125,73.525583
-111.0,112,73.723002
-110.0,111,73.918747
-115.0,116,74.123316
-459.0,460,74.936228
-125.0,126,75.158355
-102.0,103,75.339832
-217.0,218,75.724572
-103.0,104,75.907854
-149.0,150,76.172762
-109.0,110,76.366634
-110.0,111,76.562276
-104.0,105,78.557683
