#{"t_start": 1772199588.6429408, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.157381
19.0,154,2.2647
5.0,60,2.3061
9.0,106,2.379328
7.0,80,2.434593
9.0,102,2.504905
6.0,74,2.555997
5.0,60,2.597887
11.0,130,2.687167
2.0,26,2.705087
8.0,92,2.768336
9.0,102,2.838448
19.0,154,2.944232
6.0,70,2.992405
11.0,126,3.079045
10.0,116,3.158742
6.0,72,3.208302
19.0,154,3.314262
11.0,126,3.40111
11.0,130,5.191235
9.0,104,5.27023
10.0,118,5.353553
9.0,102,5.425282
11.0,130,5.515387
19.0,154,5.621461
8.0,92,5.684816
6.0,70,5.732998
6.0,72,5.782601
20.0,164,5.895545
3.0,38,5.921977
11.0,130,6.012216
11.0,130,6.101711
8.0,96,6.168401
15.0,118,6.249885
11.0,126,6.336797
12.0,140,6.433208
11.0,130,6.522627
10.0,116,6.602867
20.0,164,8.41807
11.0,130,8.508097
9.0,102,8.578251
11.0,130,8.667692
12.0,140,8.764368
9.0,106,8.837635
0.0,6,8.841843
11.0,130,8.957734
20.0,164,9.078484
9.0,104,9.154482
3.0,38,9.182283
7.0,82,9.241301
20.0,164,9.359604
6.0,70,9.409347
1.0,16,9.420717
20.0,164,9.537676
5.0,62,9.580767
3.0,38,9.60713
8.0,90,9.669682
10.0,116,9.751359
