#{"t_start": 1772785990.7391725, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.907655
19.0,154,2.99432
5.0,60,3.027802
9.0,106,3.086925
7.0,80,3.132078
9.0,102,3.188657
6.0,74,3.230207
5.0,60,3.264737
11.0,130,3.337746
2.0,26,3.352241
8.0,92,3.403375
9.0,102,3.460177
19.0,154,3.545734
6.0,70,3.584644
11.0,126,3.65619
10.0,116,3.720902
6.0,72,3.760936
19.0,154,3.848536
11.0,126,3.91883
11.0,130,5.515813
9.0,104,5.577663
10.0,118,5.646408
9.0,102,5.703578
11.0,130,5.776578
19.0,154,5.862638
8.0,92,5.914516
6.0,70,5.954482
6.0,72,5.994958
20.0,164,6.086611
3.0,38,6.107925
11.0,130,6.180662
11.0,130,6.25345
8.0,96,6.308547
15.0,118,6.375467
11.0,126,6.446087
12.0,140,6.524398
11.0,130,6.597322
10.0,116,6.662383
20.0,164,8.220675
11.0,130,8.294991
9.0,102,8.35201
11.0,130,8.424862
12.0,140,8.50348
9.0,106,8.562872
0.0,6,8.566281
11.0,130,8.640193
20.0,164,8.732285
9.0,104,8.791274
3.0,38,8.812837
7.0,82,8.858679
20.0,164,8.950591
6.0,70,8.990477
1.0,16,8.999696
20.0,164,9.092236
5.0,62,9.126935
3.0,38,9.148391
8.0,90,9.199324
10.0,116,9.264414
