#{"t_start": 1772853392.0587912, "env_id": "MinAtar/Breakout-v1"}
r,l,t
4.0,48,0.138911
7.0,80,0.250148
12.0,140,0.446887
6.0,70,0.547667
7.0,84,0.668564
1.0,16,0.691661
2.0,26,0.729103
1.0,16,0.752204
4.0,48,0.821287
7.0,80,0.936922
17.0,188,1.206599
5.0,58,1.289863
6.0,72,1.393165
10.0,116,1.559579
1.0,16,1.583035
1.0,16,1.6104
10.0,116,1.77951
9.0,104,1.928933
7.0,84,2.049597
5.0,60,2.135894
2.0,26,2.173319
12.0,140,2.374297
12.0,142,2.578231
5.0,58,2.661553
9.0,102,2.808206
2.0,26,2.845734
3.0,38,2.900493
11.0,130,54.272115
5.0,60,54.379788
3.0,38,54.448476
6.0,70,54.565571
4.0,48,54.635709
11.0,126,54.819357
7.0,82,54.938358
4.0,48,55.007877
12.0,138,55.20728
7.0,80,55.322966
6.0,70,55.424292
17.0,188,55.695916
6.0,70,55.797102
9.0,106,55.950644
12.0,140,56.153037
6.0,70,56.254257
3.0,38,56.309367
12.0,140,56.512613
15.0,176,56.768189
6.0,70,56.869709
12.0,140,57.072698
4.0,48,57.142528
17.0,192,108.146995
12.0,142,108.347792
0.0,6,108.356548
3.0,38,108.410836
8.0,90,108.538281
2.0,26,108.574696
1.0,16,108.597233
7.0,80,108.71268
6.0,70,108.813985
4.0,48,108.883479
7.0,80,108.99933
4.0,48,109.068829
1.0,16,109.092074
2.0,26,109.129773
14.0,164,109.368964
17.0,188,109.641011
9.0,102,109.788542
9.0,104,109.939059
11.0,128,110.124121
1.0,16,110.14737
12.0,138,110.34691
8.0,92,110.479997
12.0,138,110.679442
10.0,116,110.847156
