#{"t_start": 1773095451.147308, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,2.025527
19.0,154,2.127368
5.0,60,2.167074
9.0,106,2.237137
7.0,80,2.289785
9.0,102,2.356791
6.0,74,2.405465
5.0,60,2.444955
11.0,130,2.530947
2.0,26,2.548134
8.0,92,2.608607
9.0,102,2.675683
19.0,154,2.777037
6.0,70,2.823235
11.0,126,2.906548
10.0,116,2.982878
6.0,72,3.030308
19.0,154,3.131792
11.0,126,3.217699
11.0,130,5.016486
9.0,104,5.094879
10.0,118,5.174576
9.0,102,5.240683
11.0,130,5.324825
19.0,154,5.424157
8.0,92,5.483545
6.0,70,5.528768
6.0,72,5.57526
20.0,164,5.683962
3.0,38,5.708606
11.0,130,5.792427
11.0,130,5.876485
8.0,96,5.938549
15.0,118,6.014699
11.0,126,6.096354
12.0,140,6.187542
11.0,130,6.271971
10.0,116,6.347355
20.0,164,8.049576
11.0,130,8.133311
9.0,102,8.199433
11.0,130,8.283154
12.0,140,8.373739
9.0,106,8.442135
0.0,6,8.44607
11.0,130,8.529846
20.0,164,8.635427
9.0,104,8.702522
3.0,38,8.727072
7.0,82,8.779931
20.0,164,8.886265
6.0,70,8.931723
1.0,16,8.942152
20.0,164,9.048294
5.0,62,9.088444
3.0,38,9.113479
8.0,90,9.172046
10.0,116,9.24771
