#{"t_start": 1772056681.968283, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,3.429329
-500.0,500,4.608873
-500.0,500,5.81875
-500.0,500,7.027469
-500.0,500,10.811863
-500.0,500,11.928552
-500.0,500,13.039965
-500.0,500,14.151902
-500.0,500,17.590479
-500.0,500,18.704486
-500.0,500,19.896848
-500.0,500,21.107257
-500.0,500,24.570334
-500.0,500,25.681506
-500.0,500,26.792889
-500.0,500,27.905356
-500.0,500,31.361432
-500.0,500,32.572554
-466.0,467,33.702811
-500.0,500,34.914054
-500.0,500,38.401548
-485.0,486,39.482482
-298.0,299,40.146421
-343.0,344,40.912238
-461.0,462,41.938807
-340.0,341,45.017039
-410.0,411,45.929915
-500.0,500,47.040428
-212.0,213,47.51405
-313.0,314,48.211183
-417.0,418,49.158915
-373.0,374,52.332841
-246.0,247,52.88208
-192.0,193,53.310841
-293.0,294,53.96448
-212.0,213,54.43802
-352.0,353,55.224159
-258.0,259,55.80006
-338.0,339,58.878774
-185.0,186,59.292598
-255.0,256,59.862094
-146.0,147,60.188999
-194.0,195,60.622728
-208.0,209,61.08747
-237.0,238,61.654904
-201.0,202,62.144514
-248.0,249,62.747691
-202.0,203,63.239089
-216.0,217,66.13687
-195.0,196,66.572985
-190.0,191,66.99815
-229.0,230,67.509797
-210.0,211,67.97924
-223.0,224,68.477638
-215.0,216,68.959656
-162.0,163,69.32228
-158.0,159,69.67592
-141.0,142,69.991849
-213.0,214,72.831528
-145.0,146,73.155715
-199.0,200,73.601243
-167.0,168,73.974176
-212.0,213,74.446955
-154.0,155,74.791197
-186.0,187,75.206295
-163.0,164,75.570407
-119.0,120,75.836767
-184.0,185,76.247605
-167.0,168,76.620586
-126.0,127,76.903019
-156.0,157,79.654198
-139.0,140,79.992763
-114.0,115,80.270779
-117.0,118,80.555931
-144.0,145,80.906633
-120.0,121,81.199237
-121.0,122,81.494494
-120.0,121,81.787191
-129.0,130,82.10153
-129.0,130,82.415795
-243.0,244,83.00557
-149.0,150,83.36829
-196.0,197,83.844869
-138.0,139,84.18102
-105.0,106,84.437292
-126.0,127,87.099961
-133.0,134,87.397865
-180.0,181,87.799928
-119.0,120,88.066556
-114.0,115,88.322113
-125.0,126,88.601937
-200.0,201,89.04846
-156.0,157,89.398457
-153.0,154,89.740595
-130.0,131,90.03151
-116.0,117,90.291362
-103.0,104,90.522289
-122.0,123,90.795632
-171.0,172,91.177389
-141.0,142,93.857138
-130.0,131,94.170191
-160.0,161,94.555754
-91.0,92,94.760262
-103.0,104,94.9914
-125.0,126,95.271323
-119.0,120,95.537789
-172.0,173,95.922053
-129.0,130,96.210712
-120.0,121,96.479213
-127.0,128,96.763386
-156.0,157,97.111943
-120.0,121,97.380386
-172.0,173,97.764414
-97.0,98,97.981848
-104.0,105,98.214784
-97.0,98,100.799953
-113.0,114,101.053607
-108.0,109,101.295847
-89.0,90,101.495855
-103.0,104,101.728462
-129.0,130,102.017636
-103.0,104,102.24896
-122.0,123,102.5223
-86.0,87,102.715608
-106.0,107,102.953218
-109.0,110,103.197814
-123.0,124,103.473419
-145.0,146,103.797887
-100.0,101,104.022815
-132.0,133,104.318486
-108.0,109,104.560695
-116.0,117,104.829802
-122.0,123,105.128392
-169.0,170,107.945068
-79.0,80,108.139406
-74.0,75,108.321516
-135.0,136,108.651744
-88.0,89,108.867454
-145.0,146,109.227789
-92.0,93,109.453567
-91.0,92,109.676895
-125.0,126,109.982791
-114.0,115,110.262076
-82.0,83,110.46353
-121.0,122,110.760001
-93.0,94,110.988133
-102.0,103,111.23813
-113.0,114,111.514847
-112.0,113,111.789537
-97.0,98,112.027416
-118.0,119,112.316349
-97.0,98,112.554151
-80.0,81,112.75073
-69.0,70,115.276866
-100.0,101,115.501396
-77.0,78,115.674812
-113.0,114,115.928333
-128.0,129,116.214985
-118.0,119,116.479392
-93.0,94,116.688208
-101.0,102,116.914916
-87.0,88,117.110481
-100.0,101,117.334876
-93.0,94,117.544194
-145.0,146,117.868742
-101.0,102,118.09531
-101.0,102,118.322098
-89.0,90,118.522206
-76.0,77,118.693204
-80.0,81,118.873473
-102.0,103,119.102214
-77.0,78,119.275439
-104.0,105,119.50861
-91.0,92,122.08361
-92.0,93,122.290405
-81.0,82,122.472804
-90.0,91,122.67531
-185.0,186,123.089246
-100.0,101,123.313839
-95.0,96,123.52712
-164.0,165,123.894027
-107.0,108,124.15572
-97.0,98,124.393106
-95.0,96,124.625753
-80.0,81,124.822063
-99.0,100,125.064506
-100.0,101,125.308949
-120.0,121,125.602694
-96.0,97,125.837622
-105.0,106,126.094248
-83.0,84,126.297496
-103.0,104,126.54936
-128.0,129,129.228523
-93.0,94,129.437502
-113.0,114,129.690695
-93.0,94,129.899393
-75.0,76,130.068069
-85.0,86,130.258939
-77.0,78,130.43201
-89.0,90,130.632169
-74.0,75,130.798713
-85.0,86,130.989807
-112.0,113,131.240774
-103.0,104,131.471728
-115.0,116,131.729869
-101.0,102,131.956568
-81.0,82,132.13875
-83.0,84,132.32517
-85.0,86,132.51609
-107.0,108,132.756449
-121.0,122,133.027294
-132.0,133,133.322697
-83.0,84,133.509208
-100.0,101,133.733331
-102.0,103,136.327829
-88.0,89,136.525298
-186.0,187,136.940792
-84.0,85,137.129534
-84.0,85,137.318159
-94.0,95,137.529186
-75.0,76,137.697759
-95.0,96,137.912597
-105.0,106,138.14808
-133.0,134,138.44574
-92.0,93,138.652236
-98.0,99,138.872008
-66.0,67,139.033638
-78.0,79,139.224735
-81.0,82,139.423588
-106.0,107,139.682463
-92.0,93,139.907289
-90.0,91,140.12728
-91.0,92,140.349736
-88.0,89,140.565308
-79.0,80,140.758831
-93.0,94,143.342277
-101.0,102,143.570607
-86.0,87,143.764961
-96.0,97,143.980208
-217.0,218,144.464058
-77.0,78,144.636966
-71.0,72,144.796816
-94.0,95,145.007434
-91.0,92,145.211319
-96.0,97,145.426767
-83.0,84,145.613056
-90.0,91,145.814823
-80.0,81,145.994502
-87.0,88,146.189682
-113.0,114,146.443133
-77.0,78,146.616325
-74.0,75,146.782844
-103.0,104,147.013604
-76.0,77,147.184412
-94.0,95,147.395441
-93.0,94,147.603909
-61.0,62,147.741591
-92.0,93,150.31325
-143.0,144,150.633145
-91.0,92,150.837479
-95.0,96,151.052375
-69.0,70,151.208011
-78.0,79,151.38362
-76.0,77,151.555357
-72.0,73,151.717378
-72.0,73,151.879546
-130.0,131,152.170441
-149.0,150,152.503592
-84.0,85,152.692333
-92.0,93,152.89919
-82.0,83,153.083443
-76.0,77,153.254498
-126.0,127,153.536618
-82.0,83,153.720877
-91.0,92,153.931364
-79.0,80,154.127658
-80.0,81,154.32454
-160.0,161,154.716789
-87.0,88,157.322985
-79.0,80,157.500393
-71.0,72,157.660079
-73.0,74,157.824188
-95.0,96,158.037463
-83.0,84,158.22414
-87.0,88,158.419127
-76.0,77,158.589874
-241.0,242,159.127089
-108.0,109,159.36858
-92.0,93,159.57474
-89.0,90,159.774178
-79.0,80,159.95145
-94.0,95,160.161968
-228.0,229,160.669934
-77.0,78,160.842748
-75.0,76,161.011091
-77.0,78,161.183943
-87.0,88,161.378991
-78.0,79,161.554663
-97.0,98,164.141004
-107.0,108,164.380597
-80.0,81,164.560302
-73.0,74,164.724649
-205.0,206,165.182844
-89.0,90,165.382391
-77.0,78,165.555278
-65.0,66,165.701599
-88.0,89,165.899013
-124.0,125,166.176427
-95.0,96,166.389378
-69.0,70,166.545002
-82.0,83,166.7293
-83.0,84,166.915865
-94.0,95,167.126675
-65.0,66,167.273184
-87.0,88,167.468786
-76.0,77,167.63949
-110.0,111,167.885808
-66.0,67,168.034399
-77.0,78,168.207377
-79.0,80,168.384952
-75.0,76,168.553715
-71.0,72,171.089321
-87.0,88,171.284271
-63.0,64,171.426283
-77.0,78,171.599487
-103.0,104,171.830036
-84.0,85,172.018789
-74.0,75,172.186119
-107.0,108,172.425304
-152.0,153,172.765002
-68.0,69,172.918071
-101.0,102,173.144136
-90.0,91,173.345855
-61.0,62,173.483303
-75.0,76,173.651604
-101.0,102,173.878253
