#{"t_start": 1772200836.91252, "env_id": "MinAtar/Breakout-v1"}
r,l,t
11.0,130,1.798082
19.0,154,1.901207
5.0,60,1.941341
9.0,106,2.012616
7.0,80,2.066075
9.0,102,2.134193
6.0,74,2.184107
5.0,60,2.224657
11.0,130,2.313126
2.0,26,2.330496
8.0,92,2.391712
9.0,102,2.45973
19.0,154,2.562321
6.0,70,2.608869
11.0,126,2.692567
10.0,116,2.769669
6.0,72,2.81753
19.0,154,2.920031
11.0,126,3.003779
11.0,130,4.811116
9.0,104,4.887776
10.0,118,4.970166
9.0,102,5.038421
11.0,130,5.125239
19.0,154,5.228415
8.0,92,5.289936
6.0,70,5.336733
6.0,72,5.384863
20.0,164,5.494579
3.0,38,5.520252
11.0,130,5.6074
11.0,130,5.694372
8.0,96,5.758936
15.0,118,5.837865
11.0,126,5.922814
12.0,140,6.017118
11.0,130,6.104767
10.0,116,6.182586
20.0,164,7.914045
11.0,130,8.00244
9.0,102,8.073228
11.0,130,8.161642
12.0,140,8.255758
9.0,106,8.326612
0.0,6,8.330696
11.0,130,8.417661
20.0,164,8.528677
9.0,104,8.598641
3.0,38,8.624107
7.0,82,8.679067
20.0,164,8.788747
6.0,70,8.835548
1.0,16,8.846307
20.0,164,8.956129
5.0,62,8.997937
3.0,38,9.023601
8.0,90,9.084126
10.0,116,9.161987
