#{"t_start": 1772075138.535277, "env_id": "Acrobot-v1"}
r,l,t
-500.0,500,2.054223
-500.0,500,2.724889
-500.0,500,3.393444
-500.0,500,4.060801
-500.0,500,6.236182
-500.0,500,6.897294
-500.0,500,7.562005
-500.0,500,8.226622
-500.0,500,10.211987
-500.0,500,10.87512
-500.0,500,11.560117
-500.0,500,12.257247
-500.0,500,14.246725
-500.0,500,14.937939
-500.0,500,15.635428
-500.0,500,16.30402
-500.0,500,18.369908
-500.0,500,19.026048
-466.0,467,19.646754
-500.0,500,20.302781
-500.0,500,22.346632
-485.0,486,22.9879
-298.0,299,23.387109
-343.0,344,23.84057
-461.0,462,24.446262
-340.0,341,26.308852
-410.0,411,26.852078
-500.0,500,27.511073
-212.0,213,27.794675
-313.0,314,28.202755
-417.0,418,28.755493
-373.0,374,30.64831
-246.0,247,30.969985
-192.0,193,31.221446
-293.0,294,31.612723
-212.0,213,31.905088
-352.0,353,32.375327
-258.0,259,32.71535
-338.0,339,34.560509
-185.0,186,34.80269
-255.0,256,35.135224
-146.0,147,35.327756
-194.0,195,35.583514
-208.0,209,35.860748
-237.0,238,36.176361
-201.0,202,36.445117
-248.0,249,36.776537
-202.0,203,37.041652
-216.0,217,38.712603
-195.0,196,38.969589
-190.0,191,39.217501
-229.0,230,39.516356
-210.0,211,39.796575
-223.0,224,40.090718
-215.0,216,40.373687
-162.0,163,40.589121
-158.0,159,40.799509
-141.0,142,40.984566
-213.0,214,42.654676
-145.0,146,42.840517
-199.0,200,43.102172
-167.0,168,43.319405
-212.0,213,43.598887
-154.0,155,43.802554
-186.0,187,44.045888
-163.0,164,44.260843
-119.0,120,44.418524
-184.0,185,44.659869
-167.0,168,44.882447
-126.0,127,45.050203
-156.0,157,46.658819
-139.0,140,46.853673
-114.0,115,47.009857
-117.0,118,47.171333
-144.0,145,47.366855
-120.0,121,47.532871
-121.0,122,47.697773
-120.0,121,47.860634
-129.0,130,48.036174
-129.0,130,48.205625
-243.0,244,48.52724
-149.0,150,48.725178
-196.0,197,48.981322
-138.0,139,49.163711
-105.0,106,49.305967
-126.0,127,50.864081
-133.0,134,51.041234
-180.0,181,51.279588
-119.0,120,51.433604
-114.0,115,51.581674
-125.0,126,51.750323
-200.0,201,52.016338
-156.0,157,52.226616
-153.0,154,52.431633
-130.0,131,52.608158
-116.0,117,52.761087
-103.0,104,52.896336
-122.0,123,53.06157
-171.0,172,53.287639
-141.0,142,54.870037
-130.0,131,55.041409
-160.0,161,55.251863
-91.0,92,55.368493
-103.0,104,55.502022
-125.0,126,55.662944
-119.0,120,55.821955
-172.0,173,56.052886
-129.0,130,56.223273
-120.0,121,56.383222
-117.0,118,56.538267
-128.0,129,56.706258
-159.0,160,56.914843
-127.0,128,57.081371
-101.0,102,57.216377
-104.0,105,57.355662
-92.0,93,57.477199
-102.0,103,58.998751
-114.0,115,59.148839
-88.0,89,59.265625
-101.0,102,59.399946
-95.0,96,59.524969
-112.0,113,59.67616
-109.0,110,59.81998
-113.0,114,59.969058
-94.0,95,60.094826
-131.0,132,60.270712
-147.0,148,60.469433
-124.0,125,60.635251
-93.0,94,60.758735
-115.0,116,60.909231
-102.0,103,61.043984
-90.0,91,61.165097
-133.0,134,61.342103
-124.0,125,61.503911
-95.0,96,62.992639
-73.0,74,63.090678
-88.0,89,63.206042
-94.0,95,63.33071
-108.0,109,63.473804
-90.0,91,63.59461
-97.0,98,63.722747
-134.0,135,63.903528
-110.0,111,64.049579
-92.0,93,64.174642
-99.0,100,64.31028
-95.0,96,64.437448
-91.0,92,64.558774
-81.0,82,64.667193
-105.0,106,64.808111
-98.0,99,64.937975
-113.0,114,65.091806
-90.0,91,65.211262
-112.0,113,65.361598
-105.0,106,65.499104
-106.0,107,65.641269
-96.0,97,67.111482
-107.0,108,67.254017
-138.0,139,67.436103
-97.0,98,67.563774
-101.0,102,67.698485
-96.0,97,67.828394
-87.0,88,67.945809
-93.0,94,68.068207
-88.0,89,68.186906
-100.0,101,68.322107
-100.0,101,68.454836
-122.0,123,68.621587
-94.0,95,68.744418
-133.0,134,68.922152
-89.0,90,69.039203
-97.0,98,69.16933
-105.0,106,69.310416
-124.0,125,69.473348
-81.0,82,69.582715
-432.0,433,71.489232
-204.0,205,71.756037
-108.0,109,71.897398
-108.0,109,72.042004
-91.0,92,72.162987
-96.0,97,72.292075
-79.0,80,72.398594
-86.0,87,72.514818
-88.0,89,72.635105
-90.0,91,72.752964
-85.0,86,72.864506
-108.0,109,73.009125
-117.0,118,73.166543
-89.0,90,73.284813
-99.0,100,73.416417
-113.0,114,73.565124
-97.0,98,73.697597
-107.0,108,75.164882
-66.0,67,75.250664
-207.0,208,75.521912
-93.0,94,75.643928
-99.0,100,75.776558
-76.0,77,75.875751
-102.0,103,76.006646
-153.0,154,76.211514
-76.0,77,76.31104
-85.0,86,76.422154
-77.0,78,76.523838
-79.0,80,76.633206
-84.0,85,76.7521
-95.0,96,76.878249
-81.0,82,76.983869
-139.0,140,77.169088
-112.0,113,77.318306
-75.0,76,77.416585
-144.0,145,77.610233
-87.0,88,77.725956
-78.0,79,79.162484
-88.0,89,79.279185
-83.0,84,79.386307
-105.0,106,79.523683
-102.0,103,79.658953
-95.0,96,79.783203
-73.0,74,79.879571
-96.0,97,80.009817
-112.0,113,80.159421
-81.0,82,80.268673
-89.0,90,80.386455
-107.0,108,80.528614
-84.0,85,80.640459
-86.0,87,80.758408
-103.0,104,80.896982
-83.0,84,81.006095
-73.0,74,81.103515
-94.0,95,81.228711
-99.0,100,81.359888
-91.0,92,81.480906
-90.0,91,81.598971
-63.0,64,81.683764
-95.0,96,83.13468
-75.0,76,83.231471
-67.0,68,83.317949
-66.0,67,83.4054
-77.0,78,83.506326
-95.0,96,83.629248
-70.0,71,83.722632
-93.0,94,83.843168
-72.0,73,83.936528
-79.0,80,84.03933
-230.0,231,84.346647
-80.0,81,84.454543
-106.0,107,84.595397
-92.0,93,84.718381
-78.0,79,84.823515
-92.0,93,84.945933
-95.0,96,85.075095
-90.0,91,85.19453
-81.0,82,85.303534
-87.0,88,85.419196
-96.0,97,85.545693
-83.0,84,85.658749
-91.0,92,85.779901
-76.0,77,87.208724
-83.0,84,87.319069
-95.0,96,87.443725
-78.0,79,87.548023
-88.0,89,87.668178
-83.0,84,87.778095
-78.0,79,87.882593
-65.0,66,87.972284
-115.0,116,88.125178
-74.0,75,88.225401
-90.0,91,88.343531
-71.0,72,88.43677
-84.0,85,88.549218
-71.0,72,88.648009
-80.0,81,88.756594
-80.0,81,88.865066
-94.0,95,88.992559
-87.0,88,89.108011
-76.0,77,89.210281
-86.0,87,89.324004
-73.0,74,89.419846
-87.0,88,89.536711
-169.0,170,89.762319
-65.0,66,89.8501
-86.0,87,91.308776
-84.0,85,91.428071
-93.0,94,91.555236
-97.0,98,91.694042
-74.0,75,91.798608
-72.0,73,91.898743
-82.0,83,92.010936
-73.0,74,92.107551
-92.0,93,92.2308
-71.0,72,92.327317
-95.0,96,92.453255
-67.0,68,92.542509
-131.0,132,92.714273
-78.0,79,92.820237
-88.0,89,92.935996
-88.0,89,93.054128
-72.0,73,93.14832
-81.0,82,93.254305
-94.0,95,93.379134
-75.0,76,93.481285
-110.0,111,93.627711
-88.0,89,93.74442
-63.0,64,93.829854
-100.0,101,95.280951
-73.0,74,95.379251
-74.0,75,95.476256
-82.0,83,95.587027
-139.0,140,95.769351
-80.0,81,95.873319
-88.0,89,95.991673
-78.0,79,96.094987
-71.0,72,96.190369
-77.0,78,96.294683
-73.0,74,96.391698
-73.0,74,96.48807
-76.0,77,96.589782
-85.0,86,96.702584
-117.0,118,96.855043
-77.0,78,96.955532
